POINT_X,POINT_Y,derivative_raw,derivative_constrained,sign_violation,baseline_value
351479.62,251723.29,1.6760711259999161,1.6760711259999161,0,0.41478157
351282.77,251723.29,-0.5053710484450054,-0.5053710484450054,0,0.440775715
350989.58,251725.38,1.4457123729133963,1.4457123729133963,0,0.39323777
352630.96,251727.42,5.3974788506735365,5.3974788506735365,0,0.402457379
350917.82,251750.31,0.9958018090638628,0.9958018090638628,0,0.398452766
351085.92,251821.71,0.8069055233492504,0.8069055233492504,0,0.399472155
352562.3,251821.71,4.2594212590482625,4.2594212590482625,0,0.414685458
351184.35,251821.71,0.373141761601319,0.373141761601319,0,0.40874932
351578.05,251821.71,2.6151417570784092,2.6151417570784092,0,0.406378657
352365.45,251821.71,11.514425664357134,11.514425664357134,0,0.351142772
351381.2,251821.71,0.42369400010082015,0.42369400010082015,0,0.422182195
352463.87,251821.71,4.2055722433421945,4.2055722433421945,0,0.419789143
352267.02,251821.71,14.84717759822814,14.84717759822814,0,0.289338939
351676.47,251821.71,7.299353470648069,7.299353470648069,0,0.363105051
351479.62,251821.71,1.419594700449095,1.419594700449095,0,0.414676554
351282.77,251821.71,-0.470544141862565,-0.470544141862565,0,0.431584865
350987.5,251821.71,0.742549650063915,0.742549650063915,0,0.399226807
350891.82,251824.51,0.5348302414941237,0.5348302414941237,0,0.402565785
352641.33,251824.73,5.3435828852868354,5.3435828852868354,0,0.4002323
350817.73,251850.01,0.8431208612755207,0.8431208612755207,0,0.398689285
350987.5,251920.14,-0.3556701344814679,-0.3556701344814679,0,0.411607958
351085.92,251920.14,-0.15483322718424974,-0.15483322718424974,0,0.409503952
352562.3,251920.14,3.74363114507957,3.74363114507957,0,0.417486019
351184.35,251920.14,-0.13442588489268023,-0.13442588489268023,0,0.412573926
351578.05,251920.14,1.7256710288147659,1.7256710288147659,0,0.415450707
352365.45,251920.14,12.455308180956248,12.455308180956248,0,0.338228606
351381.2,251920.14,1.411470529612929,1.411470529612929,0,0.402689315
352463.87,251920.14,3.68820794834932,3.68820794834932,0,0.42284891
351676.47,251920.14,5.997022675914286,5.997022675914286,0,0.374155678
351479.62,251920.14,1.0756513966592685,1.0756513966592685,0,0.415901542
351282.77,251920.14,0.1652226166656383,0.1652226166656383,0,0.413605347
350889.07,251920.14,0.0190973775653345,0.0190973775653345,0,0.406531505
350792.69,251922.22,0.33187021271231665,0.33187021271231665,0,0.403941125
352652.09,251922.35,5.14886095984349,5.14886095984349,0,0.399305336
350717.12,251946.22,0.12554651945394688,0.12554651945394688,0,0.40876396
350889.07,252018.56,-1.0262989793429484,-1.0262989793429484,0,0.419819169
350790.65,252018.56,-0.7389859346397499,-0.7389859346397499,0,0.417398513
350987.5,252018.56,-0.04736149335538617,-0.04736149335538617,0,0.403012037
352562.3,252018.56,2.8349376818406378,2.8349376818406378,0,0.425125882
351085.92,252018.56,-0.2692090258474368,-0.2692090258474368,0,0.407234021
351578.05,252018.56,2.7248588000737772,2.7248588000737772,0,0.398467332
352365.45,252018.56,10.21337986544539,10.21337986544539,0,0.36058031
351381.2,252018.56,1.9188747634142305,1.9188747634142305,0,0.393463969
352463.87,252018.56,3.0372317719748074,3.0372317719748074,0,0.427740104
351676.47,252018.56,8.079458738931608,8.079458738931608,0,0.350575484
351479.62,252018.56,2.1010550968630453,2.1010550968630453,0,0.398215726
351282.77,252018.56,0.10818251529960386,0.10818251529960386,0,0.410319343
351184.35,252018.56,-0.8218608709089078,-0.8218608709089078,0,0.419784822
352660.2,252019.0,3.6012005892626684,3.6012005892626684,0,0.41123651
350693.49,252019.85,0.18128414584842037,0.18128414584842037,0,0.405728407
350614.34,252043.15,0.37184922896916567,0.37184922896916567,0,0.405285508
352714.88,252045.39,3.155512396345031,3.155512396345031,0,0.412302166
350692.22,252116.99,0.3670894331926952,0.3670894331926952,0,0.399349667
352660.72,252116.99,2.513290649996166,2.513290649996166,0,0.420009643
350790.65,252116.99,2.143833717165445,2.143833717165445,0,0.376704671
350889.07,252116.99,3.5114214010103506,3.5114214010103506,0,0.362165012
350987.5,252116.99,6.250720818714762,6.250720818714762,0,0.333216116
351085.92,252116.99,4.213533524122929,4.213533524122929,0,0.357011892
351282.77,252116.99,-0.21697817782487777,-0.21697817782487777,0,0.411142334
351578.05,252116.99,2.821863018319509,2.821863018319509,0,0.394427068
352562.3,252116.99,2.0581427508847394,2.0581427508847394,0,0.43176204
352365.45,252116.99,8.579189384102053,8.579189384102053,0,0.373143852
352070.17,252116.99,12.845504328106273,12.845504328106273,0,0.313399211
351381.2,252116.99,1.0635084114231375,1.0635084114231375,0,0.400504582
351184.35,252116.99,-0.007072496028060632,-0.007072496028060632,0,0.40298786
352463.87,252116.99,2.451304798152602,2.451304798152602,0,0.431996696
351971.75,252116.99,13.304112442468657,13.304112442468657,0,0.292597152
351676.47,252116.99,8.012968817244664,8.012968817244664,0,0.349270292
351479.62,252116.99,1.8318561002619695,1.8318561002619695,0,0.398347005
350594.03,252117.23,0.385054302612279,0.385054302612279,0,0.403014235
352723.54,252123.93,2.5599071684549233,2.5599071684549233,0,0.41577585
350513.72,252136.3,1.3936959297096878,1.3936959297096878,0,0.391878821
352660.72,252215.41,1.9693245607178465,1.9693245607178465,0,0.42311281
350692.22,252215.41,0.41586983970114877,0.41586983970114877,0,0.395287611
351184.35,252215.41,6.62667798683538,6.62667798683538,0,0.3324233
351282.77,252215.41,3.255506316515255,3.255506316515255,0,0.370814093
350593.8,252215.41,-1.1087097670321011,-1.1087097670321011,0,0.424386822
350790.65,252215.41,7.398944202331437,7.398944202331437,0,0.315615758
351381.2,252215.41,0.7410333742078564,0.7410333742078564,0,0.401222557
351578.05,252215.41,1.5141220871971033,1.5141220871971033,0,0.406929627
352562.3,252215.41,1.5146323785259121,1.5146323785259121,0,0.43557182
352365.45,252215.41,10.027129509965736,10.027129509965736,0,0.358557925
352070.17,252215.41,8.42961479339587,8.42961479339587,0,0.367148854
351085.92,252215.41,9.938970437860021,9.938970437860021,0,0.286382791
352463.87,252215.41,2.6805986753720763,2.6805986753720763,0,0.425059423
352168.6,252215.41,12.171344074890472,12.171344074890472,0,0.328858979
351971.75,252215.41,12.423630004159671,12.423630004159671,0,0.309888516
351676.47,252215.41,4.768400331638295,4.768400331638295,0,0.379244052
351479.62,252215.41,0.4555777959597139,0.4555777959597139,0,0.412846319
350987.5,252215.41,10.601372711583233,10.601372711583233,0,0.273185205
350889.07,252215.41,9.431551299592837,9.431551299592837,0,0.288836583
350495.45,252215.49,0.5869410862494733,0.5869410862494733,0,0.400771983
352734.03,252219.16,2.5031245645443536,2.5031245645443536,0,0.413043611
350408.15,252233.2,1.4318918622686376,1.4318918622686376,0,0.392379835
350336.96,252257.79,1.0465978145785202,1.0465978145785202,0,0.399870314
350495.37,252313.84,0.08098608251717765,0.08098608251717765,0,0.404253267
350790.65,252313.84,6.773712220218314,6.773712220218314,0,0.321572199
352660.72,252313.84,1.2723790668412542,1.2723790668412542,0,0.428301059
351282.77,252313.84,6.703492048477629,6.703492048477629,0,0.334063619
350692.22,252313.84,-1.738788698525381,-1.738788698525381,0,0.425603874
351578.05,252313.84,0.4810004453757732,0.4810004453757732,0,0.417684019
352562.3,252313.84,1.2674385945740094,1.2674385945740094,0,0.435047224
352365.45,252313.84,11.486318437413818,11.486318437413818,0,0.341598317
352070.17,252313.84,8.020631129246144,8.020631129246144,0,0.368900225
351873.32,252313.84,11.584328204977622,11.584328204977622,0,0.313217416
351381.2,252313.84,0.8538645064598775,0.8538645064598775,0,0.396764428
351085.92,252313.84,11.691252503997552,11.691252503997552,0,0.255824923
350593.8,252313.84,-2.096116964063547,-2.096116964063547,0,0.444182716
352463.87,252313.84,3.2058819828836005,3.2058819828836005,0,0.41542694
352168.6,252313.84,10.46500951126088,10.46500951126088,0,0.348149091
351971.75,252313.84,11.735761883512996,11.735761883512996,0,0.319388472
351774.9,252313.84,7.150008432106266,7.150008432106266,0,0.361100435
351676.47,252313.84,1.767495935765708,1.767495935765708,0,0.408598743
351479.62,252313.84,-0.051869911305391724,-0.051869911305391724,0,0.416339077
351184.35,252313.84,10.570141974332302,10.570141974332302,0,0.278690644
350987.5,252313.84,11.683742776051709,11.683742776051709,0,0.252807196
350889.07,252313.84,10.976918685845051,10.976918685845051,0,0.262658261
350396.95,252313.84,0.7016156034857216,0.7016156034857216,0,0.399910435
352744.58,252316.38,2.0156943572637194,2.0156943572637194,0,0.414679982
350303.0,252319.81,0.18821571837356188,0.18821571837356188,0,0.412429385
350209.66,252342.55,-0.1549501302796385,-0.1549501302796385,0,0.422822498
350133.56,252357.31,-0.08936718246492241,-0.08936718246492241,0,0.424480848
350045.43,252408.64,1.0355048313065964,1.0355048313065964,0,0.404516049
350495.37,252412.27,-0.30652631773374156,-0.30652631773374156,0,0.405981317
351282.77,252412.27,7.801101984276422,7.801101984276422,0,0.319450908
350790.65,252412.27,2.1468291423803127,2.1468291423803127,0,0.369890481
352660.72,252412.27,0.8355862464889451,0.8355862464889451,0,0.430360213
350593.8,252412.27,-2.183894108495277,-2.183894108495277,0,0.43742042
351578.05,252412.27,-0.5552542054226194,-0.5552542054226194,0,0.431175567
352562.3,252412.27,1.5211822063874787,1.5211822063874787,0,0.427578837
352365.45,252412.27,12.193993934075646,12.193993934075646,0,0.330903716
352070.17,252412.27,7.961499087384228,7.961499087384228,0,0.367372334
351873.32,252412.27,4.994344274637586,4.994344274637586,0,0.384564251
351381.2,252412.27,0.6835224047449252,0.6835224047449252,0,0.395710096
351085.92,252412.27,11.875145289334137,11.875145289334137,0,0.250604935
352463.87,252412.27,4.133288056440302,4.133288056440302,0,0.403061956
352168.6,252412.27,11.538425249257356,11.538425249257356,0,0.332911052
351971.75,252412.27,7.493065530885134,7.493065530885134,0,0.36727652
351774.9,252412.27,1.3461210433040576,1.3461210433040576,0,0.419340283
351676.47,252412.27,-0.3957203897322287,-0.3957203897322287,0,0.441172868
351479.62,252412.27,-0.595170462167885,-0.595170462167885,0,0.42062901
351184.35,252412.27,11.452964932375803,11.452964932375803,0,0.261962675
350987.5,252412.27,11.70269303820061,11.70269303820061,0,0.250732917
350889.07,252412.27,9.475163443903574,9.475163443903574,0,0.284654517
350692.22,252412.27,-2.7371755225486787,-2.7371755225486787,0,0.448410325
350396.95,252412.27,-0.9260352507878455,-0.9260352507878455,0,0.422607362
350298.52,252412.27,-1.2139448102892245,-1.2139448102892245,0,0.436917543
350200.09,252412.27,-1.0796942067894808,-1.0796942067894808,0,0.44099506
350102.96,252413.95,-0.19881470648936125,-0.19881470648936125,0,0.424719528
352755.08,252414.14,1.2249030328188284,1.2249030328188284,0,0.419576764
352809.06,252458.22,1.5671614680682662,1.5671614680682662,0,0.411848612
350495.37,252510.69,-0.5922847569051426,-0.5922847569051426,0,0.406163
352759.15,252510.69,1.0784715194212076,1.0784715194212076,0,0.417952836
350889.07,252510.69,4.265717792470825,4.265717792470825,0,0.346026979
351282.77,252510.69,7.341508455419663,7.341508455419663,0,0.322912261
350593.8,252510.69,-2.1651830405230283,-2.1651830405230283,0,0.429246202
352660.72,252510.69,0.9479122407032758,0.9479122407032758,0,0.425282307
350790.65,252510.69,-2.8061268307583265,-2.8061268307583265,0,0.432121381
351578.05,252510.69,-1.3939289760853864,-1.3939289760853864,0,0.445824936
352562.3,252510.69,1.960951952422469,1.960951952422469,0,0.418841355
352365.45,252510.69,10.897505987015245,10.897505987015245,0,0.343859866
352070.17,252510.69,6.5650145673916525,6.5650145673916525,0,0.377488472
351873.32,252510.69,1.4744145498085954,1.4744145498085954,0,0.421671532
351381.2,252510.69,-0.8133762628789631,-0.8133762628789631,0,0.410899334
351085.92,252510.69,11.877468048690067,11.877468048690067,0,0.248810705
352463.87,252510.69,3.712734598815917,3.712734598815917,0,0.404480696
352168.6,252510.69,12.83816216574865,12.83816216574865,0,0.310000963
351971.75,252510.69,3.449589278401637,3.449589278401637,0,0.402931236
351774.9,252510.69,-0.5120720839829156,-0.5120720839829156,0,0.452476703
351676.47,252510.69,-1.2529812092046713,-1.2529812092046713,0,0.468684696
351479.62,252510.69,-1.2221071489120212,-1.2221071489120212,0,0.426962301
351184.35,252510.69,11.829787213235754,11.829787213235754,0,0.2530949
350987.5,252510.69,10.878290800131115,10.878290800131115,0,0.263476018
350692.22,252510.69,-3.1309430128250875,-3.1309430128250875,0,0.460709743
350396.95,252510.69,-1.5068023390471046,-1.5068023390471046,0,0.42917233
350298.52,252510.69,-1.1671719104161131,-1.1671719104161131,0,0.428703465
350200.09,252510.69,-0.07536971537616827,-0.07536971537616827,0,0.412850417
350103.29,252510.99,1.319336910290573,1.319336910290573,0,0.394780487
352816.09,252524.38,1.4016531820848972,1.4016531820848972,0,0.411304198
350013.35,252548.16,2.348371381821721,2.348371381821721,0,0.381859615
349944.1,252557.27,2.873590472298554,2.873590472298554,0,0.376014486
352759.15,252609.12,0.9971857900666095,0.9971857900666095,0,0.415887386
350593.8,252609.12,-1.849101227291552,-1.849101227291552,0,0.416939072
350889.07,252609.12,0.26775582512694496,0.26775582512694496,0,0.382213146
351282.77,252609.12,4.078789586358422,4.078789586358422,0,0.35493616
351578.05,252609.12,-1.4447162684958839,-1.4447162684958839,0,0.439026318
352562.3,252609.12,2.5576759796298005,2.5576759796298005,0,0.409624465
352365.45,252609.12,8.197408501203403,8.197408501203403,0,0.366932042
352070.17,252609.12,8.62036754363719,8.62036754363719,0,0.356910862
351873.32,252609.12,0.742768484684992,0.742768484684992,0,0.428884439
351381.2,252609.12,-1.6616439435405341,-1.6616439435405341,0,0.419744588
351085.92,252609.12,11.485266851873101,11.485266851873101,0,0.254338011
350790.65,252609.12,-3.4808192321718217,-3.4808192321718217,0,0.447107814
352660.72,252609.12,1.1074061629445553,1.1074061629445553,0,0.420120843
352463.87,252609.12,3.0402182431677915,3.0402182431677915,0,0.408403762
351971.75,252609.12,2.7660449810134287,2.7660449810134287,0,0.407607816
351774.9,252609.12,-0.8677771124798717,-0.8677771124798717,0,0.455990061
351676.47,252609.12,-1.4700047681546284,-1.4700047681546284,0,0.46332676
351479.62,252609.12,-0.9598278251742881,-0.9598278251742881,0,0.417477824
351184.35,252609.12,10.900169671436476,10.900169671436476,0,0.267863199
350987.5,252609.12,9.084646619046488,9.084646619046488,0,0.288630817
350692.22,252609.12,-3.2041285538921125,-3.2041285538921125,0,0.444342271
350495.37,252609.12,-0.7227957070800893,-0.7227957070800893,0,0.404080413
350396.95,252609.12,-0.9418009498045777,-0.9418009498045777,0,0.412609465
350298.52,252609.12,-0.11209563845951877,-0.11209563845951877,0,0.404495224
350200.09,252609.12,0.7984563884079338,0.7984563884079338,0,0.395447016
350101.67,252609.12,1.3932248121729742,1.3932248121729742,0,0.390331857
350003.24,252609.12,2.659941524238766,2.659941524238766,0,0.376498103
349907.9,252613.46,3.7861044666496926,3.7861044666496926,0,0.363606624
352825.64,252614.24,1.1485003910547678,1.1485003910547678,0,0.41085925
349810.72,252631.5,3.5991849910228395,3.5991849910228395,0,0.365583301
349716.51,252644.37,3.828063943484862,3.828063943484862,0,0.362215824
349643.65,252654.24,4.316834671639368,4.316834671639368,0,0.355549119
350593.8,252707.54,-1.4805448524846976,-1.4805448524846976,0,0.406578109
352759.15,252707.54,1.4263453205270618,1.4263453205270618,0,0.409017503
350987.5,252707.54,4.6397468053999065,4.6397468053999065,0,0.338945687
351282.77,252707.54,2.1172445914307607,2.1172445914307607,0,0.370668881
350692.22,252707.54,-2.47579607966564,-2.47579607966564,0,0.418025665
350889.07,252707.54,-1.921374421061603,-1.921374421061603,0,0.403539352
351578.05,252707.54,-0.008758589328065612,-0.008758589328065612,0,0.408965424
352562.3,252707.54,2.010060838123455,2.010060838123455,0,0.412395261
352365.45,252707.54,6.7134346197291155,6.7134346197291155,0,0.376681015
352070.17,252707.54,10.952657441029482,10.952657441029482,0,0.32809224
351873.32,252707.54,0.14211124621228355,0.14211124621228355,0,0.434824228
351381.2,252707.54,-1.2123645325046803,-1.2123645325046803,0,0.40886838
351085.92,252707.54,10.260543756483411,10.260543756483411,0,0.272728763
350790.65,252707.54,-3.39821952893681,-3.39821952893681,0,0.433281772
352660.72,252707.54,1.090676283944321,1.090676283944321,0,0.417285822
352463.87,252707.54,2.5637223308326007,2.5637223308326007,0,0.410485975
351971.75,252707.54,2.5460004456524916,2.5460004456524916,0,0.407024398
351774.9,252707.54,-0.8487226618914773,-0.8487226618914773,0,0.446123071
351676.47,252707.54,-1.0773916386624656,-1.0773916386624656,0,0.437591113
351479.62,252707.54,0.44819831876045974,0.44819831876045974,0,0.396080613
351184.35,252707.54,9.895361948822027,9.895361948822027,0,0.281646773
350495.37,252707.54,-1.8485835506803432,-1.8485835506803432,0,0.417863354
350396.95,252707.54,-0.9268717303070113,-0.9268717303070113,0,0.407988541
350298.52,252707.54,0.3798467497349142,0.3798467497349142,0,0.394001119
350200.09,252707.54,-0.10770320484359594,-0.10770320484359594,0,0.404578075
350101.67,252707.54,0.5977293034812293,0.5977293034812293,0,0.39751716
350003.24,252707.54,3.436720430809299,3.436720430809299,0,0.36460951
349904.82,252707.54,4.511411644407895,4.511411644407895,0,0.35194926
349806.39,252707.54,3.6369230526573615,3.6369230526573615,0,0.363008902
349707.97,252707.54,3.589699591455002,3.589699591455002,0,0.363359116
349610.84,252709.36,3.3362916405671985,3.3362916405671985,0,0.365829282
352835.89,252710.69,1.7303091176718435,1.7303091176718435,0,0.402875096
349514.7,252721.96,1.9396129715134844,1.9396129715134844,0,0.380807668
349417.3,252734.57,1.2115619240739726,1.2115619240739726,0,0.387882478
349328.74,252746.56,1.1300997522985874,1.1300997522985874,0,0.387117714
349262.9,252756.13,1.050310790319516,1.050310790319516,0,0.386727489
351085.92,252805.97,7.660291857471155,7.660291857471155,0,0.305830333
350692.22,252805.97,-2.287106582501978,-2.287106582501978,0,0.410381965
352759.15,252805.97,-0.14391728220519823,-0.14391728220519823,0,0.42241741
351282.77,252805.97,4.9951099869434445,4.9951099869434445,0,0.34215074
350987.5,252805.97,-1.3294768240275598,-1.3294768240275598,0,0.393017083
351578.05,252805.97,4.077046188728492,4.077046188728492,0,0.366957635
352562.3,252805.97,1.3085081442362458,1.3085081442362458,0,0.416973829
352365.45,252805.97,7.903279733886927,7.903279733886927,0,0.36565844
352070.17,252805.97,12.04051890534467,12.04051890534467,0,0.30880345
351873.32,252805.97,0.23027106574845382,0.23027106574845382,0,0.428367443
351381.2,252805.97,0.3337896439171657,0.3337896439171657,0,0.388646498
350790.65,252805.97,-3.515610579003921,-3.515610579003921,0,0.429225378
352660.72,252805.97,0.09273028264406016,0.09273028264406016,0,0.425694883
352463.87,252805.97,2.262449806177305,2.262449806177305,0,0.410837121
352267.02,252805.97,13.763986847425777,13.763986847425777,0,0.285069961
351971.75,252805.97,3.2962130595966763,3.2962130595966763,0,0.396189503
351774.9,252805.97,0.14325957936321435,0.14325957936321435,0,0.420874022
351676.47,252805.97,1.0110679437674859,1.0110679437674859,0,0.401418172
351479.62,252805.97,3.4168807910704846,3.4168807910704846,0,0.367061831
351184.35,252805.97,10.61306763372016,10.61306763372016,0,0.269008167
350889.07,252805.97,-3.041727431861423,-3.041727431861423,0,0.416233279
350593.8,252805.97,-1.0414238413524328,-1.0414238413524328,0,0.397132635
350495.37,252805.97,-1.614369661266978,-1.614369661266978,0,0.409400463
350396.95,252805.97,-0.0771521394702164,-0.0771521394702164,0,0.392785929
350298.52,252805.97,-0.32104533224182275,-0.32104533224182275,0,0.399877503
350200.09,252805.97,-1.433627585202219,-1.433627585202219,0,0.422882885
350101.67,252805.97,0.19183393114034825,0.19183393114034825,0,0.399561189
350003.24,252805.97,1.8756780324098399,1.8756780324098399,0,0.37996199
349904.82,252805.97,1.3237671088249847,1.3237671088249847,0,0.387443639
349806.39,252805.97,0.6500069434030848,0.6500069434030848,0,0.39668303
349707.97,252805.97,2.0436501407016996,2.0436501407016996,0,0.378775448
349609.54,252805.97,2.897286263167666,2.897286263167666,0,0.368391462
349511.12,252805.97,0.8615927234222127,0.8615927234222127,0,0.391380713
349412.69,252805.97,0.2761806137060095,0.2761806137060095,0,0.397567153
349314.27,252805.97,0.5703179040655834,0.5703179040655834,0,0.391870178
352846.25,252808.24,1.1116425426949064,1.1116425426949064,0,0.405472107
349218.48,252811.78,0.4700659717729307,0.4700659717729307,0,0.391199104
349120.94,252824.86,-0.40447692974221783,-0.40447692974221783,0,0.3998743
349025.16,252837.33,-1.6620587258748092,-1.6620587258748092,0,0.415260643
348942.48,252848.09,-2.29099564791656,-2.29099564791656,0,0.422876328
348869.3,252867.91,0.45232433480347484,0.45232433480347484,0,0.385034159
348923.91,252902.65,-1.4932673302824118,-1.4932673302824118,0,0.407227464
350692.22,252904.39,-2.5209203858074685,-2.5209203858074685,0,0.409974418
351085.92,252904.39,5.33417072578,5.33417072578,0,0.329949632
351282.77,252904.39,7.7939847474451325,7.7939847474451325,0,0.310051814
352759.15,252904.39,-0.8770748160807701,-0.8770748160807701,0,0.428179465
350790.65,252904.39,-3.686270732671049,-3.686270732671049,0,0.427011736
351578.05,252904.39,9.968500147425774,9.968500147425774,0,0.299542975
352562.3,252904.39,2.484136108644028,2.484136108644028,0,0.402871855
352365.45,252904.39,9.626719499200965,9.626719499200965,0,0.348705687
352070.17,252904.39,11.931679816870858,11.931679816870858,0,0.308117233
351873.32,252904.39,2.0560920346332643,2.0560920346332643,0,0.400908403
351381.2,252904.39,2.9983690770374456,2.9983690770374456,0,0.363616683
352660.72,252904.39,0.8084349713565749,0.8084349713565749,0,0.414675027
352463.87,252904.39,3.392221140869275,3.392221140869275,0,0.39779339
352267.02,252904.39,13.931232227388051,13.931232227388051,0,0.272345971
351971.75,252904.39,2.800696480854596,2.800696480854596,0,0.398631767
351774.9,252904.39,6.109278214707417,6.109278214707417,0,0.35867665
351676.47,252904.39,8.40242422071713,8.40242422071713,0,0.327829495
351479.62,252904.39,7.508265287437168,7.508265287437168,0,0.324584432
