POINT_X,POINT_Y,derivative_raw,derivative_constrained,sign_violation,baseline_value
351282.77,251920.14,-1.08096957482553,-1.08096957482553,0,0.388628542
350889.07,251920.14,-2.8002187597799737,-2.8002187597799737,0,0.235062987
350792.69,251922.22,-1.99672147863009,-1.99672147863009,0,0.195046887
352652.09,251922.35,-4.480910850225629,-4.480910850225629,0,0.30084303
350717.12,251946.22,-1.6115871890808444,-1.6115871890808444,0,0.210483611
350889.07,252018.56,-4.667935432338361,-4.667935432338361,0,0.299893141
350790.65,252018.56,-4.171422394839402,-4.171422394839402,0,0.28947112
350987.5,252018.56,-4.772089675944196,-4.772089675944196,0,0.332616419
352562.3,252018.56,-4.754560735682203,-4.754560735682203,0,0.301159561
351085.92,252018.56,-1.3238430116759736,-1.3238430116759736,0,0.394437313
351578.05,252018.56,1.2126110553028253,1.2126110553028253,0,0.39662087
352365.45,252018.56,-3.516162218205841,-3.516162218205841,0,0.32758224
351381.2,252018.56,-2.6358658796042347,-2.6358658796042347,0,0.366068423
352463.87,252018.56,3.7432987920082237,3.7432987920082237,0,0.392515689
351676.47,252018.56,-6.215315875471764,-6.215315875471764,0,0.290468574
351479.62,252018.56,-0.8197375631036684,-0.8197375631036684,0,0.381771833
351282.77,252018.56,0.6117441592779241,0.6117441592779241,0,0.40491271
351184.35,252018.56,3.567136361325051,3.567136361325051,0,0.432038426
352660.2,252019.0,-4.940429848723027,-4.940429848723027,0,0.277080864
350693.49,252019.85,-4.256190865664238,-4.256190865664238,0,0.314446568
350614.34,252043.15,-4.21038209012785,-4.21038209012785,0,0.339846671
352714.88,252045.39,-3.923420172426096,-3.923420172426096,0,0.311428905
350692.22,252116.99,-3.933975933211866,-3.933975933211866,0,0.365309298
352660.72,252116.99,-4.828061626422171,-4.828061626422171,0,0.291319102
350790.65,252116.99,-4.520054836356819,-4.520054836356819,0,0.310143113
350889.07,252116.99,-3.8655136968866124,-3.8655136968866124,0,0.263226449
350987.5,252116.99,-3.1365878852322657,-3.1365878852322657,0,0.228481814
351085.92,252116.99,-5.158792875033957,-5.158792875033957,0,0.31928736
351282.77,252116.99,2.2556984492138263,2.2556984492138263,0,0.418661594
351578.05,252116.99,-0.5288160294916555,-0.5288160294916555,0,0.380039006
352562.3,252116.99,-2.672165695892688,-2.672165695892688,0,0.334086448
352365.45,252116.99,-0.9608204332889991,-0.9608204332889991,0,0.35264948
352070.17,252116.99,-4.9481758194475125,-4.9481758194475125,0,0.189026549
351381.2,252116.99,-1.0800712627762694,-1.0800712627762694,0,0.383961767
351184.35,252116.99,0.9893664735591251,0.9893664735591251,0,0.412136763
352463.87,252116.99,5.331953586705463,5.331953586705463,0,0.407056868
351971.75,252116.99,-4.935923248499357,-4.935923248499357,0,0.129992262
351676.47,252116.99,-6.369852061459007,-6.369852061459007,0,0.279565871
351479.62,252116.99,-2.103428376159595,-2.103428376159595,0,0.368080974
350594.03,252117.23,-3.8524161757010327,-3.8524161757010327,0,0.366718441
352723.54,252123.93,-4.5128084719801835,-4.5128084719801835,0,0.296517134
350513.72,252136.3,-3.985326579694458,-3.985326579694458,0,0.323564112
352660.72,252215.41,-4.93077089650263,-4.93077089650263,0,0.28782481
350692.22,252215.41,-3.4551873351267357,-3.4551873351267357,0,0.376865327
351184.35,252215.41,-4.394383669845516,-4.394383669845516,0,0.243213072
351282.77,252215.41,-4.619896836597462,-4.619896836597462,0,0.3398166
350593.8,252215.41,1.8507914481294383,1.8507914481294383,0,0.433262438
350790.65,252215.41,-1.9261355416075758,-1.9261355416075758,0,0.206618309
351381.2,252215.41,-0.09621364069008577,-0.09621364069008577,0,0.393957525
351578.05,252215.41,0.6990074000689013,0.6990074000689013,0,0.392007142
352562.3,252215.41,3.1885790945177304,3.1885790945177304,0,0.387456596
352365.45,252215.41,-4.005316106661737,-4.005316106661737,0,0.322479844
352070.17,252215.41,-3.549782047367383,-3.549782047367383,0,0.334089071
351085.92,252215.41,-4.647204107522882,-4.647204107522882,0,0.114009574
352463.87,252215.41,7.448929501639104,7.448929501639104,0,0.427010506
352168.6,252215.41,-5.520361596062662,-5.520361596062662,0,0.233808398
351971.75,252215.41,-4.9558190129054855,-4.9558190129054855,0,0.18290326
351676.47,252215.41,-3.7605941577060955,-3.7605941577060955,0,0.341865748
351479.62,252215.41,0.5453130280945484,0.5453130280945484,0,0.395306706
350987.5,252215.41,-2.8311115123326465,-2.8311115123326465,0,0.048670471
350889.07,252215.41,-4.166573392151752,-4.166573392151752,0,0.100371599
350495.45,252215.49,-3.954790752953406,-3.954790752953406,0,0.321479112
352734.03,252219.16,-3.347059810588797,-3.347059810588797,0,0.220005527
350408.15,252233.2,-0.4501027180801016,-0.4501027180801016,0,0.220224023
350336.96,252257.79,-0.3372664102149246,-0.3372664102149246,0,0.17992422
350495.37,252313.84,-4.090371536893012,-4.090371536893012,0,0.333560109
350790.65,252313.84,-2.149064053627686,-2.149064053627686,0,0.224834293
352660.72,252313.84,-2.9878959414928152,-2.9878959414928152,0,0.329289287
351282.77,252313.84,-5.064292964732423,-5.064292964732423,0,0.251875758
350692.22,252313.84,2.675754093027966,2.675754093027966,0,0.437655538
351578.05,252313.84,-2.794852158601017,-2.794852158601017,0,0.356725067
352562.3,252313.84,7.44076608882364,7.44076608882364,0,0.426933885
352365.45,252313.84,-5.901119493931907,-5.901119493931907,0,0.277819782
352070.17,252313.84,-3.0704174785315796,-3.0704174785315796,0,0.339433521
351873.32,252313.84,-4.9567069503385,-4.9567069503385,0,0.183239564
351381.2,252313.84,-1.4258915095137135,-1.4258915095137135,0,0.380827159
351085.92,252313.84,-0.8837701502695386,-0.8837701502695386,0,0.013404406
350593.8,252313.84,6.27143517546257,6.27143517546257,0,0.462155133
352463.87,252313.84,7.931168048925891,7.931168048925891,0,0.431751639
352168.6,252313.84,-6.288997315362677,-6.288997315362677,0,0.277035654
351971.75,252313.84,-5.349881898685504,-5.349881898685504,0,0.215420097
351774.9,252313.84,-6.448986753385831,-6.448986753385831,0,0.284043401
351676.47,252313.84,-1.834016253145608,-1.834016253145608,0,0.363056511
351479.62,252313.84,-1.5313582550220162,-1.5313582550220162,0,0.37497735
351184.35,252313.84,-4.327919700889977,-4.327919700889977,0,0.089603283
350987.5,252313.84,-0.5248173471432417,-0.5248173471432417,0,0.002212902
350889.07,252313.84,-2.4528559403876264,-2.4528559403876264,0,0.042855017
350396.95,252313.84,-0.2971662431215842,-0.2971662431215842,0,0.212182656
352744.58,252316.38,-3.676674849471949,-3.676674849471949,0,0.236075744
350303.0,252319.81,-1.2589981786958366,-1.2589981786958366,0,0.152609944
350209.66,252342.55,-0.1271491447169301,-0.1271491447169301,0,0.175776154
350133.56,252357.31,-0.059384075152595424,-0.059384075152595424,0,0.230344966
350045.43,252408.64,-1.724400687472047,-1.724400687472047,0,0.264168054
350495.37,252412.27,-3.308868146734702,-3.308868146734702,0,0.288493663
351282.77,252412.27,-4.0523149406964105,-4.0523149406964105,0,0.207652271
350790.65,252412.27,-4.545234065332529,-4.545234065332529,0,0.343425333
352660.72,252412.27,0.9800846158531269,0.9800846158531269,0,0.368235677
350593.8,252412.27,2.581002926857519,2.581002926857519,0,0.438554853
351578.05,252412.27,-6.258017687329701,-6.258017687329701,0,0.268387854
352562.3,252412.27,5.930314282374537,5.930314282374537,0,0.413123786
352365.45,252412.27,-5.402517605834277,-5.402517605834277,0,0.246336639
352070.17,252412.27,-2.8955659886709157,-2.8955659886709157,0,0.34148708
351873.32,252412.27,-3.853734222917086,-3.853734222917086,0,0.336131006
351381.2,252412.27,-3.6528932671627996,-3.6528932671627996,0,0.354193807
351085.92,252412.27,0.06252610773907875,0.06252610773907875,0,-0.00073505
352463.87,252412.27,5.113079879258761,5.113079879258761,0,0.405704796
352168.6,252412.27,-5.831406131249631,-5.831406131249631,0,0.245581657
351971.75,252412.27,-4.0101734406891,-4.0101734406891,0,0.331880569
351774.9,252412.27,-1.9663148922916416,-1.9663148922916416,0,0.358423412
351676.47,252412.27,-4.914354962666306,-4.914354962666306,0,0.326775521
351479.62,252412.27,-5.759451313718346,-5.759451313718346,0,0.311381012
351184.35,252412.27,-2.0090396516077913,-2.0090396516077913,0,0.040489912
350987.5,252412.27,-0.44906944359311635,-0.44906944359311635,0,0.006015684
350889.07,252412.27,-3.799757019985724,-3.799757019985724,0,0.125793934
350692.22,252412.27,8.987686040253763,8.987686040253763,0,0.481915832
350396.95,252412.27,-1.0630748607427454,-1.0630748607427454,0,0.242104739
350298.52,252412.27,-0.353428768328124,-0.353428768328124,0,0.229942754
350200.09,252412.27,-2.0977034469848164,-2.0977034469848164,0,0.271482497
350102.96,252413.95,-3.17987636406277,-3.17987636406277,0,0.303330988
352755.08,252414.14,-4.352601717813877,-4.352601717813877,0,0.301447898
352809.06,252458.22,-4.372139916269586,-4.372139916269586,0,0.265823364
350495.37,252510.69,-1.562897298359023,-1.562897298359023,0,0.246184587
352759.15,252510.69,-4.228087894133953,-4.228087894133953,0,0.304902256
350889.07,252510.69,-4.186789539007377,-4.186789539007377,0,0.270866036
351282.77,252510.69,-3.9671442225084976,-3.9671442225084976,0,0.199071527
350593.8,252510.69,-0.3137759844619181,-0.3137759844619181,0,0.417027563
352660.72,252510.69,1.6977119351655914,1.6977119351655914,0,0.375204742
350790.65,252510.69,6.31524210709739,6.31524210709739,0,0.45892325
351578.05,252510.69,-4.824457198945832,-4.824457198945832,0,0.205253512
352562.3,252510.69,3.155983639363175,3.155983639363175,0,0.388350695
352365.45,252510.69,-5.922638781600363,-5.922638781600363,0,0.27685371
352070.17,252510.69,-0.7727053434256383,-0.7727053434256383,0,0.360667795
351873.32,252510.69,1.0108529108210993,1.0108529108210993,0,0.382916778
351381.2,252510.69,-2.464079340234377,-2.464079340234377,0,0.370245427
351085.92,252510.69,0.17206497551148717,0.17206497551148717,0,0.002293635
352463.87,252510.69,3.9179905097750707,3.9179905097750707,0,0.395405263
352168.6,252510.69,-4.574950356032465,-4.574950356032465,0,0.180559129
351971.75,252510.69,2.5699716664404204,2.5699716664404204,0,0.39313367
351774.9,252510.69,-1.314150134178498,-1.314150134178498,0,0.365212172
351676.47,252510.69,-6.24782653502764,-6.24782653502764,0,0.259999871
351479.62,252510.69,-6.04556505854417,-6.04556505854417,0,0.300558716
351184.35,252510.69,-0.7376199703334829,-0.7376199703334829,0,0.021056898
350987.5,252510.69,-2.506700898557582,-2.506700898557582,0,0.055298835
350692.22,252510.69,10.55674980916545,10.55674980916545,0,0.499483675
350396.95,252510.69,-1.1163564697666362,-1.1163564697666362,0,0.24341169
350298.52,252510.69,-2.949112748585781,-2.949112748585781,0,0.290422857
350200.09,252510.69,-3.686148502792568,-3.686148502792568,0,0.334345013
350103.29,252510.99,-3.289460958545652,-3.289460958545652,0,0.362838954
352816.09,252524.38,-3.624064705760713,-3.624064705760713,0,0.244299248
350013.35,252548.16,-2.57486032512802,-2.57486032512802,0,0.281878531
349944.1,252557.27,-0.386410061634066,-0.386410061634066,0,0.239407554
352759.15,252609.12,-3.9499190680222807,-3.9499190680222807,0,0.311548531
350593.8,252609.12,-4.153603019091217,-4.153603019091217,0,0.363510251
350889.07,252609.12,-4.477907258103421,-4.477907258103421,0,0.353715509
351282.77,252609.12,-5.71762324883491,-5.71762324883491,0,0.276144326
351578.05,252609.12,-6.283346955855334,-6.283346955855334,0,0.290263027
352562.3,252609.12,1.2199134967043208,1.2199134967043208,0,0.371630847
352365.45,252609.12,-3.7046028454662787,-3.7046028454662787,0,0.327493101
352070.17,252609.12,-5.856160401257905,-5.856160401257905,0,0.300662637
351873.32,252609.12,3.7853463645195817,3.7853463645195817,0,0.408240765
351381.2,252609.12,-2.005997640390702,-2.005997640390702,0,0.376289219
351085.92,252609.12,-0.14208333710862212,-0.14208333710862212,0,0.013725052
350790.65,252609.12,7.765967827050802,7.765967827050802,0,0.469293743
352660.72,252609.12,4.401353536733245,4.401353536733245,0,0.400531739
352463.87,252609.12,1.6713066295145136,1.6713066295145136,0,0.37605539
351971.75,252609.12,3.6894433150927908,3.6894433150927908,0,0.403704196
351774.9,252609.12,1.6536282493956844,1.6536282493956844,0,0.393482774
351676.47,252609.12,-5.64686272937061,-5.64686272937061,0,0.31364578
351479.62,252609.12,-4.903035569546329,-4.903035569546329,0,0.332199037
351184.35,252609.12,-3.14829142431282,-3.14829142431282,0,0.071831904
350987.5,252609.12,-3.7880616374436578,-3.7880616374436578,0,0.130645379
350692.22,252609.12,6.597141801527,6.597141801527,0,0.46300298
350495.37,252609.12,-0.5636587041612339,-0.5636587041612339,0,0.207424164
350396.95,252609.12,-0.25946979786488994,-0.25946979786488994,0,0.212637693
350298.52,252609.12,-2.949348540578727,-2.949348540578727,0,0.290557295
350200.09,252609.12,-3.0436720411902463,-3.0436720411902463,0,0.296951413
350101.67,252609.12,-2.023543406214177,-2.023543406214177,0,0.270738989
350003.24,252609.12,0.10268353772181897,0.10268353772181897,0,0.227846697
349907.9,252613.46,0.38002864234994194,0.38002864234994194,0,0.187923312
352825.64,252614.24,-3.5841787754536676,-3.5841787754536676,0,0.244544581
349810.72,252631.5,-0.14042096458862913,-0.14042096458862913,0,0.174023509
349716.51,252644.37,-0.27106329574047017,-0.27106329574047017,0,0.175925612
349643.65,252654.24,-1.289330434836183,-1.289330434836183,0,0.160249591
350593.8,252707.54,-3.7748093302702017,-3.7748093302702017,0,0.295297801
352759.15,252707.54,-3.7045755963669866,-3.7045755963669866,0,0.316441178
350987.5,252707.54,-4.7393053699777115,-4.7393053699777115,0,0.277481884
351282.77,252707.54,-5.559688946851,-5.559688946851,0,0.316376477
350692.22,252707.54,-3.028456371057343,-3.028456371057343,0,0.388315111
350889.07,252707.54,-3.1166442084580437,-3.1166442084580437,0,0.383146048
351578.05,252707.54,-1.4679108133071495,-1.4679108133071495,0,0.373432666
352562.3,252707.54,0.9784346190585441,0.9784346190585441,0,0.370074958
352365.45,252707.54,-2.3050823798352003,-2.3050823798352003,0,0.342708528
352070.17,252707.54,-5.38267357765084,-5.38267357765084,0,0.222629085
351873.32,252707.54,8.411071124063405,8.411071124063405,0,0.448153406
351381.2,252707.54,-4.550491976622352,-4.550491976622352,0,0.34170565
351085.92,252707.54,-2.7894872377996487,-2.7894872377996487,0,0.070520528
350790.65,252707.54,-1.4203116090969956,-1.4203116090969956,0,0.405209541
352660.72,252707.54,4.174667138514526,4.174667138514526,0,0.399213165
352463.87,252707.54,-0.3486316422577227,-0.3486316422577227,0,0.358938187
351971.75,252707.54,4.343368391862174,4.343368391862174,0,0.410225511
351774.9,252707.54,7.914987091400854,7.914987091400854,0,0.446688801
351676.47,252707.54,4.236887366902406,4.236887366902406,0,0.420708507
351479.62,252707.54,-5.407971711905085,-5.407971711905085,0,0.32181102
351184.35,252707.54,-3.9196656247335517,-3.9196656247335517,0,0.10338109
350495.37,252707.54,-0.7543153455608459,-0.7543153455608459,0,0.221625388
350396.95,252707.54,-0.9397131663440428,-0.9397131663440428,0,0.239463836
350298.52,252707.54,-1.5409745630010254,-1.5409745630010254,0,0.257569194
350200.09,252707.54,-0.41541744818535203,-0.41541744818535203,0,0.238166302
350101.67,252707.54,0.5046664842475354,0.5046664842475354,0,0.204076827
350003.24,252707.54,-2.0439979436930624,-2.0439979436930624,0,0.127382189
349904.82,252707.54,-4.7159523792011875,-4.7159523792011875,0,0.072834939
349806.39,252707.54,-3.2762873641822603,-3.2762873641822603,0,0.11669112
349707.97,252707.54,-1.62070860333925,-1.62070860333925,0,0.151248813
349610.84,252709.36,-2.683339599221174,-2.683339599221174,0,0.14125821
352835.89,252710.69,-4.329319939313464,-4.329319939313464,0,0.270920008
349514.7,252721.96,-2.027453718564263,-2.027453718564263,0,0.155840084
349417.3,252734.57,-0.5039551261672749,-0.5039551261672749,0,0.212062389
349328.74,252746.56,-0.7640467532795823,-0.7640467532795823,0,0.213337913
349262.9,252756.13,-1.1335386120005226,-1.1335386120005226,0,0.191409364
351085.92,252805.97,-3.183699226110797,-3.183699226110797,0,0.173488081
350692.22,252805.97,-4.567492955603257,-4.567492955603257,0,0.336194068
352759.15,252805.97,-2.719205069111194,-2.719205069111194,0,0.331883162
351282.77,252805.97,-5.4595869539646005,-5.4595869539646005,0,0.265342355
350987.5,252805.97,-2.896467940728224,-2.896467940728224,0,0.384263217
351578.05,252805.97,-5.343152075026962,-5.343152075026962,0,0.3218624
352562.3,252805.97,1.0136230409491087,1.0136230409491087,0,0.37103197
352365.45,252805.97,-4.376304938133814,-4.376304938133814,0,0.318652183
352070.17,252805.97,-4.430183567027145,-4.430183567027145,0,0.171139374
351873.32,252805.97,8.888970624914228,8.888970624914228,0,0.452641547
351381.2,252805.97,-5.796586617709222,-5.796586617709222,0,0.30838576
350790.65,252805.97,-4.729137301859966,-4.729137301859966,0,0.330964983
352660.72,252805.97,3.0027493843269646,3.0027493843269646,0,0.389242083
352463.87,252805.97,0.08912364650447116,0.08912364650447116,0,0.363301843
352267.02,252805.97,-3.686681647666972,-3.686681647666972,0,0.129603252
351971.75,252805.97,2.494077435366683,2.494077435366683,0,0.394619644
351774.9,252805.97,6.904173684782474,6.904173684782474,0,0.439299285
351676.47,252805.97,2.548628296332764,2.548628296332764,0,0.407310665
351479.62,252805.97,-5.867152525628906,-5.867152525628906,0,0.260555387
351184.35,252805.97,-3.1458801869638,-3.1458801869638,0,0.083068021
350889.07,252805.97,-4.911257529263463,-4.911257529263463,0,0.326028049
350593.8,252805.97,-0.9464988033092231,-0.9464988033092231,0,0.209440336
350495.37,252805.97,-1.3471422052864186,-1.3471422052864186,0,0.241658866
350396.95,252805.97,-2.711165539800311,-2.711165539800311,0,0.279560059
350298.52,252805.97,-0.7670497613228132,-0.7670497613228132,0,0.242180631
350200.09,252805.97,-2.375795984420114,-2.375795984420114,0,0.278994828
350101.67,252805.97,-2.515574816332215,-2.515574816332215,0,0.283034176
350003.24,252805.97,0.025428627533601596,0.025428627533601596,0,0.168479964
349904.82,252805.97,-2.4467035311426657,-2.4467035311426657,0,0.121864967
349806.39,252805.97,0.3110284214514611,0.3110284214514611,0,0.186905727
349707.97,252805.97,0.10322246082360113,0.10322246082360113,0,0.186190858
349609.54,252805.97,-1.9484411223992113,-1.9484411223992113,0,0.150419295
349511.12,252805.97,-0.5589310373883775,-0.5589310373883775,0,0.181998104
349412.69,252805.97,-1.3204185427690345,-1.3204185427690345,0,0.238203883
349314.27,252805.97,-0.8738694046225256,-0.8738694046225256,0,0.194552124
352846.25,252808.24,-4.336796464352796,-4.336796464352796,0,0.278709471
349218.48,252811.78,-6.280350098182402,-6.280350098182402,0,0.115163155
349120.94,252824.86,-9.915222999231375,-9.915222999231375,0,0.060288832
349025.16,252837.33,-9.415767065392243,-9.415767065392243,0,0.076721482
348942.48,252848.09,-8.248720535804283,-8.248720535804283,0,0.100084126
348869.3,252867.91,-5.683022950770365,-5.683022950770365,0,0.139057413
348923.91,252902.65,-7.612764687824512,-7.612764687824512,0,0.108953029
350692.22,252904.39,-4.591825323235342,-4.591825323235342,0,0.34179014
351085.92,252904.39,-4.004378666552221,-4.004378666552221,0,0.244318232
351282.77,252904.39,-3.7846316614571758,-3.7846316614571758,0,0.187053517
352759.15,252904.39,1.0154181003654341,1.0154181003654341,0,0.371506631
350790.65,252904.39,-4.668498322477254,-4.668498322477254,0,0.348044366
351578.05,252904.39,-4.313000845329161,-4.313000845329161,0,0.143382311
352562.3,252904.39,-0.45832113739370406,-0.45832113739370406,0,0.358204484
