grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,psl_trend_forced
46,116.25,-88.75,88.75,1.0,0,-228.26048444317362
47,118.75,-88.75,88.75,1.0,0,-228.16308595391916
48,121.25,-88.75,88.75,1.0,0,-228.06176766885997
49,123.75,-88.75,88.75,1.0,0,-227.95436634212336
50,126.25,-88.75,88.75,1.0,0,-227.82098542539717
51,128.75,-88.75,88.75,1.0,0,-227.69599736420665
52,131.25,-88.75,88.75,1.0,0,-227.57185978693815
53,133.75,-88.75,88.75,1.0,0,-227.44798572305658
54,136.25,-88.75,88.75,1.0,0,-227.3233531731987
55,138.75,-88.75,88.75,1.0,0,-227.1860244457181
56,141.25,-88.75,88.75,1.0,0,-227.04601706623905
57,143.75,-88.75,88.75,1.0,0,-226.8975501434604
58,146.25,-88.75,88.75,1.0,0,-226.7216878815581
59,148.75,-88.75,88.75,1.0,0,-226.57278291171227
60,151.25,-88.75,88.75,1.0,0,-226.48297895937864
61,153.75,-88.75,88.75,1.0,0,-226.40473001876964
62,156.25,-88.75,88.75,1.0,0,-226.32718052943488
63,158.75,-88.75,88.75,1.0,0,-226.25021877638613
64,161.25,-88.75,88.75,1.0,0,-226.17375195562164
65,163.75,-88.75,88.75,1.0,0,-226.09834372472218
66,166.25,-88.75,88.75,1.0,0,-226.02311932402074
67,168.75,-88.75,88.75,1.0,0,-225.94881108743417
68,171.25,-88.75,88.75,1.0,0,-225.81549908408215
69,173.75,-88.75,88.75,1.0,0,-225.804393766946
70,176.25,-88.75,88.75,1.0,0,-225.79352216148953
71,178.75,-88.75,88.75,1.0,0,-225.78289215363404
72,181.25,-88.75,88.75,1.0,0,-225.7725393442188
73,183.75,-88.75,88.75,1.0,0,-225.76287098894466
74,186.25,-88.75,88.75,1.0,0,-225.75328424244086
75,188.75,-88.75,88.75,1.0,0,-225.7441328695826
76,191.25,-88.75,88.75,1.0,0,-225.7583930480941
77,193.75,-88.75,88.75,1.0,0,-225.8606638638605
78,196.25,-88.75,88.75,1.0,0,-225.95414971778098
79,198.75,-88.75,88.75,1.0,0,-225.94244067308827
80,201.25,-88.75,88.75,1.0,0,-225.9207809427861
81,203.75,-88.75,88.75,1.0,0,-225.91310740334632
82,206.25,-88.75,88.75,1.0,0,-225.9213898783645
83,208.75,-88.75,88.75,1.0,0,-225.93463055180825
84,211.25,-88.75,88.75,1.0,0,-225.95266450894303
85,213.75,-88.75,88.75,1.0,0,-225.97620999559928
86,216.25,-88.75,88.75,1.0,0,-226.04465481858637
87,218.75,-88.75,88.75,1.0,0,-226.154355269974
88,221.25,-88.75,88.75,1.0,0,-226.26203111277465
89,223.75,-88.75,88.75,1.0,0,-226.36778889873534
90,226.25,-88.75,88.75,1.0,0,-226.4745491819663
91,228.75,-88.75,88.75,1.0,0,-226.6254843848837
92,231.25,-88.75,88.75,1.0,0,-226.79161897916833
93,233.75,-88.75,88.75,1.0,0,-226.95655076212455
94,236.25,-88.75,88.75,1.0,0,-227.07887649396588
95,238.75,-88.75,88.75,1.0,0,-227.20056753223813
96,241.25,-88.75,88.75,1.0,0,-227.3205070002178
97,243.75,-88.75,88.75,1.0,0,-227.43936009176213
98,246.25,-88.75,88.75,1.0,0,-227.55814371912882
99,248.75,-88.75,88.75,1.0,0,-227.67664236064923
100,251.25,-88.75,88.75,1.0,0,-227.79484773633035
101,253.75,-88.75,88.75,1.0,0,-227.9128780946989
102,256.25,-88.75,88.75,1.0,0,-228.03044904549503
103,258.75,-88.75,88.75,1.0,0,-228.14810500393133
104,261.25,-88.75,88.75,1.0,0,-228.36881640722012
105,263.75,-88.75,88.75,1.0,0,-228.4870061498789
106,266.25,-88.75,88.75,1.0,0,-228.6046093563792
107,268.75,-88.75,88.75,1.0,0,-228.72238527397568
108,271.25,-88.75,88.75,1.0,0,-228.83973995526446
109,273.75,-88.75,88.75,1.0,0,-228.9566720747345
110,276.25,-88.75,88.75,1.0,0,-229.073175470523
111,278.75,-88.75,88.75,1.0,0,-229.18982623588062
112,281.25,-88.75,88.75,1.0,0,-229.30880085839462
113,283.75,-88.75,88.75,1.0,0,-229.4311683036753
114,286.25,-88.75,88.75,1.0,0,-229.53940961320296
115,288.75,-88.75,88.75,1.0,0,-229.6220819783597
116,291.25,-88.75,88.75,1.0,0,-229.69380066356717
117,293.75,-88.75,88.75,1.0,0,-229.75887354961716
118,296.25,-88.75,88.75,1.0,0,-229.82295932960184
119,298.75,-88.75,88.75,1.0,0,-229.88507538450904
120,301.25,-88.75,88.75,1.0,0,-229.94473425151347
121,303.75,-88.75,88.75,1.0,0,-230.0006645462446
122,306.25,-88.75,88.75,1.0,0,-230.04481012994438
123,308.75,-88.75,88.75,1.0,0,-230.09361675028808
124,311.25,-88.75,88.75,1.0,0,-230.1379634138029
125,313.75,-88.75,88.75,1.0,0,-230.17926402016943
126,316.25,-88.75,88.75,1.0,0,-230.21764421572652
127,318.75,-88.75,88.75,1.0,0,-230.25734807291207
128,321.25,-88.75,88.75,1.0,0,-230.28983733250902
129,323.75,-88.75,88.75,1.0,0,-230.3230032006279
130,326.25,-88.75,88.75,1.0,0,-230.39352288088554
131,328.75,-88.75,88.75,1.0,0,-230.45247028636885
132,331.25,-88.75,88.75,1.0,0,-230.45906501735334
133,333.75,-88.75,88.75,1.0,0,-230.4545119699235
134,336.25,-88.75,88.75,1.0,0,-230.44945206504818
135,338.75,-88.75,88.75,1.0,0,-230.44399292473656
136,341.25,-88.75,88.75,1.0,0,-230.43807689354284
137,343.75,-88.75,88.75,1.0,0,-230.43203885222388
138,346.25,-88.75,88.75,1.0,0,-230.42545330132978
139,348.75,-88.75,88.75,1.0,0,-230.4186325699415
140,351.25,-88.75,88.75,1.0,0,-230.3692962852223
141,353.75,-88.75,88.75,1.0,0,-230.31061840720565
142,356.25,-88.75,88.75,1.0,0,-230.25184952986038
143,358.75,-88.75,88.75,1.0,0,-230.1925322741888
144,1.25,-86.25,86.25,1.0,0,-229.14818413460978
145,3.75,-86.25,86.25,1.0,0,-229.2025972110934
146,6.25,-86.25,86.25,1.0,0,-229.23491076375052
147,8.75,-86.25,86.25,1.0,0,-229.32271120827315
148,11.25,-86.25,86.25,1.0,0,-229.35270159787638
149,13.75,-86.25,86.25,1.0,0,-229.3991682354464
150,16.25,-86.25,86.25,1.0,0,-229.38340593881807
151,18.75,-86.25,86.25,1.0,0,-229.26836898417892
152,21.25,-86.25,86.25,1.0,0,-229.12648944831264
153,23.75,-86.25,86.25,1.0,0,-228.89019782318374
154,26.25,-86.25,86.25,1.0,0,-228.50484908499465
155,28.75,-86.25,86.25,1.0,0,-228.1661356159311
156,31.25,-86.25,86.25,1.0,0,-227.89725433235776
157,33.75,-86.25,86.25,1.0,0,-227.66322702814082
158,36.25,-86.25,86.25,1.0,0,-227.52840232941531
159,38.75,-86.25,86.25,1.0,0,-227.5102688600969
160,41.25,-86.25,86.25,1.0,0,-227.50843699311469
161,43.75,-86.25,86.25,1.0,0,-227.51860075087285
162,46.25,-86.25,86.25,1.0,0,-227.57313963042452
163,48.75,-86.25,86.25,1.0,0,-227.56512034189487
164,51.25,-86.25,86.25,1.0,0,-227.61630794643202
165,53.75,-86.25,86.25,1.0,0,-227.6723071366239
166,56.25,-86.25,86.25,1.0,0,-227.74231986091576
167,58.75,-86.25,86.25,1.0,0,-227.824205232556
168,61.25,-86.25,86.25,1.0,0,-227.9017747524024
169,63.75,-86.25,86.25,1.0,0,-227.95170974921106
170,66.25,-86.25,86.25,1.0,0,-227.99406459273746
171,68.75,-86.25,86.25,1.0,0,-228.08086739871965
172,71.25,-86.25,86.25,1.0,0,-228.17045323209402
173,73.75,-86.25,86.25,1.0,0,-228.3001899348652
174,76.25,-86.25,86.25,1.0,0,-228.42955357665437
175,78.75,-86.25,86.25,1.0,0,-228.55672310507677
176,81.25,-86.25,86.25,1.0,0,-228.78580097897705
177,83.75,-86.25,86.25,1.0,0,-228.95435983374782
178,86.25,-86.25,86.25,1.0,0,-229.12163255331006
179,88.75,-86.25,86.25,1.0,0,-229.40358072448961
180,91.25,-86.25,86.25,1.0,0,-229.54782183201323
181,93.75,-86.25,86.25,1.0,0,-229.65963249073897
182,96.25,-86.25,86.25,1.0,0,-229.7392375815426
183,98.75,-86.25,86.25,1.0,0,-229.73488809926783
184,101.25,-86.25,86.25,1.0,0,-229.68139463502933
185,103.75,-86.25,86.25,1.0,0,-229.59026534626028
186,106.25,-86.25,86.25,1.0,0,-229.37467488873475
187,108.75,-86.25,86.25,1.0,0,-229.11009550769515
188,111.25,-86.25,86.25,1.0,0,-228.81768961881403
189,113.75,-86.25,86.25,1.0,0,-228.36987475526817
190,116.25,-86.25,86.25,1.0,0,-228.0291840155392
191,118.75,-86.25,86.25,1.0,0,-227.66611702821945
192,121.25,-86.25,86.25,1.0,0,-227.29275344946825
193,123.75,-86.25,86.25,1.0,0,-226.9135488296693
194,126.25,-86.25,86.25,1.0,0,-226.47688623158604
195,128.75,-86.25,86.25,1.0,0,-225.99136684508213
196,131.25,-86.25,86.25,1.0,0,-225.51758215379132
197,133.75,-86.25,86.25,1.0,0,-225.04945649592975
198,136.25,-86.25,86.25,1.0,0,-224.57825747350876
199,138.75,-86.25,86.25,1.0,0,-224.09806364132214
200,141.25,-86.25,86.25,1.0,0,-223.6885927097356
201,143.75,-86.25,86.25,1.0,0,-223.27205535618145
202,146.25,-86.25,86.25,1.0,0,-222.78829207628058
203,148.75,-86.25,86.25,1.0,0,-222.57588305313513
204,151.25,-86.25,86.25,1.0,0,-222.40173781303764
205,153.75,-86.25,86.25,1.0,0,-222.3979626103808
206,156.25,-86.25,86.25,1.0,0,-222.5718099677253
207,158.75,-86.25,86.25,1.0,0,-222.43538338344663
208,161.25,-86.25,86.25,1.0,0,-222.24783464643946
209,163.75,-86.25,86.25,1.0,0,-221.87546756431246
210,166.25,-86.25,86.25,1.0,0,-221.91135309928296
211,168.75,-86.25,86.25,1.0,0,-221.94590362065824
212,171.25,-86.25,86.25,1.0,0,-222.61535634226396
213,173.75,-86.25,86.25,1.0,0,-222.73369711309078
214,176.25,-86.25,86.25,1.0,0,-222.8456715625471
215,178.75,-86.25,86.25,1.0,0,-222.72229683291633
216,181.25,-86.25,86.25,1.0,0,-222.4380819584798
217,183.75,-86.25,86.25,1.0,0,-222.14416061124166
218,186.25,-86.25,86.25,1.0,0,-221.84817593782216
219,188.75,-86.25,86.25,1.0,0,-220.97959902499224
220,191.25,-86.25,86.25,1.0,0,-220.21353380007952
221,193.75,-86.25,86.25,1.0,0,-219.48034252087203
222,196.25,-86.25,86.25,1.0,0,-219.20975301494676
223,198.75,-86.25,86.25,1.0,0,-218.6068303553645
224,201.25,-86.25,86.25,1.0,0,-217.9339487802579
225,203.75,-86.25,86.25,1.0,0,-216.99607424982298
226,206.25,-86.25,86.25,1.0,0,-217.16527344951842
227,208.75,-86.25,86.25,1.0,0,-217.56649718898242
228,211.25,-86.25,86.25,1.0,0,-217.64116160413855
229,213.75,-86.25,86.25,1.0,0,-217.58446086244496
230,216.25,-86.25,86.25,1.0,0,-218.07918409162338
231,218.75,-86.25,86.25,1.0,0,-218.9908324458722
232,221.25,-86.25,86.25,1.0,0,-219.38053036630043
233,223.75,-86.25,86.25,1.0,0,-219.29324111401957
234,226.25,-86.25,86.25,1.0,0,-218.9862309365195
235,228.75,-86.25,86.25,1.0,0,-219.63004523613662
236,231.25,-86.25,86.25,1.0,0,-220.2151318613409
237,233.75,-86.25,86.25,1.0,0,-220.69665759037187
238,236.25,-86.25,86.25,1.0,0,-220.73294228464917
239,238.75,-86.25,86.25,1.0,0,-221.23958365412125
240,241.25,-86.25,86.25,1.0,0,-221.81445003490327
241,243.75,-86.25,86.25,1.0,0,-222.58925184034388
242,246.25,-86.25,86.25,1.0,0,-222.68868316444266
243,248.75,-86.25,86.25,1.0,0,-222.94219802825185
244,251.25,-86.25,86.25,1.0,0,-223.11767998809822
245,253.75,-86.25,86.25,1.0,0,-222.939940746904
246,256.25,-86.25,86.25,1.0,0,-223.26840051571014
247,258.75,-86.25,86.25,1.0,0,-223.59877997586037
248,261.25,-86.25,86.25,1.0,0,-224.27092298802697
249,263.75,-86.25,86.25,1.0,0,-224.95751969949714
250,266.25,-86.25,86.25,1.0,0,-225.63883991416486
251,268.75,-86.25,86.25,1.0,0,-227.0342502272748
252,271.25,-86.25,86.25,1.0,0,-227.71569962597098
253,273.75,-86.25,86.25,1.0,0,-228.2575936236041
254,276.25,-86.25,86.25,1.0,0,-228.3710475409845
255,278.75,-86.25,86.25,1.0,0,-228.20612015551472
256,281.25,-86.25,86.25,1.0,0,-228.27799032117852
257,283.75,-86.25,86.25,1.0,0,-228.3009956871142
258,286.25,-86.25,86.25,1.0,0,-228.385158039233
259,288.75,-86.25,86.25,1.0,0,-228.3846375056902
260,291.25,-86.25,86.25,1.0,0,-228.40559580092327
261,293.75,-86.25,86.25,1.0,0,-228.52085136711256
262,296.25,-86.25,86.25,1.0,0,-228.59635627108568
263,298.75,-86.25,86.25,1.0,0,-228.7202775206346
264,301.25,-86.25,86.25,1.0,0,-228.85014729889795
265,303.75,-86.25,86.25,1.0,0,-229.0026705993203
266,306.25,-86.25,86.25,1.0,0,-229.21853495941048
267,308.75,-86.25,86.25,1.0,0,-229.4267756884084
268,311.25,-86.25,86.25,1.0,0,-229.58422056541036
269,313.75,-86.25,86.25,1.0,0,-229.743199740108
270,316.25,-86.25,86.25,1.0,0,-229.8705650462831
271,318.75,-86.25,86.25,1.0,0,-229.79003077354974
272,321.25,-86.25,86.25,1.0,0,-229.67870558489852
273,323.75,-86.25,86.25,1.0,0,-229.55614801322056
274,326.25,-86.25,86.25,1.0,0,-229.42947624275857
275,328.75,-86.25,86.25,1.0,0,-229.28423943571082
276,331.25,-86.25,86.25,1.0,0,-229.15947826606356
277,333.75,-86.25,86.25,1.0,0,-229.03436066259565
278,336.25,-86.25,86.25,1.0,0,-228.90399422350285
279,338.75,-86.25,86.25,1.0,0,-228.83533448339494
280,341.25,-86.25,86.25,1.0,0,-228.78142707766256
281,343.75,-86.25,86.25,1.0,0,-228.8234734477436
282,346.25,-86.25,86.25,1.0,0,-228.83770769809558
283,348.75,-86.25,86.25,1.0,0,-228.85543983623236
284,351.25,-86.25,86.25,1.0,0,-228.877890370909
285,353.75,-86.25,86.25,1.0,0,-228.93529068926352
286,356.25,-86.25,86.25,1.0,0,-228.9906513974206
287,358.75,-86.25,86.25,1.0,0,-229.0861547531947
288,1.25,-83.75,83.75,1.0,0,-227.60163363386988
289,3.75,-83.75,83.75,1.0,0,-227.81920904646614
290,6.25,-83.75,83.75,1.0,0,-227.99085358503112
291,8.75,-83.75,83.75,1.0,0,-228.22304031685314
292,11.25,-83.75,83.75,1.0,0,-228.4846901920762
293,13.75,-83.75,83.75,1.0,0,-228.61971556310934
294,16.25,-83.75,83.75,1.0,0,-228.6502378650897
295,18.75,-83.75,83.75,1.0,0,-228.63977508266558
296,21.25,-83.75,83.75,1.0,0,-228.4617085197317
297,23.75,-83.75,83.75,1.0,0,-228.14315066114577
298,26.25,-83.75,83.75,1.0,0,-227.5683946608815
299,28.75,-83.75,83.75,1.0,0,-226.87155399796026
300,31.25,-83.75,83.75,1.0,0,-226.1706478131285
301,33.75,-83.75,83.75,1.0,0,-225.43142156009674
302,36.25,-83.75,83.75,1.0,0,-224.8530989915335
303,38.75,-83.75,83.75,1.0,0,-224.41110110376167
304,41.25,-83.75,83.75,1.0,0,-224.07520806760238
305,43.75,-83.75,83.75,1.0,0,-223.82320302423065
306,46.25,-83.75,83.75,1.0,0,-223.69751902706824
307,48.75,-83.75,83.75,1.0,0,-223.52719108370246
308,51.25,-83.75,83.75,1.0,0,-223.3764766686872
309,53.75,-83.75,83.75,1.0,0,-223.1025267569126
310,56.25,-83.75,83.75,1.0,0,-222.75230373772627
311,58.75,-83.75,83.75,1.0,0,-222.45458773947362
312,61.25,-83.75,83.75,1.0,0,-222.1941191493879
313,63.75,-83.75,83.75,1.0,0,-222.1284228724758
314,66.25,-83.75,83.75,1.0,0,-222.1393703323519
315,68.75,-83.75,83.75,1.0,0,-222.27140050394078
316,71.25,-83.75,83.75,1.0,0,-222.46987098761352
317,73.75,-83.75,83.75,1.0,0,-222.70673358752566
318,76.25,-83.75,83.75,1.0,0,-223.05205582191905
319,78.75,-83.75,83.75,1.0,0,-223.3311154125756
320,81.25,-83.75,83.75,1.0,0,-223.57042687113739
321,83.75,-83.75,83.75,1.0,0,-223.85123916056668
322,86.25,-83.75,83.75,1.0,0,-224.13900421795915
323,88.75,-83.75,83.75,1.0,0,-224.47229405351376
324,91.25,-83.75,83.75,1.0,0,-224.83912797245068
325,93.75,-83.75,83.75,1.0,0,-225.24800268176543
326,96.25,-83.75,83.75,1.0,0,-225.71912869783264
327,98.75,-83.75,83.75,1.0,0,-226.1881357563723
328,101.25,-83.75,83.75,1.0,0,-226.66158963749191
329,103.75,-83.75,83.75,1.0,0,-227.05172768730125
330,106.25,-83.75,83.75,1.0,0,-227.42033665069843
331,108.75,-83.75,83.75,1.0,0,-227.6755694229742
332,111.25,-83.75,83.75,1.0,0,-227.79552655703117
333,113.75,-83.75,83.75,1.0,0,-227.81663235617089
334,116.25,-83.75,83.75,1.0,0,-227.68263614049633
335,118.75,-83.75,83.75,1.0,0,-227.4481577624365
336,121.25,-83.75,83.75,1.0,0,-227.13924354004928
337,123.75,-83.75,83.75,1.0,0,-226.72986468253467
338,126.25,-83.75,83.75,1.0,0,-226.1751183024343
339,128.75,-83.75,83.75,1.0,0,-225.47752394509723
340,131.25,-83.75,83.75,1.0,0,-224.70736363390222
341,133.75,-83.75,83.75,1.0,0,-223.85616834542645
342,136.25,-83.75,83.75,1.0,0,-222.98295939608303
343,138.75,-83.75,83.75,1.0,0,-222.2409297224222
344,141.25,-83.75,83.75,1.0,0,-221.41352026881714
345,143.75,-83.75,83.75,1.0,0,-220.8011112123198
346,146.25,-83.75,83.75,1.0,0,-220.28927748941098
347,148.75,-83.75,83.75,1.0,0,-219.55544608918487
348,151.25,-83.75,83.75,1.0,0,-219.22366443060983
349,153.75,-83.75,83.75,1.0,0,-218.7703576739791
350,156.25,-83.75,83.75,1.0,0,-217.9199808644944
351,158.75,-83.75,83.75,1.0,0,-217.43325922642197
352,161.25,-83.75,83.75,1.0,0,-217.22526322969046
353,163.75,-83.75,83.75,1.0,0,-216.42964756095324
354,166.25,-83.75,83.75,1.0,0,-215.1643828363393
355,168.75,-83.75,83.75,1.0,0,-214.05966699239698
356,171.25,-83.75,83.75,1.0,0,-212.25378912568826
357,173.75,-83.75,83.75,1.0,0,-211.3939903411337
358,176.25,-83.75,83.75,1.0,0,-210.79894903138128
359,178.75,-83.75,83.75,1.0,0,-210.52783187622265
360,181.25,-83.75,83.75,1.0,0,-210.73615787706984
361,183.75,-83.75,83.75,1.0,0,-210.73351353174368
362,186.25,-83.75,83.75,1.0,0,-211.84559369831703
363,188.75,-83.75,83.75,1.0,0,-211.89808465633104
364,191.25,-83.75,83.75,1.0,0,-211.99934316332565
365,193.75,-83.75,83.75,1.0,0,-212.28706487725552
366,196.25,-83.75,83.75,1.0,0,-212.3597190495481
367,198.75,-83.75,83.75,1.0,0,-212.51262646736245
368,201.25,-83.75,83.75,1.0,0,-212.3970691538256
369,203.75,-83.75,83.75,1.0,0,-212.31213332755357
370,206.25,-83.75,83.75,1.0,0,-211.9155026651931
371,208.75,-83.75,83.75,1.0,0,-211.63587999911016
372,211.25,-83.75,83.75,1.0,0,-211.82207120666834
373,213.75,-83.75,83.75,1.0,0,-211.88344945991142
374,216.25,-83.75,83.75,1.0,0,-211.9286851010355
375,218.75,-83.75,83.75,1.0,0,-211.98711277455573
376,221.25,-83.75,83.75,1.0,0,-212.06768712622224
377,223.75,-83.75,83.75,1.0,0,-212.02623786955436
378,226.25,-83.75,83.75,1.0,0,-211.8555638188513
379,228.75,-83.75,83.75,1.0,0,-211.7495680670231
380,231.25,-83.75,83.75,1.0,0,-211.62441082795294
381,233.75,-83.75,83.75,1.0,0,-211.5492442349557
382,236.25,-83.75,83.75,1.0,0,-211.25467635406883
383,238.75,-83.75,83.75,1.0,0,-211.41113884044114
384,241.25,-83.75,83.75,1.0,0,-211.58943774475478
385,243.75,-83.75,83.75,1.0,0,-212.05775285282473
386,246.25,-83.75,83.75,1.0,0,-212.73837625381148
387,248.75,-83.75,83.75,1.0,0,-213.62784047066515
388,251.25,-83.75,83.75,1.0,0,-214.6850603156829
389,253.75,-83.75,83.75,1.0,0,-215.68999919838728
390,256.25,-83.75,83.75,1.0,0,-216.5330117344987
391,258.75,-83.75,83.75,1.0,0,-217.4235034319044
392,261.25,-83.75,83.75,1.0,0,-218.56392291515056
393,263.75,-83.75,83.75,1.0,0,-219.4467454840367
394,266.25,-83.75,83.75,1.0,0,-220.36064091405964
395,268.75,-83.75,83.75,1.0,0,-221.37911769468076
396,271.25,-83.75,83.75,1.0,0,-222.47341304283051
397,273.75,-83.75,83.75,1.0,0,-223.9730765653121
398,276.25,-83.75,83.75,1.0,0,-225.78220349008475
399,278.75,-83.75,83.75,1.0,0,-227.31599009099867
400,281.25,-83.75,83.75,1.0,0,-228.55389269498332
401,283.75,-83.75,83.75,1.0,0,-229.68462751822003
402,286.25,-83.75,83.75,1.0,0,-230.4249624575439
403,288.75,-83.75,83.75,1.0,0,-231.55970334257285
404,291.25,-83.75,83.75,1.0,0,-232.98846648418856
405,293.75,-83.75,83.75,1.0,0,-233.95772832298127
406,296.25,-83.75,83.75,1.0,0,-234.0255923641608
407,298.75,-83.75,83.75,1.0,0,-232.8323669024829
408,301.25,-83.75,83.75,1.0,0,-230.47127178418236
409,303.75,-83.75,83.75,1.0,0,-228.50969830902577
410,306.25,-83.75,83.75,1.0,0,-227.36430756923306
411,308.75,-83.75,83.75,1.0,0,-226.92264189327693
412,311.25,-83.75,83.75,1.0,0,-227.07318713936786
413,313.75,-83.75,83.75,1.0,0,-226.97542060907412
414,316.25,-83.75,83.75,1.0,0,-226.98265814793527
415,318.75,-83.75,83.75,1.0,0,-226.69424827648243
416,321.25,-83.75,83.75,1.0,0,-226.25938200275735
417,323.75,-83.75,83.75,1.0,0,-226.07216329673298
418,326.25,-83.75,83.75,1.0,0,-226.1778198509213
419,328.75,-83.75,83.75,1.0,0,-226.3667635945377
420,331.25,-83.75,83.75,1.0,0,-226.50671125864633
421,333.75,-83.75,83.75,1.0,0,-226.55936372356518
422,336.25,-83.75,83.75,1.0,0,-226.4899627381367
423,338.75,-83.75,83.75,1.0,0,-226.47784818420055
424,341.25,-83.75,83.75,1.0,0,-226.32861546272068
425,343.75,-83.75,83.75,1.0,0,-226.36377715424504
426,346.25,-83.75,83.75,1.0,0,-226.54032005943043
427,348.75,-83.75,83.75,1.0,0,-226.68913345674994
428,351.25,-83.75,83.75,1.0,0,-226.82656076049463
429,353.75,-83.75,83.75,1.0,0,-226.97850040865345
430,356.25,-83.75,83.75,1.0,0,-227.1378746138553
431,358.75,-83.75,83.75,1.0,0,-227.3211678771978
432,1.25,-81.25,81.25,1.0,0,-225.01401865831738
433,3.75,-81.25,81.25,1.0,0,-225.0876407614789
434,6.25,-81.25,81.25,1.0,0,-225.12615594019593
435,8.75,-81.25,81.25,1.0,0,-225.19177810914547
436,11.25,-81.25,81.25,1.0,0,-225.17216004896596
437,13.75,-81.25,81.25,1.0,0,-225.14030241096816
438,16.25,-81.25,81.25,1.0,0,-225.084437514308
439,18.75,-81.25,81.25,1.0,0,-224.77539975924455
440,21.25,-81.25,81.25,1.0,0,-224.42576981422997
441,23.75,-81.25,81.25,1.0,0,-224.03432223117431
442,26.25,-81.25,81.25,1.0,0,-223.50068425646526
443,28.75,-81.25,81.25,1.0,0,-222.98844407495628
444,31.25,-81.25,81.25,1.0,0,-222.57856104685231
445,33.75,-81.25,81.25,1.0,0,-222.17365648502255
446,36.25,-81.25,81.25,1.0,0,-221.70702952401427
447,38.75,-81.25,81.25,1.0,0,-221.05511672287818
448,41.25,-81.25,81.25,1.0,0,-220.34522376645666
449,43.75,-81.25,81.25,1.0,0,-219.7935878071346
450,46.25,-81.25,81.25,1.0,0,-219.26197276172758
451,48.75,-81.25,81.25,1.0,0,-218.58776806684247
452,51.25,-81.25,81.25,1.0,0,-217.84570729730262
453,53.75,-81.25,81.25,1.0,0,-217.0030385533549
454,56.25,-81.25,81.25,1.0,0,-216.02116937335026
455,58.75,-81.25,81.25,1.0,0,-215.30596363861278
456,61.25,-81.25,81.25,1.0,0,-214.89080122981014
457,63.75,-81.25,81.25,1.0,0,-214.7956166291819
458,66.25,-81.25,81.25,1.0,0,-214.92317463665944
459,68.75,-81.25,81.25,1.0,0,-215.2409544400033
460,71.25,-81.25,81.25,1.0,0,-215.80463546221253
461,73.75,-81.25,81.25,1.0,0,-216.1661595538982
462,76.25,-81.25,81.25,1.0,0,-216.52893519200003
463,78.75,-81.25,81.25,1.0,0,-216.85852374478017
