grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,tas_trend_forced
49,123.75,-88.75,88.75,1.0,0,1.058279487129136
50,126.25,-88.75,88.75,1.0,0,1.0624859180085404
51,128.75,-88.75,88.75,1.0,0,1.0641542230111178
52,131.25,-88.75,88.75,1.0,0,1.0609719385312617
53,133.75,-88.75,88.75,1.0,0,1.0664549511072006
54,136.25,-88.75,88.75,1.0,0,1.0670762829358407
55,138.75,-88.75,88.75,1.0,0,1.0636279439827558
56,141.25,-88.75,88.75,1.0,0,1.061966774185955
57,143.75,-88.75,88.75,1.0,0,1.0548661438001328
58,146.25,-88.75,88.75,1.0,0,1.0438909737912299
59,148.75,-88.75,88.75,1.0,0,1.0351849485437834
60,151.25,-88.75,88.75,1.0,0,1.018587251050823
61,153.75,-88.75,88.75,1.0,0,1.0075174064498007
62,156.25,-88.75,88.75,1.0,0,1.009619551261514
63,158.75,-88.75,88.75,1.0,0,1.0095933171210307
64,161.25,-88.75,88.75,1.0,0,1.000301828475242
65,163.75,-88.75,88.75,1.0,0,0.9991158611648173
66,166.25,-88.75,88.75,1.0,0,1.0088592622511823
67,168.75,-88.75,88.75,1.0,0,1.0092182487500012
68,171.25,-88.75,88.75,1.0,0,1.011735087320059
69,173.75,-88.75,88.75,1.0,0,1.0126848652576366
70,176.25,-88.75,88.75,1.0,0,1.0004189821826497
71,178.75,-88.75,88.75,1.0,0,0.9886071115384862
72,181.25,-88.75,88.75,1.0,0,0.981893556221828
73,183.75,-88.75,88.75,1.0,0,0.9707667802590368
74,186.25,-88.75,88.75,1.0,0,0.9655552640396984
75,188.75,-88.75,88.75,1.0,0,0.9638270417551342
76,191.25,-88.75,88.75,1.0,0,0.9587781816913037
77,193.75,-88.75,88.75,1.0,0,0.947302824683583
78,196.25,-88.75,88.75,1.0,0,0.9417834505270836
79,198.75,-88.75,88.75,1.0,0,0.9490487365922101
80,201.25,-88.75,88.75,1.0,0,0.9569756382972212
81,203.75,-88.75,88.75,1.0,0,0.9565662483109806
82,206.25,-88.75,88.75,1.0,0,0.9429699615389605
83,208.75,-88.75,88.75,1.0,0,0.9337269534264232
84,211.25,-88.75,88.75,1.0,0,0.9352669319265711
85,213.75,-88.75,88.75,1.0,0,0.9374990574616126
86,216.25,-88.75,88.75,1.0,0,0.9390586056889099
87,218.75,-88.75,88.75,1.0,0,0.9399954290028864
88,221.25,-88.75,88.75,1.0,0,0.9427820731824426
89,223.75,-88.75,88.75,1.0,0,0.9423559107860973
90,226.25,-88.75,88.75,1.0,0,0.9403832759129164
91,228.75,-88.75,88.75,1.0,0,0.9475847796521031
92,231.25,-88.75,88.75,1.0,0,0.9616687048348639
93,233.75,-88.75,88.75,1.0,0,0.9675238777111973
94,236.25,-88.75,88.75,1.0,0,0.9690022280593904
95,238.75,-88.75,88.75,1.0,0,0.9730776922517824
96,241.25,-88.75,88.75,1.0,0,0.980282449283054
97,243.75,-88.75,88.75,1.0,0,0.9883105055662069
98,246.25,-88.75,88.75,1.0,0,0.9889059071955005
99,248.75,-88.75,88.75,1.0,0,0.9833818766388246
100,251.25,-88.75,88.75,1.0,0,0.9766034018463432
101,253.75,-88.75,88.75,1.0,0,0.9705675088346195
102,256.25,-88.75,88.75,1.0,0,0.9731442608427057
103,258.75,-88.75,88.75,1.0,0,0.9924045357901496
104,261.25,-88.75,88.75,1.0,0,0.9997362541633384
105,263.75,-88.75,88.75,1.0,0,0.9906884042920195
106,266.25,-88.75,88.75,1.0,0,0.9879768200784158
107,268.75,-88.75,88.75,1.0,0,0.9878550207995029
108,271.25,-88.75,88.75,1.0,0,0.9831939226799319
109,273.75,-88.75,88.75,1.0,0,0.9810167566439894
110,276.25,-88.75,88.75,1.0,0,0.9801590937479994
111,278.75,-88.75,88.75,1.0,0,0.9756759457279974
112,281.25,-88.75,88.75,1.0,0,0.9735795137879992
113,283.75,-88.75,88.75,1.0,0,0.9746130034606383
114,286.25,-88.75,88.75,1.0,0,0.9758290397642249
115,288.75,-88.75,88.75,1.0,0,0.9780053656289699
116,291.25,-88.75,88.75,1.0,0,0.9784419780185805
117,293.75,-88.75,88.75,1.0,0,0.979264514967672
118,296.25,-88.75,88.75,1.0,0,0.9811429414563901
119,298.75,-88.75,88.75,1.0,0,0.9822151441280534
120,301.25,-88.75,88.75,1.0,0,0.9833220197833725
121,303.75,-88.75,88.75,1.0,0,0.9830642732926052
122,306.25,-88.75,88.75,1.0,0,0.983965986891202
123,308.75,-88.75,88.75,1.0,0,0.9809663487068545
124,311.25,-88.75,88.75,1.0,0,0.9821963713626015
125,313.75,-88.75,88.75,1.0,0,0.980730491717571
126,316.25,-88.75,88.75,1.0,0,0.9798134119751645
127,318.75,-88.75,88.75,1.0,0,0.9813436730503426
128,321.25,-88.75,88.75,1.0,0,0.9809095153478303
129,323.75,-88.75,88.75,1.0,0,0.982727799454866
130,326.25,-88.75,88.75,1.0,0,0.9824887247415321
131,328.75,-88.75,88.75,1.0,0,0.983466142560712
132,331.25,-88.75,88.75,1.0,0,0.985121706101485
133,333.75,-88.75,88.75,1.0,0,0.9851162064573892
134,336.25,-88.75,88.75,1.0,0,0.9827959046605104
135,338.75,-88.75,88.75,1.0,0,0.9804802299237506
136,341.25,-88.75,88.75,1.0,0,0.9800289107376894
137,343.75,-88.75,88.75,1.0,0,0.9777278921857306
138,346.25,-88.75,88.75,1.0,0,0.9784824279609476
139,348.75,-88.75,88.75,1.0,0,0.9773526966154584
140,351.25,-88.75,88.75,1.0,0,0.976876089267485
141,353.75,-88.75,88.75,1.0,0,0.9759540776641071
142,356.25,-88.75,88.75,1.0,0,0.9750692822757848
143,358.75,-88.75,88.75,1.0,0,0.9758293579263587
144,1.25,-86.25,86.25,1.0,0,1.033199668868321
145,3.75,-86.25,86.25,1.0,0,1.032818562911262
146,6.25,-86.25,86.25,1.0,0,1.0320611567047615
147,8.75,-86.25,86.25,1.0,0,1.0319098017178157
148,11.25,-86.25,86.25,1.0,0,1.030857574080058
149,13.75,-86.25,86.25,1.0,0,1.0276181196078127
150,16.25,-86.25,86.25,1.0,0,1.0241342217317566
151,18.75,-86.25,86.25,1.0,0,1.0212918621285063
152,21.25,-86.25,86.25,1.0,0,1.0187919414397404
153,23.75,-86.25,86.25,1.0,0,1.0168178834448633
154,26.25,-86.25,86.25,1.0,0,1.0136121483778138
155,28.75,-86.25,86.25,1.0,0,1.0100866626714846
156,31.25,-86.25,86.25,1.0,0,1.0088753093171734
157,33.75,-86.25,86.25,1.0,0,1.0100475253654564
158,36.25,-86.25,86.25,1.0,0,1.0108540423727386
159,38.75,-86.25,86.25,1.0,0,1.0104357871568044
160,41.25,-86.25,86.25,1.0,0,1.0120622531002144
161,43.75,-86.25,86.25,1.0,0,1.0133745491916861
162,46.25,-86.25,86.25,1.0,0,1.015384703485848
163,48.75,-86.25,86.25,1.0,0,1.0208739731996834
164,51.25,-86.25,86.25,1.0,0,1.0219741946111938
165,53.75,-86.25,86.25,1.0,0,1.0305428467021827
166,56.25,-86.25,86.25,1.0,0,1.0433206612618389
167,58.75,-86.25,86.25,1.0,0,1.0445772068463752
168,61.25,-86.25,86.25,1.0,0,1.0469488193412395
169,63.75,-86.25,86.25,1.0,0,1.0439874639413964
170,66.25,-86.25,86.25,1.0,0,1.0445726939671478
171,68.75,-86.25,86.25,1.0,0,1.0421605753993246
172,71.25,-86.25,86.25,1.0,0,1.0456081999963807
173,73.75,-86.25,86.25,1.0,0,1.0492493531846419
174,76.25,-86.25,86.25,1.0,0,1.0508816724352905
175,78.75,-86.25,86.25,1.0,0,1.0566832435232247
176,81.25,-86.25,86.25,1.0,0,1.0538510607450031
177,83.75,-86.25,86.25,1.0,0,1.0515349253796606
178,86.25,-86.25,86.25,1.0,0,1.0439773652548785
179,88.75,-86.25,86.25,1.0,0,1.0345171212570101
180,91.25,-86.25,86.25,1.0,0,1.029372373304597
181,93.75,-86.25,86.25,1.0,0,1.024924467628891
182,96.25,-86.25,86.25,1.0,0,1.0217211659412644
183,98.75,-86.25,86.25,1.0,0,1.0173763319689542
184,101.25,-86.25,86.25,1.0,0,1.0157249909106485
185,103.75,-86.25,86.25,1.0,0,1.012823358856003
186,106.25,-86.25,86.25,1.0,0,1.014490037461448
187,108.75,-86.25,86.25,1.0,0,1.0188951414904668
188,111.25,-86.25,86.25,1.0,0,1.0229039948816638
189,113.75,-86.25,86.25,1.0,0,1.0328759626813089
190,116.25,-86.25,86.25,1.0,0,1.037993865492929
191,118.75,-86.25,86.25,1.0,0,1.0448628330278789
192,121.25,-86.25,86.25,1.0,0,1.0482175946342653
193,123.75,-86.25,86.25,1.0,0,1.0524180527444034
194,126.25,-86.25,86.25,1.0,0,1.0504948431563763
195,128.75,-86.25,86.25,1.0,0,1.0424395788634346
196,131.25,-86.25,86.25,1.0,0,1.0314377561883832
197,133.75,-86.25,86.25,1.0,0,1.01830780680245
198,136.25,-86.25,86.25,1.0,0,1.0063678617019591
199,138.75,-86.25,86.25,1.0,0,0.9940390604467825
200,141.25,-86.25,86.25,1.0,0,0.9841527660954481
201,143.75,-86.25,86.25,1.0,0,0.973998104856832
202,146.25,-86.25,86.25,1.0,0,0.9621090888196034
203,148.75,-86.25,86.25,1.0,0,0.9590534616164965
204,151.25,-86.25,86.25,1.0,0,0.9526023921834732
205,153.75,-86.25,86.25,1.0,0,0.9417327573887686
206,156.25,-86.25,86.25,1.0,0,0.9348438049247981
207,158.75,-86.25,86.25,1.0,0,0.9293394287527066
208,161.25,-86.25,86.25,1.0,0,0.9226649297888292
209,163.75,-86.25,86.25,1.0,0,0.930035913268242
210,166.25,-86.25,86.25,1.0,0,0.9377052104855267
211,168.75,-86.25,86.25,1.0,0,0.9337251527896556
212,171.25,-86.25,86.25,1.0,0,0.9274818018783019
213,173.75,-86.25,86.25,1.0,0,0.9087366854152719
214,176.25,-86.25,86.25,1.0,0,0.8841115338313609
215,178.75,-86.25,86.25,1.0,0,0.8668340351897
216,181.25,-86.25,86.25,1.0,0,0.8640988946246457
217,183.75,-86.25,86.25,1.0,0,0.8650370367360668
218,186.25,-86.25,86.25,1.0,0,0.8703357781821017
219,188.75,-86.25,86.25,1.0,0,0.8779257952694202
220,191.25,-86.25,86.25,1.0,0,0.8784780361045683
221,193.75,-86.25,86.25,1.0,0,0.8777617383973687
222,196.25,-86.25,86.25,1.0,0,0.8758814549474561
223,198.75,-86.25,86.25,1.0,0,0.887047866371576
224,201.25,-86.25,86.25,1.0,0,0.9154059925454321
225,203.75,-86.25,86.25,1.0,0,0.9306673209695027
226,206.25,-86.25,86.25,1.0,0,0.9399956384619574
227,208.75,-86.25,86.25,1.0,0,0.9464518905609296
228,211.25,-86.25,86.25,1.0,0,0.9342861939301553
229,213.75,-86.25,86.25,1.0,0,0.9191610135302184
230,216.25,-86.25,86.25,1.0,0,0.9152571415309183
231,218.75,-86.25,86.25,1.0,0,0.922150729709312
232,221.25,-86.25,86.25,1.0,0,0.9323397636667609
233,223.75,-86.25,86.25,1.0,0,0.934263555640343
234,226.25,-86.25,86.25,1.0,0,0.9370544362630424
235,228.75,-86.25,86.25,1.0,0,0.9399953693876393
236,231.25,-86.25,86.25,1.0,0,0.9453083479480304
237,233.75,-86.25,86.25,1.0,0,0.9425760415147693
238,236.25,-86.25,86.25,1.0,0,0.9369153567957766
239,238.75,-86.25,86.25,1.0,0,0.9402224541884346
240,241.25,-86.25,86.25,1.0,0,0.9423837824041312
241,243.75,-86.25,86.25,1.0,0,0.9466952271832615
242,246.25,-86.25,86.25,1.0,0,0.9472356558377906
243,248.75,-86.25,86.25,1.0,0,0.9414641731413526
244,251.25,-86.25,86.25,1.0,0,0.9392464665436788
245,253.75,-86.25,86.25,1.0,0,0.9429315227480115
246,256.25,-86.25,86.25,1.0,0,0.9429226078797805
247,258.75,-86.25,86.25,1.0,0,0.9466613652078636
248,261.25,-86.25,86.25,1.0,0,0.9488544774018522
249,263.75,-86.25,86.25,1.0,0,0.9576158617614033
250,266.25,-86.25,86.25,1.0,0,0.965901859917241
251,268.75,-86.25,86.25,1.0,0,0.960971268792844
252,271.25,-86.25,86.25,1.0,0,0.9637618111665146
253,273.75,-86.25,86.25,1.0,0,0.9728234136639169
254,276.25,-86.25,86.25,1.0,0,0.9792805725851997
255,278.75,-86.25,86.25,1.0,0,0.9804316786845936
256,281.25,-86.25,86.25,1.0,0,0.9789534974822696
257,283.75,-86.25,86.25,1.0,0,0.9815097511795312
258,286.25,-86.25,86.25,1.0,0,0.9810164592301983
259,288.75,-86.25,86.25,1.0,0,0.9767073128672578
260,291.25,-86.25,86.25,1.0,0,0.9736512536281478
261,293.75,-86.25,86.25,1.0,0,0.9719113119106805
262,296.25,-86.25,86.25,1.0,0,0.9736449931880342
263,298.75,-86.25,86.25,1.0,0,0.9775693545286734
264,301.25,-86.25,86.25,1.0,0,0.9816475896290141
265,303.75,-86.25,86.25,1.0,0,0.9841405176769792
266,306.25,-86.25,86.25,1.0,0,0.988948128914148
267,308.75,-86.25,86.25,1.0,0,0.9918414480682627
268,311.25,-86.25,86.25,1.0,0,0.9916551228529814
269,313.75,-86.25,86.25,1.0,0,0.9911284239291294
270,316.25,-86.25,86.25,1.0,0,0.9902942202418696
271,318.75,-86.25,86.25,1.0,0,0.9955219555218845
272,321.25,-86.25,86.25,1.0,0,0.9999413230363684
273,323.75,-86.25,86.25,1.0,0,1.0029495711856466
274,326.25,-86.25,86.25,1.0,0,1.0049017082306604
275,328.75,-86.25,86.25,1.0,0,1.0079084976996
276,331.25,-86.25,86.25,1.0,0,1.0107570339551486
277,333.75,-86.25,86.25,1.0,0,1.0116971400400883
278,336.25,-86.25,86.25,1.0,0,1.010754302783497
279,338.75,-86.25,86.25,1.0,0,1.009889318643638
280,341.25,-86.25,86.25,1.0,0,1.0149167745437035
281,343.75,-86.25,86.25,1.0,0,1.0147105440193718
282,346.25,-86.25,86.25,1.0,0,1.0159858338136978
283,348.75,-86.25,86.25,1.0,0,1.0215525445536655
284,351.25,-86.25,86.25,1.0,0,1.028829698270237
285,353.75,-86.25,86.25,1.0,0,1.0318630768195463
286,356.25,-86.25,86.25,1.0,0,1.0327627654303055
287,358.75,-86.25,86.25,1.0,0,1.0342774810567292
288,1.25,-83.75,83.75,1.0,0,1.086327352916756
289,3.75,-83.75,83.75,1.0,0,1.0909150210543503
290,6.25,-83.75,83.75,1.0,0,1.09786888822126
291,8.75,-83.75,83.75,1.0,0,1.099325233788257
292,11.25,-83.75,83.75,1.0,0,1.0969448878365289
293,13.75,-83.75,83.75,1.0,0,1.091799081440151
294,16.25,-83.75,83.75,1.0,0,1.086200525971457
295,18.75,-83.75,83.75,1.0,0,1.0811605018616501
296,21.25,-83.75,83.75,1.0,0,1.0760623767039417
297,23.75,-83.75,83.75,1.0,0,1.0720006478965112
298,26.25,-83.75,83.75,1.0,0,1.0673418963377266
299,28.75,-83.75,83.75,1.0,0,1.0600938662386197
300,31.25,-83.75,83.75,1.0,0,1.0536928160323225
301,33.75,-83.75,83.75,1.0,0,1.0518683143788092
302,36.25,-83.75,83.75,1.0,0,1.0548258678283375
303,38.75,-83.75,83.75,1.0,0,1.058246591006125
304,41.25,-83.75,83.75,1.0,0,1.0584035573205957
305,43.75,-83.75,83.75,1.0,0,1.0618708339014777
306,46.25,-83.75,83.75,1.0,0,1.0706868424810545
307,48.75,-83.75,83.75,1.0,0,1.0818354082432975
308,51.25,-83.75,83.75,1.0,0,1.0918941978069994
309,53.75,-83.75,83.75,1.0,0,1.1006955852234253
310,56.25,-83.75,83.75,1.0,0,1.1056357209143481
311,58.75,-83.75,83.75,1.0,0,1.1050058707117176
312,61.25,-83.75,83.75,1.0,0,1.103307966736172
313,63.75,-83.75,83.75,1.0,0,1.0935829867545512
314,66.25,-83.75,83.75,1.0,0,1.075723388501684
315,68.75,-83.75,83.75,1.0,0,1.0670465247361394
316,71.25,-83.75,83.75,1.0,0,1.0632081156378217
317,73.75,-83.75,83.75,1.0,0,1.077471105921753
318,76.25,-83.75,83.75,1.0,0,1.084289380854889
319,78.75,-83.75,83.75,1.0,0,1.0840985145817483
320,81.25,-83.75,83.75,1.0,0,1.0809783714761172
321,83.75,-83.75,83.75,1.0,0,1.078023729236153
322,86.25,-83.75,83.75,1.0,0,1.0785783081755713
323,88.75,-83.75,83.75,1.0,0,1.0633613764030678
324,91.25,-83.75,83.75,1.0,0,1.0406675366580926
325,93.75,-83.75,83.75,1.0,0,1.0210758167562595
326,96.25,-83.75,83.75,1.0,0,1.004777789752001
327,98.75,-83.75,83.75,1.0,0,0.987992702005421
328,101.25,-83.75,83.75,1.0,0,0.977395779564432
329,103.75,-83.75,83.75,1.0,0,0.968934759222597
330,106.25,-83.75,83.75,1.0,0,0.9647673877355926
331,108.75,-83.75,83.75,1.0,0,0.9628642205806833
332,111.25,-83.75,83.75,1.0,0,0.9635380761608746
333,113.75,-83.75,83.75,1.0,0,0.9624275575754335
334,116.25,-83.75,83.75,1.0,0,0.9652673166347616
335,118.75,-83.75,83.75,1.0,0,0.9707880956024081
336,121.25,-83.75,83.75,1.0,0,0.9776015455779674
337,123.75,-83.75,83.75,1.0,0,0.9818740858662214
338,126.25,-83.75,83.75,1.0,0,0.9827012149190908
339,128.75,-83.75,83.75,1.0,0,0.9763804451371811
340,131.25,-83.75,83.75,1.0,0,0.9661254171360065
341,133.75,-83.75,83.75,1.0,0,0.9560815556752597
342,136.25,-83.75,83.75,1.0,0,0.943204067454525
343,138.75,-83.75,83.75,1.0,0,0.9369929318341398
344,141.25,-83.75,83.75,1.0,0,0.942186807723899
345,143.75,-83.75,83.75,1.0,0,0.9484404189339046
346,146.25,-83.75,83.75,1.0,0,0.9471949381094207
347,148.75,-83.75,83.75,1.0,0,0.9420881015775955
348,151.25,-83.75,83.75,1.0,0,0.9351137572022722
349,153.75,-83.75,83.75,1.0,0,0.9291222106007653
350,156.25,-83.75,83.75,1.0,0,0.9576361753821228
351,158.75,-83.75,83.75,1.0,0,0.9605520617114257
352,161.25,-83.75,83.75,1.0,0,0.9374935803446908
353,163.75,-83.75,83.75,1.0,0,0.9486398200062112
354,166.25,-83.75,83.75,1.0,0,0.966971960171714
355,168.75,-83.75,83.75,1.0,0,0.9764252334269207
356,171.25,-83.75,83.75,1.0,0,1.0064875640155315
357,173.75,-83.75,83.75,1.0,0,1.0475402392662987
358,176.25,-83.75,83.75,1.0,0,1.069348891540899
359,178.75,-83.75,83.75,1.0,0,1.0923021518557499
360,181.25,-83.75,83.75,1.0,0,1.1129726931049841
361,183.75,-83.75,83.75,1.0,0,1.1353735473481055
362,186.25,-83.75,83.75,1.0,0,1.1502943574737028
363,188.75,-83.75,83.75,1.0,0,1.16331809067352
364,191.25,-83.75,83.75,1.0,0,1.1776538301446844
365,193.75,-83.75,83.75,1.0,0,1.191199477405138
366,196.25,-83.75,83.75,1.0,0,1.2062636808571952
367,198.75,-83.75,83.75,1.0,0,1.2335267469094697
368,201.25,-83.75,83.75,1.0,0,1.2677886018172788
369,203.75,-83.75,83.75,1.0,0,1.2922924758592944
370,206.25,-83.75,83.75,1.0,0,1.3070567187605457
371,208.75,-83.75,83.75,1.0,0,1.3102030750670244
372,211.25,-83.75,83.75,1.0,0,1.2987438408942789
373,213.75,-83.75,83.75,1.0,0,1.2742195101938132
374,216.25,-83.75,83.75,1.0,0,1.2492643820370568
375,218.75,-83.75,83.75,1.0,0,1.226499064201893
376,221.25,-83.75,83.75,1.0,0,1.2072234196458735
377,223.75,-83.75,83.75,1.0,0,1.1905784613895187
378,226.25,-83.75,83.75,1.0,0,1.1761291147703943
379,228.75,-83.75,83.75,1.0,0,1.157106675414821
380,231.25,-83.75,83.75,1.0,0,1.14107200703286
381,233.75,-83.75,83.75,1.0,0,1.1262246210637765
382,236.25,-83.75,83.75,1.0,0,1.1096346187372554
383,238.75,-83.75,83.75,1.0,0,1.1023008344478415
384,241.25,-83.75,83.75,1.0,0,1.096122007222373
385,243.75,-83.75,83.75,1.0,0,1.090711165354746
386,246.25,-83.75,83.75,1.0,0,1.0884614526350727
387,248.75,-83.75,83.75,1.0,0,1.0810396451688238
388,251.25,-83.75,83.75,1.0,0,1.078091694391818
389,253.75,-83.75,83.75,1.0,0,1.0712973945609268
390,256.25,-83.75,83.75,1.0,0,1.0581814133458074
391,258.75,-83.75,83.75,1.0,0,1.0348091717189705
392,261.25,-83.75,83.75,1.0,0,1.0091687813197319
393,263.75,-83.75,83.75,1.0,0,0.9997344161222782
394,266.25,-83.75,83.75,1.0,0,0.9930992525084243
395,268.75,-83.75,83.75,1.0,0,0.9816492620497186
396,271.25,-83.75,83.75,1.0,0,0.9715366066658736
397,273.75,-83.75,83.75,1.0,0,0.9679500463570706
398,276.25,-83.75,83.75,1.0,0,0.9671682471381778
399,278.75,-83.75,83.75,1.0,0,0.9689914506387882
400,281.25,-83.75,83.75,1.0,0,0.9765673829251362
401,283.75,-83.75,83.75,1.0,0,0.9954444112708873
402,286.25,-83.75,83.75,1.0,0,1.0120050807196164
403,288.75,-83.75,83.75,1.0,0,1.0204490486702904
404,291.25,-83.75,83.75,1.0,0,1.0348421166525568
405,293.75,-83.75,83.75,1.0,0,1.0534710411270252
406,296.25,-83.75,83.75,1.0,0,1.0727620271295455
407,298.75,-83.75,83.75,1.0,0,1.065838304040001
408,301.25,-83.75,83.75,1.0,0,1.0338704518757755
409,303.75,-83.75,83.75,1.0,0,1.0098828530745332
410,306.25,-83.75,83.75,1.0,0,0.994641978399661
411,308.75,-83.75,83.75,1.0,0,1.0020636690273226
412,311.25,-83.75,83.75,1.0,0,1.0028310441015515
413,313.75,-83.75,83.75,1.0,0,1.0005022805922263
414,316.25,-83.75,83.75,1.0,0,0.9964109764058184
415,318.75,-83.75,83.75,1.0,0,0.9945472466285535
416,321.25,-83.75,83.75,1.0,0,1.0039820325955098
417,323.75,-83.75,83.75,1.0,0,1.0114472916932584
418,326.25,-83.75,83.75,1.0,0,1.0240363682375737
419,328.75,-83.75,83.75,1.0,0,1.0380716837994535
420,331.25,-83.75,83.75,1.0,0,1.0479833515939314
421,333.75,-83.75,83.75,1.0,0,1.0549930338566842
422,336.25,-83.75,83.75,1.0,0,1.0619375294605389
423,338.75,-83.75,83.75,1.0,0,1.0669093470760582
424,341.25,-83.75,83.75,1.0,0,1.073382428197109
425,343.75,-83.75,83.75,1.0,0,1.0759301914064767
426,346.25,-83.75,83.75,1.0,0,1.0749097014491238
427,348.75,-83.75,83.75,1.0,0,1.078253444427983
428,351.25,-83.75,83.75,1.0,0,1.083962157038165
429,353.75,-83.75,83.75,1.0,0,1.0839367497839043
430,356.25,-83.75,83.75,1.0,0,1.0794075280068967
431,358.75,-83.75,83.75,1.0,0,1.0801827450319363
432,1.25,-81.25,81.25,1.0,0,1.0608758424584672
433,3.75,-81.25,81.25,1.0,0,1.061150724392564
434,6.25,-81.25,81.25,1.0,0,1.070260532090817
435,8.75,-81.25,81.25,1.0,0,1.0805429149299466
436,11.25,-81.25,81.25,1.0,0,1.0866336634324876
437,13.75,-81.25,81.25,1.0,0,1.0892769646592386
438,16.25,-81.25,81.25,1.0,0,1.0888203578051758
439,18.75,-81.25,81.25,1.0,0,1.090105653119584
440,21.25,-81.25,81.25,1.0,0,1.0919357028344159
441,23.75,-81.25,81.25,1.0,0,1.0981058194099973
442,26.25,-81.25,81.25,1.0,0,1.1064671150913215
443,28.75,-81.25,81.25,1.0,0,1.1090330826411776
444,31.25,-81.25,81.25,1.0,0,1.1093901817364373
445,33.75,-81.25,81.25,1.0,0,1.1150482674708786
446,36.25,-81.25,81.25,1.0,0,1.128744481422457
447,38.75,-81.25,81.25,1.0,0,1.1391698986084986
448,41.25,-81.25,81.25,1.0,0,1.136747296450408
449,43.75,-81.25,81.25,1.0,0,1.121573053648529
450,46.25,-81.25,81.25,1.0,0,1.1138438995054658
451,48.75,-81.25,81.25,1.0,0,1.1046156746684228
452,51.25,-81.25,81.25,1.0,0,1.0993770391647435
453,53.75,-81.25,81.25,1.0,0,1.0878627738926447
454,56.25,-81.25,81.25,1.0,0,1.0711963647797882
455,58.75,-81.25,81.25,1.0,0,1.0518067981241261
456,61.25,-81.25,81.25,1.0,0,1.029058981781002
457,63.75,-81.25,81.25,1.0,0,0.9999888772897861
458,66.25,-81.25,81.25,1.0,0,0.9748724455016593
459,68.75,-81.25,81.25,1.0,0,0.958099181779542
460,71.25,-81.25,81.25,1.0,0,0.9402861727178782
461,73.75,-81.25,81.25,1.0,0,0.9359503126178894
462,76.25,-81.25,81.25,1.0,0,0.9450261869194059
463,78.75,-81.25,81.25,1.0,0,0.9860658543401757
464,81.25,-81.25,81.25,1.0,0,1.0211476500913985
465,83.75,-81.25,81.25,1.0,0,1.041347378889086
