grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,tas_trend_forced
93,233.75,-88.75,88.75,1.0,0,0.7599098578351039
94,236.25,-88.75,88.75,1.0,0,0.763863940014603
95,238.75,-88.75,88.75,1.0,0,0.768701524159124
96,241.25,-88.75,88.75,1.0,0,0.7713256889589355
97,243.75,-88.75,88.75,1.0,0,0.7732886433056033
98,246.25,-88.75,88.75,1.0,0,0.7752945864280855
99,248.75,-88.75,88.75,1.0,0,0.7773421760515661
100,251.25,-88.75,88.75,1.0,0,0.7794310821181882
101,253.75,-88.75,88.75,1.0,0,0.7815584065628294
102,256.25,-88.75,88.75,1.0,0,0.7837238859952508
103,258.75,-88.75,88.75,1.0,0,0.7859260217991959
104,261.25,-88.75,88.75,1.0,0,0.7745223642035494
105,263.75,-88.75,88.75,1.0,0,0.7765083046357194
106,266.25,-88.75,88.75,1.0,0,0.7785045241499773
107,268.75,-88.75,88.75,1.0,0,0.780511005931085
108,271.25,-88.75,88.75,1.0,0,0.782528958101395
109,273.75,-88.75,88.75,1.0,0,0.7845584642333139
110,276.25,-88.75,88.75,1.0,0,0.786599911088552
111,278.75,-88.75,88.75,1.0,0,0.78865284526018
112,281.25,-88.75,88.75,1.0,0,0.7914398788772534
113,283.75,-88.75,88.75,1.0,0,0.7970638326395675
114,286.25,-88.75,88.75,1.0,0,0.8026919224470459
115,288.75,-88.75,88.75,1.0,0,0.8071460461353775
116,291.25,-88.75,88.75,1.0,0,0.8112996128201918
117,293.75,-88.75,88.75,1.0,0,0.8151425119748228
118,296.25,-88.75,88.75,1.0,0,0.8175995839288774
119,298.75,-88.75,88.75,1.0,0,0.819966172608352
120,301.25,-88.75,88.75,1.0,0,0.8223381952634921
121,303.75,-88.75,88.75,1.0,0,0.8246527714736818
122,306.25,-88.75,88.75,1.0,0,0.8254130664427654
123,308.75,-88.75,88.75,1.0,0,0.8263964829046965
124,311.25,-88.75,88.75,1.0,0,0.8273738983300336
125,313.75,-88.75,88.75,1.0,0,0.8283119627360913
126,316.25,-88.75,88.75,1.0,0,0.8292326198426511
127,318.75,-88.75,88.75,1.0,0,0.830303387444107
128,321.25,-88.75,88.75,1.0,0,0.8313058589646825
129,323.75,-88.75,88.75,1.0,0,0.8325699345159994
130,326.25,-88.75,88.75,1.0,0,0.8355546446642709
131,328.75,-88.75,88.75,1.0,0,0.8385492607463298
132,331.25,-88.75,88.75,1.0,0,0.8402105085181946
133,333.75,-88.75,88.75,1.0,0,0.8415311208570224
134,336.25,-88.75,88.75,1.0,0,0.8428395484164574
135,338.75,-88.75,88.75,1.0,0,0.8441377862765409
136,341.25,-88.75,88.75,1.0,0,0.8454259147630716
137,343.75,-88.75,88.75,1.0,0,0.846703862607191
138,346.25,-88.75,88.75,1.0,0,0.8479730201112756
139,348.75,-88.75,88.75,1.0,0,0.8492331684980828
140,351.25,-88.75,88.75,1.0,0,0.8469319168651334
141,353.75,-88.75,88.75,1.0,0,0.8476224840621871
142,356.25,-88.75,88.75,1.0,0,0.8483197708618475
143,358.75,-88.75,88.75,1.0,0,0.8490235030145041
144,1.25,-86.25,86.25,1.0,0,0.8623978654052711
145,3.75,-86.25,86.25,1.0,0,0.8655197812364597
146,6.25,-86.25,86.25,1.0,0,0.8652373091686887
147,8.75,-86.25,86.25,1.0,0,0.8667412939905639
148,11.25,-86.25,86.25,1.0,0,0.8704926541937507
149,13.75,-86.25,86.25,1.0,0,0.8752154401376447
150,16.25,-86.25,86.25,1.0,0,0.8818510333757714
151,18.75,-86.25,86.25,1.0,0,0.8873703201865001
152,21.25,-86.25,86.25,1.0,0,0.8930931078930576
153,23.75,-86.25,86.25,1.0,0,0.8961393427640411
154,26.25,-86.25,86.25,1.0,0,0.9022299909520738
155,28.75,-86.25,86.25,1.0,0,0.9136382158444464
156,31.25,-86.25,86.25,1.0,0,0.9226678387329394
157,33.75,-86.25,86.25,1.0,0,0.9337324489617087
158,36.25,-86.25,86.25,1.0,0,0.9459133582290201
159,38.75,-86.25,86.25,1.0,0,0.9551319771003257
160,41.25,-86.25,86.25,1.0,0,0.961589722064647
161,43.75,-86.25,86.25,1.0,0,0.9683817801894012
162,46.25,-86.25,86.25,1.0,0,0.9695341349528455
163,48.75,-86.25,86.25,1.0,0,0.9633258651936478
164,51.25,-86.25,86.25,1.0,0,0.9598879304214525
165,53.75,-86.25,86.25,1.0,0,0.9556513557540789
166,56.25,-86.25,86.25,1.0,0,0.9484388877551942
167,58.75,-86.25,86.25,1.0,0,0.9431682142957906
168,61.25,-86.25,86.25,1.0,0,0.9401269911610702
169,63.75,-86.25,86.25,1.0,0,0.9316661203657884
170,66.25,-86.25,86.25,1.0,0,0.9275152964570245
171,68.75,-86.25,86.25,1.0,0,0.9285641725532782
172,71.25,-86.25,86.25,1.0,0,0.9310774849570301
173,73.75,-86.25,86.25,1.0,0,0.9384486298973933
174,76.25,-86.25,86.25,1.0,0,0.9399634534062621
175,78.75,-86.25,86.25,1.0,0,0.9414418464522074
176,81.25,-86.25,86.25,1.0,0,0.9399728390080212
177,83.75,-86.25,86.25,1.0,0,0.9403376443440598
178,86.25,-86.25,86.25,1.0,0,0.9407698853289872
179,88.75,-86.25,86.25,1.0,0,0.9488419686292796
180,91.25,-86.25,86.25,1.0,0,0.948709665126083
181,93.75,-86.25,86.25,1.0,0,0.9473606873924058
182,96.25,-86.25,86.25,1.0,0,0.9486055062477428
183,98.75,-86.25,86.25,1.0,0,0.9436664596638652
184,101.25,-86.25,86.25,1.0,0,0.9356460585175184
185,103.75,-86.25,86.25,1.0,0,0.9273066893035826
186,106.25,-86.25,86.25,1.0,0,0.9156442467711431
187,108.75,-86.25,86.25,1.0,0,0.9013860230931677
188,111.25,-86.25,86.25,1.0,0,0.8863067348194503
189,113.75,-86.25,86.25,1.0,0,0.867435601022292
190,116.25,-86.25,86.25,1.0,0,0.8444867205005314
191,118.75,-86.25,86.25,1.0,0,0.8231871373882261
192,121.25,-86.25,86.25,1.0,0,0.8045260406668133
193,123.75,-86.25,86.25,1.0,0,0.7883707596406521
194,126.25,-86.25,86.25,1.0,0,0.770670604346841
195,128.75,-86.25,86.25,1.0,0,0.7523215120231335
196,131.25,-86.25,86.25,1.0,0,0.7353547352465609
197,133.75,-86.25,86.25,1.0,0,0.718712055364787
198,136.25,-86.25,86.25,1.0,0,0.702084344886232
199,138.75,-86.25,86.25,1.0,0,0.6889600523241891
200,141.25,-86.25,86.25,1.0,0,0.677444595103836
201,143.75,-86.25,86.25,1.0,0,0.6665514454065476
202,146.25,-86.25,86.25,1.0,0,0.657863267914988
203,148.75,-86.25,86.25,1.0,0,0.6433299484282304
204,151.25,-86.25,86.25,1.0,0,0.6271515272253805
205,153.75,-86.25,86.25,1.0,0,0.6014171679028651
206,156.25,-86.25,86.25,1.0,0,0.5791681474609952
207,158.75,-86.25,86.25,1.0,0,0.5689826563307928
208,161.25,-86.25,86.25,1.0,0,0.5603564768627997
209,163.75,-86.25,86.25,1.0,0,0.5652483648272896
210,166.25,-86.25,86.25,1.0,0,0.5671002082463847
211,168.75,-86.25,86.25,1.0,0,0.5690831331306572
212,171.25,-86.25,86.25,1.0,0,0.5849033943532934
213,173.75,-86.25,86.25,1.0,0,0.5886905475852429
214,176.25,-86.25,86.25,1.0,0,0.5924621048167913
215,178.75,-86.25,86.25,1.0,0,0.6124302737803747
216,181.25,-86.25,86.25,1.0,0,0.6106790294018928
217,183.75,-86.25,86.25,1.0,0,0.6064454576094109
218,186.25,-86.25,86.25,1.0,0,0.5948936975517858
219,188.75,-86.25,86.25,1.0,0,0.5818274457112343
220,191.25,-86.25,86.25,1.0,0,0.5718401546684833
221,193.75,-86.25,86.25,1.0,0,0.560176884696389
222,196.25,-86.25,86.25,1.0,0,0.5487728731410685
223,198.75,-86.25,86.25,1.0,0,0.5397227517030085
224,201.25,-86.25,86.25,1.0,0,0.5314275690204519
225,203.75,-86.25,86.25,1.0,0,0.5218653625780105
226,206.25,-86.25,86.25,1.0,0,0.5138004071144916
227,208.75,-86.25,86.25,1.0,0,0.5110717086199478
228,211.25,-86.25,86.25,1.0,0,0.5075141058664088
229,213.75,-86.25,86.25,1.0,0,0.5052558112819882
230,216.25,-86.25,86.25,1.0,0,0.5063076404231559
231,218.75,-86.25,86.25,1.0,0,0.50972213440427
232,221.25,-86.25,86.25,1.0,0,0.5127043277410679
233,223.75,-86.25,86.25,1.0,0,0.5136783489621486
234,226.25,-86.25,86.25,1.0,0,0.5161865330088913
235,228.75,-86.25,86.25,1.0,0,0.5217530145324379
236,231.25,-86.25,86.25,1.0,0,0.5271485492625418
237,233.75,-86.25,86.25,1.0,0,0.5343803286797045
238,236.25,-86.25,86.25,1.0,0,0.5533360502411133
239,238.75,-86.25,86.25,1.0,0,0.5643778577622897
240,241.25,-86.25,86.25,1.0,0,0.5720961038864008
241,243.75,-86.25,86.25,1.0,0,0.5785021297972915
242,246.25,-86.25,86.25,1.0,0,0.60352463737829
243,248.75,-86.25,86.25,1.0,0,0.6214247267331791
244,251.25,-86.25,86.25,1.0,0,0.6412199337390273
245,253.75,-86.25,86.25,1.0,0,0.6624277879167877
246,256.25,-86.25,86.25,1.0,0,0.6721814599544172
247,258.75,-86.25,86.25,1.0,0,0.6821167495887704
248,261.25,-86.25,86.25,1.0,0,0.6619066646875258
249,263.75,-86.25,86.25,1.0,0,0.663402184245338
250,266.25,-86.25,86.25,1.0,0,0.6648559075323309
251,268.75,-86.25,86.25,1.0,0,0.6704210515166358
252,271.25,-86.25,86.25,1.0,0,0.6747884992163449
253,273.75,-86.25,86.25,1.0,0,0.6787689778067394
254,276.25,-86.25,86.25,1.0,0,0.682655890123379
255,278.75,-86.25,86.25,1.0,0,0.6854911855044918
256,281.25,-86.25,86.25,1.0,0,0.6917593563305962
257,283.75,-86.25,86.25,1.0,0,0.6990667997471871
258,286.25,-86.25,86.25,1.0,0,0.7093424474638833
259,288.75,-86.25,86.25,1.0,0,0.7185614140367271
260,291.25,-86.25,86.25,1.0,0,0.7280103418074881
261,293.75,-86.25,86.25,1.0,0,0.741280736926323
262,296.25,-86.25,86.25,1.0,0,0.7506821306007825
263,298.75,-86.25,86.25,1.0,0,0.7560835121755443
264,301.25,-86.25,86.25,1.0,0,0.7589558652212997
265,303.75,-86.25,86.25,1.0,0,0.7567323431194196
266,306.25,-86.25,86.25,1.0,0,0.7580854163827101
267,308.75,-86.25,86.25,1.0,0,0.7646828641713955
268,311.25,-86.25,86.25,1.0,0,0.7721570221692191
269,313.75,-86.25,86.25,1.0,0,0.7813743779159983
270,316.25,-86.25,86.25,1.0,0,0.7915036924988893
271,318.75,-86.25,86.25,1.0,0,0.8002396090042898
272,321.25,-86.25,86.25,1.0,0,0.8069772793448293
273,323.75,-86.25,86.25,1.0,0,0.8127736625972175
274,326.25,-86.25,86.25,1.0,0,0.816114637339211
275,328.75,-86.25,86.25,1.0,0,0.81664022438766
276,331.25,-86.25,86.25,1.0,0,0.8180049498283408
277,333.75,-86.25,86.25,1.0,0,0.8167969749654319
278,336.25,-86.25,86.25,1.0,0,0.8177077874433014
279,338.75,-86.25,86.25,1.0,0,0.8201203230261438
280,341.25,-86.25,86.25,1.0,0,0.8223642867610289
281,343.75,-86.25,86.25,1.0,0,0.8258610074318016
282,346.25,-86.25,86.25,1.0,0,0.8305131548714764
283,348.75,-86.25,86.25,1.0,0,0.8351797514495147
284,351.25,-86.25,86.25,1.0,0,0.8479741285400745
285,353.75,-86.25,86.25,1.0,0,0.8529045448645485
286,356.25,-86.25,86.25,1.0,0,0.8578637336537289
287,358.75,-86.25,86.25,1.0,0,0.859922031259862
288,1.25,-83.75,83.75,1.0,0,0.8201547467883793
289,3.75,-83.75,83.75,1.0,0,0.828917262920537
290,6.25,-83.75,83.75,1.0,0,0.8406817791856249
291,8.75,-83.75,83.75,1.0,0,0.8493566027684413
292,11.25,-83.75,83.75,1.0,0,0.8559982822836657
293,13.75,-83.75,83.75,1.0,0,0.8613988183832532
294,16.25,-83.75,83.75,1.0,0,0.8639601453155203
295,18.75,-83.75,83.75,1.0,0,0.8625221366312262
296,21.25,-83.75,83.75,1.0,0,0.853652873182156
297,23.75,-83.75,83.75,1.0,0,0.8505656504145238
298,26.25,-83.75,83.75,1.0,0,0.8471138469543897
299,28.75,-83.75,83.75,1.0,0,0.8451011139568194
300,31.25,-83.75,83.75,1.0,0,0.8435148835365383
301,33.75,-83.75,83.75,1.0,0,0.8465792974615893
302,36.25,-83.75,83.75,1.0,0,0.8548800323974434
303,38.75,-83.75,83.75,1.0,0,0.8690016543193341
304,41.25,-83.75,83.75,1.0,0,0.8950836423113825
305,43.75,-83.75,83.75,1.0,0,0.912272052622414
306,46.25,-83.75,83.75,1.0,0,0.919461538913131
307,48.75,-83.75,83.75,1.0,0,0.9139902151440452
308,51.25,-83.75,83.75,1.0,0,0.8922671536786497
309,53.75,-83.75,83.75,1.0,0,0.8939958170935149
310,56.25,-83.75,83.75,1.0,0,0.9235991069945829
311,58.75,-83.75,83.75,1.0,0,0.9376682260624053
312,61.25,-83.75,83.75,1.0,0,0.9283195593369852
313,63.75,-83.75,83.75,1.0,0,0.9152706309436418
314,66.25,-83.75,83.75,1.0,0,0.8977731555096818
315,68.75,-83.75,83.75,1.0,0,0.892493507794958
316,71.25,-83.75,83.75,1.0,0,0.8889708466615337
317,73.75,-83.75,83.75,1.0,0,0.8956617968887608
318,76.25,-83.75,83.75,1.0,0,0.9131652301233304
319,78.75,-83.75,83.75,1.0,0,0.9255936535268422
320,81.25,-83.75,83.75,1.0,0,0.9369936911215865
321,83.75,-83.75,83.75,1.0,0,0.9459035545077084
322,86.25,-83.75,83.75,1.0,0,0.9523735404626861
323,88.75,-83.75,83.75,1.0,0,0.9502464990447221
324,91.25,-83.75,83.75,1.0,0,0.9382997855721202
325,93.75,-83.75,83.75,1.0,0,0.9285292212492866
326,96.25,-83.75,83.75,1.0,0,0.9182355247126659
327,98.75,-83.75,83.75,1.0,0,0.9032418525972795
328,101.25,-83.75,83.75,1.0,0,0.8844518552868135
329,103.75,-83.75,83.75,1.0,0,0.8728529737443902
330,106.25,-83.75,83.75,1.0,0,0.8669877434153507
331,108.75,-83.75,83.75,1.0,0,0.853697626617736
332,111.25,-83.75,83.75,1.0,0,0.8318825407979926
333,113.75,-83.75,83.75,1.0,0,0.8074718513667171
334,116.25,-83.75,83.75,1.0,0,0.7855378852845974
335,118.75,-83.75,83.75,1.0,0,0.7706208428134445
336,121.25,-83.75,83.75,1.0,0,0.7646724121005708
337,123.75,-83.75,83.75,1.0,0,0.75635445239229
338,126.25,-83.75,83.75,1.0,0,0.7453518409819503
339,128.75,-83.75,83.75,1.0,0,0.732499723437236
340,131.25,-83.75,83.75,1.0,0,0.7209461537597973
341,133.75,-83.75,83.75,1.0,0,0.705268701400496
342,136.25,-83.75,83.75,1.0,0,0.6856482409396489
343,138.75,-83.75,83.75,1.0,0,0.6679224801557496
344,141.25,-83.75,83.75,1.0,0,0.6550749756962604
345,143.75,-83.75,83.75,1.0,0,0.6398838399606138
346,146.25,-83.75,83.75,1.0,0,0.6234999817359913
347,148.75,-83.75,83.75,1.0,0,0.608041472428031
348,151.25,-83.75,83.75,1.0,0,0.5925703982401311
349,153.75,-83.75,83.75,1.0,0,0.5794173465916775
350,156.25,-83.75,83.75,1.0,0,0.5785418345859196
351,158.75,-83.75,83.75,1.0,0,0.5651853644385527
352,161.25,-83.75,83.75,1.0,0,0.546778472964086
353,163.75,-83.75,83.75,1.0,0,0.5322035330948087
354,166.25,-83.75,83.75,1.0,0,0.49938932920277423
355,168.75,-83.75,83.75,1.0,0,0.4934799609408518
356,171.25,-83.75,83.75,1.0,0,0.5121326641932356
357,173.75,-83.75,83.75,1.0,0,0.5373639906183326
358,176.25,-83.75,83.75,1.0,0,0.6023038457427095
359,178.75,-83.75,83.75,1.0,0,0.622949828820354
360,181.25,-83.75,83.75,1.0,0,0.5812364084100673
361,183.75,-83.75,83.75,1.0,0,0.5721456993721061
362,186.25,-83.75,83.75,1.0,0,0.6014256840604568
363,188.75,-83.75,83.75,1.0,0,0.6023492579617646
364,191.25,-83.75,83.75,1.0,0,0.6086964586564203
365,193.75,-83.75,83.75,1.0,0,0.6193027918974947
366,196.25,-83.75,83.75,1.0,0,0.6498145437029688
367,198.75,-83.75,83.75,1.0,0,0.659642993883641
368,201.25,-83.75,83.75,1.0,0,0.639069443458228
369,203.75,-83.75,83.75,1.0,0,0.6384200658399437
370,206.25,-83.75,83.75,1.0,0,0.6343031645724065
371,208.75,-83.75,83.75,1.0,0,0.6211676409864328
372,211.25,-83.75,83.75,1.0,0,0.6060052748719034
373,213.75,-83.75,83.75,1.0,0,0.5920285491309062
374,216.25,-83.75,83.75,1.0,0,0.5706541698176469
375,218.75,-83.75,83.75,1.0,0,0.5400589768524702
376,221.25,-83.75,83.75,1.0,0,0.5143224237345309
377,223.75,-83.75,83.75,1.0,0,0.4861911042079508
378,226.25,-83.75,83.75,1.0,0,0.4586885233059032
379,228.75,-83.75,83.75,1.0,0,0.4403567052599432
380,231.25,-83.75,83.75,1.0,0,0.42365688653342914
381,233.75,-83.75,83.75,1.0,0,0.40937940903664816
382,236.25,-83.75,83.75,1.0,0,0.3959464377215435
383,238.75,-83.75,83.75,1.0,0,0.3871784327011038
384,241.25,-83.75,83.75,1.0,0,0.3783323732639354
385,243.75,-83.75,83.75,1.0,0,0.3741556290551359
386,246.25,-83.75,83.75,1.0,0,0.3700739564646752
387,248.75,-83.75,83.75,1.0,0,0.3758480749292099
388,251.25,-83.75,83.75,1.0,0,0.3837119960193876
389,253.75,-83.75,83.75,1.0,0,0.40436092254762634
390,256.25,-83.75,83.75,1.0,0,0.42875995813342543
391,258.75,-83.75,83.75,1.0,0,0.47002006427955606
392,261.25,-83.75,83.75,1.0,0,0.5390912295070016
393,263.75,-83.75,83.75,1.0,0,0.5749319597792322
394,266.25,-83.75,83.75,1.0,0,0.5848708646453197
395,268.75,-83.75,83.75,1.0,0,0.6030118609899118
396,271.25,-83.75,83.75,1.0,0,0.6242066988623681
397,273.75,-83.75,83.75,1.0,0,0.6335883508185864
398,276.25,-83.75,83.75,1.0,0,0.6312657040210714
399,278.75,-83.75,83.75,1.0,0,0.6409484318686499
400,281.25,-83.75,83.75,1.0,0,0.6583607752597366
401,283.75,-83.75,83.75,1.0,0,0.6758160464797854
402,286.25,-83.75,83.75,1.0,0,0.6987786143603043
403,288.75,-83.75,83.75,1.0,0,0.7077221428413191
404,291.25,-83.75,83.75,1.0,0,0.7020834924476228
405,293.75,-83.75,83.75,1.0,0,0.735155212117693
406,296.25,-83.75,83.75,1.0,0,0.7972530203967183
407,298.75,-83.75,83.75,1.0,0,0.8184791312003137
408,301.25,-83.75,83.75,1.0,0,0.7653488538470198
409,303.75,-83.75,83.75,1.0,0,0.7601277289988818
410,306.25,-83.75,83.75,1.0,0,0.7549637046294168
411,308.75,-83.75,83.75,1.0,0,0.7428330217663467
412,311.25,-83.75,83.75,1.0,0,0.7288093105178504
413,313.75,-83.75,83.75,1.0,0,0.7240618200873932
414,316.25,-83.75,83.75,1.0,0,0.727715378826687
415,318.75,-83.75,83.75,1.0,0,0.7329917598284633
416,321.25,-83.75,83.75,1.0,0,0.7477423644533442
417,323.75,-83.75,83.75,1.0,0,0.7537298763803837
418,326.25,-83.75,83.75,1.0,0,0.7568467391648943
419,328.75,-83.75,83.75,1.0,0,0.7591004918881641
420,331.25,-83.75,83.75,1.0,0,0.7597089912223264
421,333.75,-83.75,83.75,1.0,0,0.7603337187628788
422,336.25,-83.75,83.75,1.0,0,0.7606118730980586
423,338.75,-83.75,83.75,1.0,0,0.7626374754858954
424,341.25,-83.75,83.75,1.0,0,0.7649629456875264
425,343.75,-83.75,83.75,1.0,0,0.7688916391502292
426,346.25,-83.75,83.75,1.0,0,0.7765487110519741
427,348.75,-83.75,83.75,1.0,0,0.7824906084397147
428,351.25,-83.75,83.75,1.0,0,0.7898682297550601
429,353.75,-83.75,83.75,1.0,0,0.7968311852463055
430,356.25,-83.75,83.75,1.0,0,0.8057311006605445
431,358.75,-83.75,83.75,1.0,0,0.8140590638018966
432,1.25,-81.25,81.25,1.0,0,0.7624351025881407
433,3.75,-81.25,81.25,1.0,0,0.7722841365812708
434,6.25,-81.25,81.25,1.0,0,0.7904119418069953
435,8.75,-81.25,81.25,1.0,0,0.8098585771800542
436,11.25,-81.25,81.25,1.0,0,0.8160470309070532
437,13.75,-81.25,81.25,1.0,0,0.8169634797256136
438,16.25,-81.25,81.25,1.0,0,0.8194934020596096
439,18.75,-81.25,81.25,1.0,0,0.8366744973383793
440,21.25,-81.25,81.25,1.0,0,0.84190576999331
441,23.75,-81.25,81.25,1.0,0,0.8426844806500936
442,26.25,-81.25,81.25,1.0,0,0.8498699546253642
443,28.75,-81.25,81.25,1.0,0,0.8601914475367389
444,31.25,-81.25,81.25,1.0,0,0.8611216986778981
445,33.75,-81.25,81.25,1.0,0,0.8642692479760657
446,36.25,-81.25,81.25,1.0,0,0.8743607232991384
447,38.75,-81.25,81.25,1.0,0,0.8810684559527556
448,41.25,-81.25,81.25,1.0,0,0.8891536836765971
449,43.75,-81.25,81.25,1.0,0,0.8887854789305126
450,46.25,-81.25,81.25,1.0,0,0.8907475104765354
451,48.75,-81.25,81.25,1.0,0,0.8915334296877248
452,51.25,-81.25,81.25,1.0,0,0.8708719138515539
453,53.75,-81.25,81.25,1.0,0,0.8344008872389156
454,56.25,-81.25,81.25,1.0,0,0.7837221503423374
455,58.75,-81.25,81.25,1.0,0,0.7217682814212514
456,61.25,-81.25,81.25,1.0,0,0.6736519545173464
457,63.75,-81.25,81.25,1.0,0,0.645339398580524
458,66.25,-81.25,81.25,1.0,0,0.6413477798602967
459,68.75,-81.25,81.25,1.0,0,0.6549711160105174
460,71.25,-81.25,81.25,1.0,0,0.6711094038264467
461,73.75,-81.25,81.25,1.0,0,0.6641502783698682
462,76.25,-81.25,81.25,1.0,0,0.664419189293941
463,78.75,-81.25,81.25,1.0,0,0.6704964222009643
464,81.25,-81.25,81.25,1.0,0,0.6965495470805033
465,83.75,-81.25,81.25,1.0,0,0.7256423522125597
