grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,tos_trend,GMST_trend,GHG_forcing_index,aerosol_forcing_index,volcanic_forcing_index,solar_forcing_index,ENSO_detrended,AMV_index,IPO_index
15,196.25,-76.25,76.25,0.0,4,0.5955716739530823,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
16,198.75,-76.25,76.25,0.0,4,0.6943153864851314,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
17,201.25,-76.25,76.25,0.0,4,0.8328416216117697,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
18,203.75,-76.25,76.25,0.0,4,0.8792555298102868,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
19,206.25,-76.25,76.25,0.0,4,0.878031515078914,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
20,208.75,-76.25,76.25,0.0,4,0.8634504304611105,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
21,211.25,-76.25,76.25,0.0,4,0.901179360399233,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
22,306.25,-76.25,76.25,0.0,4,0.24639830801870316,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
23,308.75,-76.25,76.25,0.0,4,0.2536807573904936,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
24,311.25,-76.25,76.25,0.0,4,0.40464044725755494,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
25,313.75,-76.25,76.25,0.0,4,0.5718645513755097,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
26,316.25,-76.25,76.25,0.0,4,0.7219564297918976,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
27,318.75,-76.25,76.25,0.0,4,0.7812659010360791,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
28,321.25,-76.25,76.25,0.0,4,0.7602304680497168,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
29,323.75,-76.25,76.25,0.0,4,0.7144693775849628,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
30,326.25,-76.25,76.25,0.0,4,0.6881719002268023,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
31,328.75,-76.25,76.25,0.0,4,0.7464664920262888,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
32,331.25,-76.25,76.25,0.0,4,0.8092004773409541,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
33,166.25,-73.75,73.75,0.0,4,0.1178695569565206,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
34,168.75,-73.75,73.75,0.0,4,0.07832314646645012,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
35,171.25,-73.75,73.75,0.0,4,0.05143018352893057,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
36,173.75,-73.75,73.75,0.0,4,0.04227171902117119,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
37,176.25,-73.75,73.75,0.0,4,0.07370141795247144,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
38,178.75,-73.75,73.75,0.0,4,0.10866400804688849,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
39,181.25,-73.75,73.75,0.0,4,0.16231820404600647,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
40,183.75,-73.75,73.75,0.0,4,0.22881533986902886,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
41,186.25,-73.75,73.75,0.0,4,0.3295421164327346,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
42,188.75,-73.75,73.75,0.0,4,0.49733521396808444,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
43,191.25,-73.75,73.75,0.0,4,0.5720175696448648,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
44,193.75,-73.75,73.75,0.0,4,0.6142223944700288,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
45,196.25,-73.75,73.75,0.0,4,0.6249627846820872,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
46,198.75,-73.75,73.75,0.0,4,0.6181081962888787,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
47,201.25,-73.75,73.75,0.0,4,0.61682190727984,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
48,203.75,-73.75,73.75,0.0,4,0.6334459380142095,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
49,206.25,-73.75,73.75,0.0,4,0.6552123392456987,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
50,208.75,-73.75,73.75,0.0,4,0.6529072920385183,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
51,211.25,-73.75,73.75,0.0,4,0.6920977273529699,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
52,213.75,-73.75,73.75,0.0,4,0.7889692720228161,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
53,216.25,-73.75,73.75,0.0,4,0.8765123065074455,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
54,218.75,-73.75,73.75,0.0,4,0.9227326640043171,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
55,221.25,-73.75,73.75,0.0,4,0.8732070335944802,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
56,223.75,-73.75,73.75,0.0,4,0.7476606327344513,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
57,226.25,-73.75,73.75,0.0,4,0.6284234083302194,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
58,228.75,-73.75,73.75,0.0,4,0.5534568867994412,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
59,231.25,-73.75,73.75,0.0,4,0.5666959810304099,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
60,233.75,-73.75,73.75,0.0,4,0.6345982231983678,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
61,236.25,-73.75,73.75,0.0,4,0.732215005613067,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
62,238.75,-73.75,73.75,0.0,4,0.45966316796492696,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
63,241.25,-73.75,73.75,0.0,4,0.5229317233259563,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
64,243.75,-73.75,73.75,0.0,4,0.4441455361958759,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
65,246.25,-73.75,73.75,0.0,4,0.4958147525879352,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
66,248.75,-73.75,73.75,0.0,4,0.4988714321474733,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
67,251.25,-73.75,73.75,0.0,4,0.5545086084212794,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
68,253.75,-73.75,73.75,0.0,4,0.6750952002290377,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
69,256.25,-73.75,73.75,0.0,0,0.7713078236875259,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
70,276.25,-73.75,73.75,0.0,0,0.2212353745413398,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
71,278.75,-73.75,73.75,0.0,0,0.169136154609625,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
72,298.75,-73.75,73.75,0.0,4,0.20691987643924056,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
73,301.25,-73.75,73.75,0.0,4,0.13630806225280065,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
74,303.75,-73.75,73.75,0.0,4,0.16503394347078051,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
75,306.25,-73.75,73.75,0.0,4,0.1887156377858364,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
76,308.75,-73.75,73.75,0.0,4,0.297556389946337,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
77,311.25,-73.75,73.75,0.0,4,0.3803459331074356,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
78,313.75,-73.75,73.75,0.0,4,0.4617968499934277,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
79,316.25,-73.75,73.75,0.0,4,0.550321071842812,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
80,318.75,-73.75,73.75,0.0,4,0.703682770097559,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
81,321.25,-73.75,73.75,0.0,4,0.8130452658269167,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
82,323.75,-73.75,73.75,0.0,4,0.8743129667515551,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
83,326.25,-73.75,73.75,0.0,4,0.9216308406462597,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
84,328.75,-73.75,73.75,0.0,4,1.045976254488969,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
85,331.25,-73.75,73.75,0.0,4,1.161565299752258,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
86,333.75,-73.75,73.75,0.0,4,1.2735864463997506,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
87,336.25,-73.75,73.75,0.0,4,1.2848813369359102,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
88,338.75,-73.75,73.75,0.0,4,1.4178448060736129,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
89,168.75,-71.25,71.25,0.0,4,0.18760463429754806,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
90,171.25,-71.25,71.25,0.0,4,0.1829738058001329,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
91,173.75,-71.25,71.25,0.0,4,0.2906336166338861,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
92,176.25,-71.25,71.25,0.0,4,0.36579455632162206,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
93,178.75,-71.25,71.25,0.0,4,0.453915200568176,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
94,181.25,-71.25,71.25,0.0,4,0.48259850401675614,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
95,183.75,-71.25,71.25,0.0,4,0.4961447549606136,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
96,186.25,-71.25,71.25,0.0,4,0.5480901112241325,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
97,188.75,-71.25,71.25,0.0,4,0.6221521742786353,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
98,191.25,-71.25,71.25,0.0,4,0.6544824439351623,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
99,193.75,-71.25,71.25,0.0,4,0.6572412839138866,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
100,196.25,-71.25,71.25,0.0,4,0.6258590516216717,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
101,198.75,-71.25,71.25,0.0,4,0.5936059818046154,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
102,201.25,-71.25,71.25,0.0,4,0.5801191145138394,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
103,203.75,-71.25,71.25,0.0,4,0.5773190071547568,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
104,206.25,-71.25,71.25,0.0,4,0.5557487900592329,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
105,208.75,-71.25,71.25,0.0,4,0.5356053472325414,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
106,211.25,-71.25,71.25,0.0,4,0.5299536347969953,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
107,213.75,-71.25,71.25,0.0,4,0.5503703887064962,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
108,216.25,-71.25,71.25,0.0,4,0.5896232441511295,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
109,218.75,-71.25,71.25,0.0,4,0.6406004347187894,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
110,221.25,-71.25,71.25,0.0,4,0.6810627315830309,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
111,223.75,-71.25,71.25,0.0,4,0.7026901944875714,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
112,226.25,-71.25,71.25,0.0,4,0.7411275353406473,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
113,228.75,-71.25,71.25,0.0,4,0.7979513636894581,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
114,231.25,-71.25,71.25,0.0,4,0.8031922734920697,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
115,233.75,-71.25,71.25,0.0,4,0.7784840995578428,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
116,236.25,-71.25,71.25,0.0,4,0.7138177681291581,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
117,238.75,-71.25,71.25,0.0,4,0.6459864820527006,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
118,241.25,-71.25,71.25,0.0,4,0.6181574655386147,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
119,243.75,-71.25,71.25,0.0,4,0.5960105685523489,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
120,246.25,-71.25,71.25,0.0,4,0.5634517392278381,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
121,248.75,-71.25,71.25,0.0,4,0.5268594260013955,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
122,251.25,-71.25,71.25,0.0,4,0.5310726660411639,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
123,253.75,-71.25,71.25,0.0,4,0.6587243090210512,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
124,256.25,-71.25,71.25,0.0,4,0.724796821897736,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
125,258.75,-71.25,71.25,0.0,4,0.7326137308679112,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
126,261.25,-71.25,71.25,0.0,4,0.779916769261695,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
127,263.75,-71.25,71.25,0.0,4,0.7373697747117179,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
128,266.25,-71.25,71.25,0.0,4,0.7816258165876007,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
129,268.75,-71.25,71.25,0.0,4,0.7551119714236382,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
130,271.25,-71.25,71.25,0.0,4,0.667274877767268,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
131,273.75,-71.25,71.25,0.0,4,0.4326124908475887,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
132,276.25,-71.25,71.25,0.0,4,0.2790300021535805,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
133,278.75,-71.25,71.25,0.0,4,0.2802589019071438,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
134,281.25,-71.25,71.25,0.0,4,0.2695791343218662,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
135,283.75,-71.25,71.25,0.0,4,0.3704048608701143,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
136,286.25,-71.25,71.25,0.0,0,0.45600185997806136,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
137,298.75,-71.25,71.25,0.0,4,0.4228617901164899,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
138,301.25,-71.25,71.25,0.0,4,0.3251406015351986,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
139,303.75,-71.25,71.25,0.0,4,0.454738135313897,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
140,306.25,-71.25,71.25,0.0,4,0.4638254650684769,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
141,308.75,-71.25,71.25,0.0,4,0.46494313324871606,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
142,311.25,-71.25,71.25,0.0,4,0.5116846738184755,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
143,313.75,-71.25,71.25,0.0,4,0.5594402966653895,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
144,316.25,-71.25,71.25,0.0,4,0.609143803417384,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
145,318.75,-71.25,71.25,0.0,4,0.6629216093293756,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
146,321.25,-71.25,71.25,0.0,4,0.7012683924070207,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
147,323.75,-71.25,71.25,0.0,4,0.7297143138979574,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
148,326.25,-71.25,71.25,0.0,4,0.7451077368449712,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
149,328.75,-71.25,71.25,0.0,4,0.783046530227289,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
150,331.25,-71.25,71.25,0.0,4,0.8134855271219179,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
151,333.75,-71.25,71.25,0.0,4,0.8321989904728544,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
152,336.25,-71.25,71.25,0.0,4,0.840596055711544,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
153,338.75,-71.25,71.25,0.0,4,0.8451988029708535,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
154,341.25,-71.25,71.25,0.0,4,0.8520024126385488,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
155,343.75,-71.25,71.25,0.0,4,0.8756268883608669,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
156,346.25,-71.25,71.25,0.0,4,0.8843980475239039,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
157,348.75,-71.25,71.25,0.0,4,0.942803991827228,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
158,1.25,-68.75,68.75,0.0,4,0.7640363940868404,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
159,3.75,-68.75,68.75,0.0,4,0.8029946409858868,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
160,6.25,-68.75,68.75,0.0,4,0.7918180880539275,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
161,8.75,-68.75,68.75,0.0,4,0.7636998672781511,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
