grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,pr_trend_forced
36,91.25,-88.75,88.75,1.0,0,0.0057862524216009984
37,93.75,-88.75,88.75,1.0,0,0.005805290751921213
38,96.25,-88.75,88.75,1.0,0,0.005824529270563818
39,98.75,-88.75,88.75,1.0,0,0.0058439683555747525
40,101.25,-88.75,88.75,1.0,0,0.0058713752962085775
41,103.75,-88.75,88.75,1.0,0,0.005927771124602507
42,106.25,-88.75,88.75,1.0,0,0.005984793630661865
43,108.75,-88.75,88.75,1.0,0,0.006096933409030438
44,111.25,-88.75,88.75,1.0,0,0.006222519879091208
45,113.75,-88.75,88.75,1.0,0,0.006345414811001736
46,116.25,-88.75,88.75,1.0,0,0.006446880979348155
47,118.75,-88.75,88.75,1.0,0,0.006549832370634689
48,121.25,-88.75,88.75,1.0,0,0.006655978358785148
49,123.75,-88.75,88.75,1.0,0,0.0067605408741765035
50,126.25,-88.75,88.75,1.0,0,0.0067886831494570745
51,128.75,-88.75,88.75,1.0,0,0.006709321403630331
52,131.25,-88.75,88.75,1.0,0,0.00662588323818447
53,133.75,-88.75,88.75,1.0,0,0.0065449562278710035
54,136.25,-88.75,88.75,1.0,0,0.00647521880770194
55,138.75,-88.75,88.75,1.0,0,0.006533016244726449
56,141.25,-88.75,88.75,1.0,0,0.006623209971092798
57,143.75,-88.75,88.75,1.0,0,0.006755519675775824
58,146.25,-88.75,88.75,1.0,0,0.007057052096644838
59,148.75,-88.75,88.75,1.0,0,0.007393144636560659
60,151.25,-88.75,88.75,1.0,0,0.007441712177341055
61,153.75,-88.75,88.75,1.0,0,0.007412915013917268
62,156.25,-88.75,88.75,1.0,0,0.007384414162193791
63,158.75,-88.75,88.75,1.0,0,0.007356210291388323
64,161.25,-88.75,88.75,1.0,0,0.007328302827934209
65,163.75,-88.75,88.75,1.0,0,0.007300692302449729
66,166.25,-88.75,88.75,1.0,0,0.007273378694593932
67,168.75,-88.75,88.75,1.0,0,0.007246361404856923
68,171.25,-88.75,88.75,1.0,0,0.008281449321014427
69,173.75,-88.75,88.75,1.0,0,0.008322716293498329
70,176.25,-88.75,88.75,1.0,0,0.008364437169745248
71,178.75,-88.75,88.75,1.0,0,0.008406610453833376
72,181.25,-88.75,88.75,1.0,0,0.008449237130402748
73,183.75,-88.75,88.75,1.0,0,0.008492317028676885
74,186.25,-88.75,88.75,1.0,0,0.008535850184440696
75,188.75,-88.75,88.75,1.0,0,0.008579836562929022
76,191.25,-88.75,88.75,1.0,0,0.008692933537039697
77,193.75,-88.75,88.75,1.0,0,0.009060933397960089
78,196.25,-88.75,88.75,1.0,0,0.009405403818303428
79,198.75,-88.75,88.75,1.0,0,0.009720205987855847
80,201.25,-88.75,88.75,1.0,0,0.010032109290013273
81,203.75,-88.75,88.75,1.0,0,0.010328241202918342
82,206.25,-88.75,88.75,1.0,0,0.010537697858309802
83,208.75,-88.75,88.75,1.0,0,0.01074718737887259
84,211.25,-88.75,88.75,1.0,0,0.010963176656694058
85,213.75,-88.75,88.75,1.0,0,0.011187088378942696
86,216.25,-88.75,88.75,1.0,0,0.01140561009671437
87,218.75,-88.75,88.75,1.0,0,0.011377383809292757
88,221.25,-88.75,88.75,1.0,0,0.011337720537845737
89,223.75,-88.75,88.75,1.0,0,0.011299250829464253
90,226.25,-88.75,88.75,1.0,0,0.01125776888502204
91,228.75,-88.75,88.75,1.0,0,0.011156891262377943
92,231.25,-88.75,88.75,1.0,0,0.01104272475913516
93,233.75,-88.75,88.75,1.0,0,0.010945591364440196
94,236.25,-88.75,88.75,1.0,0,0.010940445226447089
95,238.75,-88.75,88.75,1.0,0,0.010939726756377102
96,241.25,-88.75,88.75,1.0,0,0.010945112406276259
97,243.75,-88.75,88.75,1.0,0,0.010952092514896702
98,246.25,-88.75,88.75,1.0,0,0.01095900100811463
99,248.75,-88.75,88.75,1.0,0,0.010965836964111337
100,251.25,-88.75,88.75,1.0,0,0.010972600783711815
101,253.75,-88.75,88.75,1.0,0,0.01097929365258185
102,256.25,-88.75,88.75,1.0,0,0.01098591408325715
103,258.75,-88.75,88.75,1.0,0,0.010992462449388464
104,261.25,-88.75,88.75,1.0,0,0.009483483812393624
105,263.75,-88.75,88.75,1.0,0,0.00948141733060129
106,266.25,-88.75,88.75,1.0,0,0.009479328815630943
107,268.75,-88.75,88.75,1.0,0,0.009477217223496863
108,271.25,-88.75,88.75,1.0,0,0.009475082794880626
109,273.75,-88.75,88.75,1.0,0,0.009472925909830265
110,276.25,-88.75,88.75,1.0,0,0.00947074616105638
111,278.75,-88.75,88.75,1.0,0,0.009468543617559142
112,281.25,-88.75,88.75,1.0,0,0.009412571112050794
113,283.75,-88.75,88.75,1.0,0,0.009157383304150207
114,286.25,-88.75,88.75,1.0,0,0.008926613887974687
115,288.75,-88.75,88.75,1.0,0,0.008824982806642135
116,291.25,-88.75,88.75,1.0,0,0.008751493594108118
117,293.75,-88.75,88.75,1.0,0,0.0086909432089105
118,296.25,-88.75,88.75,1.0,0,0.008684766977702844
119,298.75,-88.75,88.75,1.0,0,0.008682293938113404
120,301.25,-88.75,88.75,1.0,0,0.008679744256804834
121,303.75,-88.75,88.75,1.0,0,0.008676662542790904
122,306.25,-88.75,88.75,1.0,0,0.008667525961480224
123,308.75,-88.75,88.75,1.0,0,0.008662425296321928
124,311.25,-88.75,88.75,1.0,0,0.008657602929720306
125,313.75,-88.75,88.75,1.0,0,0.00865292525557909
126,316.25,-88.75,88.75,1.0,0,0.008649159062333177
127,318.75,-88.75,88.75,1.0,0,0.008656572549482808
128,321.25,-88.75,88.75,1.0,0,0.008666769680141065
129,323.75,-88.75,88.75,1.0,0,0.008665241098199062
130,326.25,-88.75,88.75,1.0,0,0.008601839501314136
131,328.75,-88.75,88.75,1.0,0,0.008530805167415981
132,331.25,-88.75,88.75,1.0,0,0.008509278736180426
133,333.75,-88.75,88.75,1.0,0,0.00850117139603064
134,336.25,-88.75,88.75,1.0,0,0.008493147764475031
135,338.75,-88.75,88.75,1.0,0,0.00848520804595938
136,341.25,-88.75,88.75,1.0,0,0.008477351142566512
137,343.75,-88.75,88.75,1.0,0,0.008469578298017878
138,346.25,-88.75,88.75,1.0,0,0.008461888425948432
139,348.75,-88.75,88.75,1.0,0,0.00845428269253623
140,351.25,-88.75,88.75,1.0,0,0.008406336375779791
141,353.75,-88.75,88.75,1.0,0,0.008408668181031038
142,356.25,-88.75,88.75,1.0,0,0.008411025064961252
143,358.75,-88.75,88.75,1.0,0,0.008413407468574746
144,1.25,-86.25,86.25,1.0,0,0.004919685995720824
145,3.75,-86.25,86.25,1.0,0,0.004935440954170473
146,6.25,-86.25,86.25,1.0,0,0.00520569018081502
147,8.75,-86.25,86.25,1.0,0,0.005542505195374162
148,11.25,-86.25,86.25,1.0,0,0.0056113525523703075
149,13.75,-86.25,86.25,1.0,0,0.005900817006653512
150,16.25,-86.25,86.25,1.0,0,0.006440654177802218
151,18.75,-86.25,86.25,1.0,0,0.006520117511222612
152,21.25,-86.25,86.25,1.0,0,0.006561147561125859
153,23.75,-86.25,86.25,1.0,0,0.0068421586959270244
154,26.25,-86.25,86.25,1.0,0,0.006796003168719214
155,28.75,-86.25,86.25,1.0,0,0.006693629354381535
156,31.25,-86.25,86.25,1.0,0,0.006656107663253446
157,33.75,-86.25,86.25,1.0,0,0.006546413292140459
158,36.25,-86.25,86.25,1.0,0,0.006313163701233654
159,38.75,-86.25,86.25,1.0,0,0.006005898132809979
160,41.25,-86.25,86.25,1.0,0,0.005935938756775979
161,43.75,-86.25,86.25,1.0,0,0.00590130062425768
162,46.25,-86.25,86.25,1.0,0,0.005923549404854739
163,48.75,-86.25,86.25,1.0,0,0.005996674102645714
164,51.25,-86.25,86.25,1.0,0,0.005979950889726569
165,53.75,-86.25,86.25,1.0,0,0.006002932064650827
166,56.25,-86.25,86.25,1.0,0,0.0063101290341005725
167,58.75,-86.25,86.25,1.0,0,0.006466796591719787
168,61.25,-86.25,86.25,1.0,0,0.006499219941507767
169,63.75,-86.25,86.25,1.0,0,0.006685562710289116
170,66.25,-86.25,86.25,1.0,0,0.006805407103876251
171,68.75,-86.25,86.25,1.0,0,0.006804969604807428
172,71.25,-86.25,86.25,1.0,0,0.0068306530231203874
173,73.75,-86.25,86.25,1.0,0,0.006876864208944166
174,76.25,-86.25,86.25,1.0,0,0.006868363291017723
175,78.75,-86.25,86.25,1.0,0,0.006859890895436984
176,81.25,-86.25,86.25,1.0,0,0.006784157383498702
177,83.75,-86.25,86.25,1.0,0,0.006797644802136583
178,86.25,-86.25,86.25,1.0,0,0.006811163590191435
179,88.75,-86.25,86.25,1.0,0,0.006580412245534141
180,91.25,-86.25,86.25,1.0,0,0.006573520735209615
181,93.75,-86.25,86.25,1.0,0,0.006608147053183483
182,96.25,-86.25,86.25,1.0,0,0.00631905713886004
183,98.75,-86.25,86.25,1.0,0,0.005985985161829662
184,101.25,-86.25,86.25,1.0,0,0.00599873798628325
185,103.75,-86.25,86.25,1.0,0,0.005704010923997595
186,106.25,-86.25,86.25,1.0,0,0.004847166842518283
187,108.75,-86.25,86.25,1.0,0,0.004651518041102664
188,111.25,-86.25,86.25,1.0,0,0.004480241152604385
189,113.75,-86.25,86.25,1.0,0,0.003814210272853789
190,116.25,-86.25,86.25,1.0,0,0.0032598834400154727
191,118.75,-86.25,86.25,1.0,0,0.00305010456107249
192,121.25,-86.25,86.25,1.0,0,0.0029537140664782505
193,123.75,-86.25,86.25,1.0,0,0.0026570928604765726
194,126.25,-86.25,86.25,1.0,0,0.0024101710656690115
195,128.75,-86.25,86.25,1.0,0,0.0022653915315420776
196,131.25,-86.25,86.25,1.0,0,0.002237053911683897
197,133.75,-86.25,86.25,1.0,0,0.0021586744046796
198,136.25,-86.25,86.25,1.0,0,0.0022577249454009776
199,138.75,-86.25,86.25,1.0,0,0.0022102901034048187
200,141.25,-86.25,86.25,1.0,0,0.0020563289564203666
201,143.75,-86.25,86.25,1.0,0,0.0020110690342652264
202,146.25,-86.25,86.25,1.0,0,0.002399379968500687
203,148.75,-86.25,86.25,1.0,0,0.002446236383587199
204,151.25,-86.25,86.25,1.0,0,0.0023211405252289985
205,153.75,-86.25,86.25,1.0,0,0.002497951257494398
206,156.25,-86.25,86.25,1.0,0,0.003206628561732359
207,158.75,-86.25,86.25,1.0,0,0.003209246228230072
208,161.25,-86.25,86.25,1.0,0,0.0031476305138201234
209,163.75,-86.25,86.25,1.0,0,0.0027665870539932136
210,166.25,-86.25,86.25,1.0,0,0.002771687057001877
211,168.75,-86.25,86.25,1.0,0,0.00277678844464725
212,171.25,-86.25,86.25,1.0,0,0.0023543047760465705
213,173.75,-86.25,86.25,1.0,0,0.002363754937401536
214,176.25,-86.25,86.25,1.0,0,0.002373332375328555
215,178.75,-86.25,86.25,1.0,0,0.004601665240345627
216,181.25,-86.25,86.25,1.0,0,0.005043122030711325
217,183.75,-86.25,86.25,1.0,0,0.005132258724659724
218,186.25,-86.25,86.25,1.0,0,0.007826511845870448
219,188.75,-86.25,86.25,1.0,0,0.008921213361618184
220,191.25,-86.25,86.25,1.0,0,0.008712078020339933
221,193.75,-86.25,86.25,1.0,0,0.007724676998710548
222,196.25,-86.25,86.25,1.0,0,0.006776017239163646
223,198.75,-86.25,86.25,1.0,0,0.006633083243378315
224,201.25,-86.25,86.25,1.0,0,0.005998769116343705
225,203.75,-86.25,86.25,1.0,0,-0.0012679492928136167
226,206.25,-86.25,86.25,1.0,0,-0.0044856822725314865
227,208.75,-86.25,86.25,1.0,0,-0.0039227505854924
228,211.25,-86.25,86.25,1.0,0,-0.005296978274184561
229,213.75,-86.25,86.25,1.0,0,-0.009000178437320733
230,216.25,-86.25,86.25,1.0,0,-0.009479144900726686
231,218.75,-86.25,86.25,1.0,0,-0.0066321510967252235
232,221.25,-86.25,86.25,1.0,0,-0.005644590162555565
233,223.75,-86.25,86.25,1.0,0,-0.008202298969545675
234,226.25,-86.25,86.25,1.0,0,-0.007843577495771026
235,228.75,-86.25,86.25,1.0,0,-0.003416257060567789
236,231.25,-86.25,86.25,1.0,0,-0.004326767463098648
237,233.75,-86.25,86.25,1.0,0,-0.0045319315667414145
238,236.25,-86.25,86.25,1.0,0,0.0004883085371494094
239,238.75,-86.25,86.25,1.0,0,0.0022988169410237654
240,241.25,-86.25,86.25,1.0,0,0.0017305659703178407
241,243.75,-86.25,86.25,1.0,0,0.0046873815355133255
242,246.25,-86.25,86.25,1.0,0,0.009871818322452595
243,248.75,-86.25,86.25,1.0,0,0.00973238746227983
244,251.25,-86.25,86.25,1.0,0,0.010630468076379304
245,253.75,-86.25,86.25,1.0,0,0.01888017898334632
246,256.25,-86.25,86.25,1.0,0,0.01889763868996861
247,258.75,-86.25,86.25,1.0,0,0.01891460665964324
248,261.25,-86.25,86.25,1.0,0,0.019514809581879237
249,263.75,-86.25,86.25,1.0,0,0.01946859479795308
250,266.25,-86.25,86.25,1.0,0,0.019422151386101393
251,268.75,-86.25,86.25,1.0,0,0.017481939213318618
252,271.25,-86.25,86.25,1.0,0,0.017030680952087707
253,273.75,-86.25,86.25,1.0,0,0.01685905214209311
254,276.25,-86.25,86.25,1.0,0,0.015685722031379315
255,278.75,-86.25,86.25,1.0,0,0.014411814087965895
256,281.25,-86.25,86.25,1.0,0,0.014024923885311066
257,283.75,-86.25,86.25,1.0,0,0.01290780731608442
258,286.25,-86.25,86.25,1.0,0,0.011230819435080636
259,288.75,-86.25,86.25,1.0,0,0.010857095486860474
260,291.25,-86.25,86.25,1.0,0,0.010524261382733902
261,293.75,-86.25,86.25,1.0,0,0.009362339732801955
262,296.25,-86.25,86.25,1.0,0,0.008952933470813095
263,298.75,-86.25,86.25,1.0,0,0.008870441508222738
264,301.25,-86.25,86.25,1.0,0,0.008793160216981845
265,303.75,-86.25,86.25,1.0,0,0.008583491273866766
266,306.25,-86.25,86.25,1.0,0,0.00851392362490064
267,308.75,-86.25,86.25,1.0,0,0.008599232509790604
268,311.25,-86.25,86.25,1.0,0,0.00862506511746833
269,313.75,-86.25,86.25,1.0,0,0.008428816301350856
270,316.25,-86.25,86.25,1.0,0,0.008193208727996757
271,318.75,-86.25,86.25,1.0,0,0.007942421799925098
272,321.25,-86.25,86.25,1.0,0,0.007776403504085077
273,323.75,-86.25,86.25,1.0,0,0.0076235230043946705
274,326.25,-86.25,86.25,1.0,0,0.0072023825098546995
275,328.75,-86.25,86.25,1.0,0,0.006874176916002602
276,331.25,-86.25,86.25,1.0,0,0.006720520285265941
277,333.75,-86.25,86.25,1.0,0,0.006207039011294112
278,336.25,-86.25,86.25,1.0,0,0.005672242237790041
279,338.75,-86.25,86.25,1.0,0,0.005593425871569784
280,341.25,-86.25,86.25,1.0,0,0.0054057755838091345
281,343.75,-86.25,86.25,1.0,0,0.00479570205413091
282,346.25,-86.25,86.25,1.0,0,0.004783049593265204
283,348.75,-86.25,86.25,1.0,0,0.004770457580283643
284,351.25,-86.25,86.25,1.0,0,0.004491716147071105
285,353.75,-86.25,86.25,1.0,0,0.004503941126792121
286,356.25,-86.25,86.25,1.0,0,0.004516224538582917
287,358.75,-86.25,86.25,1.0,0,0.004871820619179054
288,1.25,-83.75,83.75,1.0,0,0.004225473438551929
289,3.75,-83.75,83.75,1.0,0,0.00417689029993762
290,6.25,-83.75,83.75,1.0,0,0.003933149779096768
291,8.75,-83.75,83.75,1.0,0,0.0039195126438368024
292,11.25,-83.75,83.75,1.0,0,0.003877774140369905
293,13.75,-83.75,83.75,1.0,0,0.004096629034428415
294,16.25,-83.75,83.75,1.0,0,0.004618307242079489
295,18.75,-83.75,83.75,1.0,0,0.004900752815900258
296,21.25,-83.75,83.75,1.0,0,0.005609239836958985
297,23.75,-83.75,83.75,1.0,0,0.006004166421107118
298,26.25,-83.75,83.75,1.0,0,0.006825049930334054
299,28.75,-83.75,83.75,1.0,0,0.00714485298241032
300,31.25,-83.75,83.75,1.0,0,0.007701431598855628
301,33.75,-83.75,83.75,1.0,0,0.007907352264638696
302,36.25,-83.75,83.75,1.0,0,0.007869597684536237
303,38.75,-83.75,83.75,1.0,0,0.007438111798704435
304,41.25,-83.75,83.75,1.0,0,0.0069983914793897055
305,43.75,-83.75,83.75,1.0,0,0.006778364726667306
306,46.25,-83.75,83.75,1.0,0,0.006520296822892103
307,48.75,-83.75,83.75,1.0,0,0.006669218184766787
308,51.25,-83.75,83.75,1.0,0,0.0068083030047492886
309,53.75,-83.75,83.75,1.0,0,0.006883027871135921
310,56.25,-83.75,83.75,1.0,0,0.006913942560486517
311,58.75,-83.75,83.75,1.0,0,0.006853940978377971
312,61.25,-83.75,83.75,1.0,0,0.006450252047571168
313,63.75,-83.75,83.75,1.0,0,0.006279693893468638
314,66.25,-83.75,83.75,1.0,0,0.005583956951973384
315,68.75,-83.75,83.75,1.0,0,0.005346655178514841
316,71.25,-83.75,83.75,1.0,0,0.004846000457615504
317,73.75,-83.75,83.75,1.0,0,0.004730763935302234
318,76.25,-83.75,83.75,1.0,0,0.004559880791685897
319,78.75,-83.75,83.75,1.0,0,0.004535177384912208
320,81.25,-83.75,83.75,1.0,0,0.004566431879824765
321,83.75,-83.75,83.75,1.0,0,0.004589136951383954
322,86.25,-83.75,83.75,1.0,0,0.004693172535722247
323,88.75,-83.75,83.75,1.0,0,0.00473922627650758
324,91.25,-83.75,83.75,1.0,0,0.004800513916814614
325,93.75,-83.75,83.75,1.0,0,0.004848568507295158
326,96.25,-83.75,83.75,1.0,0,0.004780270417678449
327,98.75,-83.75,83.75,1.0,0,0.004769657733263425
328,101.25,-83.75,83.75,1.0,0,0.004661346704852953
329,103.75,-83.75,83.75,1.0,0,0.004646859255450955
330,106.25,-83.75,83.75,1.0,0,0.004403161048987748
331,108.75,-83.75,83.75,1.0,0,0.004314427389285814
332,111.25,-83.75,83.75,1.0,0,0.004029775856151393
333,113.75,-83.75,83.75,1.0,0,0.003999818813677513
334,116.25,-83.75,83.75,1.0,0,0.003622726865630487
335,118.75,-83.75,83.75,1.0,0,0.003429377660281494
336,121.25,-83.75,83.75,1.0,0,0.003193582456432052
337,123.75,-83.75,83.75,1.0,0,0.002776732320037244
338,126.25,-83.75,83.75,1.0,0,0.002638617836815294
339,128.75,-83.75,83.75,1.0,0,0.0021538817556442194
340,131.25,-83.75,83.75,1.0,0,0.0018049187551753341
341,133.75,-83.75,83.75,1.0,0,0.0016478328677335225
342,136.25,-83.75,83.75,1.0,0,0.0013371353073174219
343,138.75,-83.75,83.75,1.0,0,0.001219448602103807
344,141.25,-83.75,83.75,1.0,0,0.0008732846608347414
345,143.75,-83.75,83.75,1.0,0,0.00082604102396884
346,146.25,-83.75,83.75,1.0,0,0.0006619651928031025
347,148.75,-83.75,83.75,1.0,0,0.0007057980900626796
348,151.25,-83.75,83.75,1.0,0,0.0004889998901935553
349,153.75,-83.75,83.75,1.0,0,0.00042564304090290245
350,156.25,-83.75,83.75,1.0,0,-0.0002705102556770277
351,158.75,-83.75,83.75,1.0,0,-0.0005260535417959456
352,161.25,-83.75,83.75,1.0,0,0.0010478821258472337
353,163.75,-83.75,83.75,1.0,0,0.00113847007294554
354,166.25,-83.75,83.75,1.0,0,0.00038175626039775747
355,168.75,-83.75,83.75,1.0,0,0.0003043565309644105
356,171.25,-83.75,83.75,1.0,0,-0.005337581740869365
357,173.75,-83.75,83.75,1.0,0,-0.005380784864773737
358,176.25,-83.75,83.75,1.0,0,-0.009026001470088038
359,178.75,-83.75,83.75,1.0,0,-0.009050920513769111
360,181.25,-83.75,83.75,1.0,0,-0.006561564250423393
361,183.75,-83.75,83.75,1.0,0,-0.006653880109976266
362,186.25,-83.75,83.75,1.0,0,-0.000438169741372792
363,188.75,-83.75,83.75,1.0,0,-0.0009206190669343886
364,191.25,-83.75,83.75,1.0,0,-0.000594623081056845
365,193.75,-83.75,83.75,1.0,0,-0.0012808376760414986
366,196.25,-83.75,83.75,1.0,0,-0.004624506964105029
367,198.75,-83.75,83.75,1.0,0,-0.004580524683816293
368,201.25,-83.75,83.75,1.0,0,-0.005713419834182408
369,203.75,-83.75,83.75,1.0,0,-0.004711211253407913
370,206.25,-83.75,83.75,1.0,0,-0.0042978474620099655
371,208.75,-83.75,83.75,1.0,0,-0.0041548995047545
372,211.25,-83.75,83.75,1.0,0,-0.004600601018413248
373,213.75,-83.75,83.75,1.0,0,-0.003838438306126788
374,216.25,-83.75,83.75,1.0,0,-0.003806638851162893
375,218.75,-83.75,83.75,1.0,0,-0.005356560542537016
376,221.25,-83.75,83.75,1.0,0,-0.006245608840419808
377,223.75,-83.75,83.75,1.0,0,-0.007008328329609146
378,226.25,-83.75,83.75,1.0,0,-0.008428135708677951
379,228.75,-83.75,83.75,1.0,0,-0.007931219035549357
380,231.25,-83.75,83.75,1.0,0,-0.009149530368513454
381,233.75,-83.75,83.75,1.0,0,-0.00940502794109594
382,236.25,-83.75,83.75,1.0,0,-0.01196652081516024
383,238.75,-83.75,83.75,1.0,0,-0.012392014513661495
384,241.25,-83.75,83.75,1.0,0,-0.014179446198688246
385,243.75,-83.75,83.75,1.0,0,-0.01484200248642905
386,246.25,-83.75,83.75,1.0,0,-0.014044175408786722
387,248.75,-83.75,83.75,1.0,0,-0.014132241798039073
388,251.25,-83.75,83.75,1.0,0,-0.00878784002420881
389,253.75,-83.75,83.75,1.0,0,-0.008500957503509543
390,256.25,-83.75,83.75,1.0,0,0.0015551277684316893
391,258.75,-83.75,83.75,1.0,0,0.0019720205010618774
392,261.25,-83.75,83.75,1.0,0,0.010728597820343572
393,263.75,-83.75,83.75,1.0,0,0.010938407058010774
394,266.25,-83.75,83.75,1.0,0,0.013873474256173262
395,268.75,-83.75,83.75,1.0,0,0.01395740943128773
396,271.25,-83.75,83.75,1.0,0,0.014930550228546642
397,273.75,-83.75,83.75,1.0,0,0.014629791778794239
398,276.25,-83.75,83.75,1.0,0,0.014027045872497541
399,278.75,-83.75,83.75,1.0,0,0.0136094855247764
400,281.25,-83.75,83.75,1.0,0,0.012256752792406865
401,283.75,-83.75,83.75,1.0,0,0.012032887988735723
402,286.25,-83.75,83.75,1.0,0,0.011570891612885846
403,288.75,-83.75,83.75,1.0,0,0.011553262620913475
404,291.25,-83.75,83.75,1.0,0,0.011064655535588455
405,293.75,-83.75,83.75,1.0,0,0.011230305428974517
406,296.25,-83.75,83.75,1.0,0,0.010518417578350658
407,298.75,-83.75,83.75,1.0,0,0.009874797276403028
408,301.25,-83.75,83.75,1.0,0,0.008106082436553712
409,303.75,-83.75,83.75,1.0,0,0.006077948781027776
410,306.25,-83.75,83.75,1.0,0,0.0058673291664982
411,308.75,-83.75,83.75,1.0,0,0.006051911053993689
412,311.25,-83.75,83.75,1.0,0,0.005985748759486125
413,313.75,-83.75,83.75,1.0,0,0.00607257135444468
414,316.25,-83.75,83.75,1.0,0,0.006203842632573776
415,318.75,-83.75,83.75,1.0,0,0.005939533409691153
416,321.25,-83.75,83.75,1.0,0,0.005667153346763134
417,323.75,-83.75,83.75,1.0,0,0.0056124966804665865
418,326.25,-83.75,83.75,1.0,0,0.005968717137114883
419,328.75,-83.75,83.75,1.0,0,0.006161890404032793
420,331.25,-83.75,83.75,1.0,0,0.006530197901617803
421,333.75,-83.75,83.75,1.0,0,0.006670473219791057
422,336.25,-83.75,83.75,1.0,0,0.0062771555270479725
423,338.75,-83.75,83.75,1.0,0,0.00615538714678131
424,341.25,-83.75,83.75,1.0,0,0.005481774009638977
425,343.75,-83.75,83.75,1.0,0,0.005397080649837104
426,346.25,-83.75,83.75,1.0,0,0.004764838356594477
427,348.75,-83.75,83.75,1.0,0,0.00473282235803108
428,351.25,-83.75,83.75,1.0,0,0.004463446558279094
429,353.75,-83.75,83.75,1.0,0,0.004464022044006299
430,356.25,-83.75,83.75,1.0,0,0.004424412934795436
431,358.75,-83.75,83.75,1.0,0,0.004390347276042
432,1.25,-81.25,81.25,1.0,0,0.0032740440348035115
433,3.75,-81.25,81.25,1.0,0,0.0032067150204433477
434,6.25,-81.25,81.25,1.0,0,0.003252167204573655
435,8.75,-81.25,81.25,1.0,0,0.0031439005918920465
436,11.25,-81.25,81.25,1.0,0,0.003166383156225884
437,13.75,-81.25,81.25,1.0,0,0.0032247598016372932
438,16.25,-81.25,81.25,1.0,0,0.003700135408333798
439,18.75,-81.25,81.25,1.0,0,0.0043060387827570145
440,21.25,-81.25,81.25,1.0,0,0.004660347723075302
441,23.75,-81.25,81.25,1.0,0,0.005219367576936894
442,26.25,-81.25,81.25,1.0,0,0.005482687258782802
443,28.75,-81.25,81.25,1.0,0,0.005770897820941491
444,31.25,-81.25,81.25,1.0,0,0.006306259256913159
445,33.75,-81.25,81.25,1.0,0,0.006593556929212514
446,36.25,-81.25,81.25,1.0,0,0.006912519789720371
447,38.75,-81.25,81.25,1.0,0,0.006775986847132672
448,41.25,-81.25,81.25,1.0,0,0.006112766255420807
449,43.75,-81.25,81.25,1.0,0,0.005792410798719284
450,46.25,-81.25,81.25,1.0,0,0.00532368031140994
451,48.75,-81.25,81.25,1.0,0,0.005326423172825705
452,51.25,-81.25,81.25,1.0,0,0.005159911878039802
453,53.75,-81.25,81.25,1.0,0,0.004936983402705149
454,56.25,-81.25,81.25,1.0,0,0.0046834599728611415
455,58.75,-81.25,81.25,1.0,0,0.004337762734698405
456,61.25,-81.25,81.25,1.0,0,0.003833224267053392
457,63.75,-81.25,81.25,1.0,0,0.0032715290265434736
458,66.25,-81.25,81.25,1.0,0,0.002938559885222836
459,68.75,-81.25,81.25,1.0,0,0.0027112090827509303
