grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,pr_trend,GMST_trend,GHG_forcing_index,aerosol_forcing_index,volcanic_forcing_index,solar_forcing_index,ENSO_detrended,AMV_index,IPO_index
19,48.75,-88.75,88.75,1.0,0,0.01242918603561163,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
20,51.25,-88.75,88.75,1.0,0,0.0129793375705632,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
21,53.75,-88.75,88.75,1.0,0,0.013962589754220555,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
22,56.25,-88.75,88.75,1.0,0,0.014216291290121173,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
23,58.75,-88.75,88.75,1.0,0,0.01544883295145954,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
24,61.25,-88.75,88.75,1.0,0,0.01638624241036239,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
25,63.75,-88.75,88.75,1.0,0,0.016505192066387238,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
26,66.25,-88.75,88.75,1.0,0,0.016549635952920756,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
27,68.75,-88.75,88.75,1.0,0,0.017294137613669634,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
28,71.25,-88.75,88.75,1.0,0,0.018153173498758102,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
29,73.75,-88.75,88.75,1.0,0,0.01903893665951091,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
30,76.25,-88.75,88.75,1.0,0,0.01931032390763437,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
31,78.75,-88.75,88.75,1.0,0,0.019535582245204196,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
32,81.25,-88.75,88.75,1.0,0,0.019901717481382992,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
33,83.75,-88.75,88.75,1.0,0,0.020498194549627625,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
34,86.25,-88.75,88.75,1.0,0,0.02057500992537514,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
35,88.75,-88.75,88.75,1.0,0,0.020690878635414967,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
36,91.25,-88.75,88.75,1.0,0,0.020238072391846957,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
37,93.75,-88.75,88.75,1.0,0,0.020255920047317574,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
38,96.25,-88.75,88.75,1.0,0,0.01969692238493203,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
39,98.75,-88.75,88.75,1.0,0,0.019812959548750755,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
40,101.25,-88.75,88.75,1.0,0,0.019992817164976744,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
41,103.75,-88.75,88.75,1.0,0,0.020007658949511026,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
42,106.25,-88.75,88.75,1.0,0,0.01978548750673849,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
43,108.75,-88.75,88.75,1.0,0,0.0200127002113826,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
44,111.25,-88.75,88.75,1.0,0,0.019221730498892173,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
45,113.75,-88.75,88.75,1.0,0,0.018762122383816138,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
46,116.25,-88.75,88.75,1.0,0,0.018921374909792947,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
47,118.75,-88.75,88.75,1.0,0,0.018354462066187346,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
48,121.25,-88.75,88.75,1.0,0,0.018755720937408297,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
49,123.75,-88.75,88.75,1.0,0,0.018094094546223467,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
50,126.25,-88.75,88.75,1.0,0,0.017608009944215314,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
51,128.75,-88.75,88.75,1.0,0,0.018192467969443547,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
52,131.25,-88.75,88.75,1.0,0,0.01805897909562833,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
53,133.75,-88.75,88.75,1.0,0,0.01738454393822681,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
54,136.25,-88.75,88.75,1.0,0,0.017344212082115854,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
55,138.75,-88.75,88.75,1.0,0,0.01817928149822921,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
56,141.25,-88.75,88.75,1.0,0,0.018478423647936344,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
57,143.75,-88.75,88.75,1.0,0,0.01744419647377958,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
58,146.25,-88.75,88.75,1.0,0,0.01746002118554921,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
59,148.75,-88.75,88.75,1.0,0,0.014567372756331352,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
60,151.25,-88.75,88.75,1.0,0,0.014731383859994729,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
61,153.75,-88.75,88.75,1.0,0,0.01565366771334613,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
62,156.25,-88.75,88.75,1.0,0,0.014472139065319651,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
63,158.75,-88.75,88.75,1.0,0,0.012538122456990933,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
64,161.25,-88.75,88.75,1.0,0,0.013139125720811811,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
65,163.75,-88.75,88.75,1.0,0,0.012228912756766745,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
66,166.25,-88.75,88.75,1.0,0,0.011939916855296837,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
67,168.75,-88.75,88.75,1.0,0,0.014130652695284834,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
68,171.25,-88.75,88.75,1.0,0,0.013714806906301296,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
69,173.75,-88.75,88.75,1.0,0,0.013058276983017657,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
70,176.25,-88.75,88.75,1.0,0,0.013776139479963352,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
71,178.75,-88.75,88.75,1.0,0,0.014311886930887027,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
72,181.25,-88.75,88.75,1.0,0,0.014149118932983838,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
73,183.75,-88.75,88.75,1.0,0,0.014178332112045281,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
74,186.25,-88.75,88.75,1.0,0,0.01543738372709893,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
75,188.75,-88.75,88.75,1.0,0,0.016097772727576183,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
76,191.25,-88.75,88.75,1.0,0,0.016987010629472384,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
77,193.75,-88.75,88.75,1.0,0,0.01789852655911721,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
78,196.25,-88.75,88.75,1.0,0,0.01865437047292306,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
79,198.75,-88.75,88.75,1.0,0,0.018828948625015718,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
80,201.25,-88.75,88.75,1.0,0,0.019858581811213655,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
81,203.75,-88.75,88.75,1.0,0,0.019244215711193256,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
82,206.25,-88.75,88.75,1.0,0,0.020231900396421906,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
83,208.75,-88.75,88.75,1.0,0,0.02116157964653941,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
84,211.25,-88.75,88.75,1.0,0,0.020964990713976835,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
85,213.75,-88.75,88.75,1.0,0,0.020503567679477353,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
86,216.25,-88.75,88.75,1.0,0,0.020790213598592067,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
87,218.75,-88.75,88.75,1.0,0,0.021232723995572193,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
88,221.25,-88.75,88.75,1.0,0,0.021328940867011856,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
89,223.75,-88.75,88.75,1.0,0,0.021624778825458067,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
90,226.25,-88.75,88.75,1.0,0,0.0213229048191698,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
91,228.75,-88.75,88.75,1.0,0,0.021517450814160323,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
92,231.25,-88.75,88.75,1.0,0,0.021410857983148922,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
93,233.75,-88.75,88.75,1.0,0,0.02153731604031809,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
94,236.25,-88.75,88.75,1.0,0,0.021728177744312602,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
95,238.75,-88.75,88.75,1.0,0,0.020566379871039042,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
96,241.25,-88.75,88.75,1.0,0,0.019995280275017922,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
97,243.75,-88.75,88.75,1.0,0,0.01946634079868161,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
98,246.25,-88.75,88.75,1.0,0,0.017203174170513823,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
99,248.75,-88.75,88.75,1.0,0,0.01578408906477576,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
100,251.25,-88.75,88.75,1.0,0,0.014923299962718612,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
101,253.75,-88.75,88.75,1.0,0,0.0145852955613647,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
102,256.25,-88.75,88.75,1.0,0,0.014691937397580205,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
103,258.75,-88.75,88.75,1.0,0,0.013497884190335532,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
104,261.25,-88.75,88.75,1.0,0,0.011745068883538119,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
105,263.75,-88.75,88.75,1.0,0,0.010804125921653234,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
106,266.25,-88.75,88.75,1.0,0,0.009980388511678526,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
107,268.75,-88.75,88.75,1.0,0,0.009715806264136873,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
108,271.25,-88.75,88.75,1.0,0,0.008906640957049315,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
109,273.75,-88.75,88.75,1.0,0,0.008512149413618301,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
110,276.25,-88.75,88.75,1.0,0,0.008057246321184727,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
111,278.75,-88.75,88.75,1.0,0,0.007290177598648621,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
112,281.25,-88.75,88.75,1.0,0,0.007024692814774422,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
113,283.75,-88.75,88.75,1.0,0,0.006955066984831073,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
114,286.25,-88.75,88.75,1.0,0,0.006890126107135982,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
115,288.75,-88.75,88.75,1.0,0,0.007197120299922307,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
116,291.25,-88.75,88.75,1.0,0,0.006804616100371648,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
117,293.75,-88.75,88.75,1.0,0,0.006471709868347424,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
118,296.25,-88.75,88.75,1.0,0,0.006402118940492944,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
119,298.75,-88.75,88.75,1.0,0,0.005563100768118402,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
120,301.25,-88.75,88.75,1.0,0,0.005345850626946859,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
121,303.75,-88.75,88.75,1.0,0,0.005766021355185648,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
122,306.25,-88.75,88.75,1.0,0,0.0057209620379027794,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
123,308.75,-88.75,88.75,1.0,0,0.005608127748113577,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
124,311.25,-88.75,88.75,1.0,0,0.005863440432129051,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
125,313.75,-88.75,88.75,1.0,0,0.006378447061442857,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
126,316.25,-88.75,88.75,1.0,0,0.006502951161494382,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
127,318.75,-88.75,88.75,1.0,0,0.006571289443551616,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
128,321.25,-88.75,88.75,1.0,0,0.006583852879460795,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
129,323.75,-88.75,88.75,1.0,0,0.006749089515122461,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
130,326.25,-88.75,88.75,1.0,0,0.0068516919834648035,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
131,328.75,-88.75,88.75,1.0,0,0.006975481987976831,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
132,331.25,-88.75,88.75,1.0,0,0.007447731676898783,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
133,333.75,-88.75,88.75,1.0,0,0.007993643242505117,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
134,336.25,-88.75,88.75,1.0,0,0.008234694722877108,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
135,338.75,-88.75,88.75,1.0,0,0.00839370874337592,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
136,341.25,-88.75,88.75,1.0,0,0.008285545264153411,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
137,343.75,-88.75,88.75,1.0,0,0.007854207016800027,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
138,346.25,-88.75,88.75,1.0,0,0.008262058652906154,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
139,348.75,-88.75,88.75,1.0,0,0.008646735475133978,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
140,351.25,-88.75,88.75,1.0,0,0.008543439547224205,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
141,353.75,-88.75,88.75,1.0,0,0.008528724052260633,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
142,356.25,-88.75,88.75,1.0,0,0.009080894091778357,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
143,358.75,-88.75,88.75,1.0,0,0.009479266959113131,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
144,1.25,-86.25,86.25,1.0,0,-0.006208041939758878,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
145,3.75,-86.25,86.25,1.0,0,-0.008739317222688241,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
146,6.25,-86.25,86.25,1.0,0,-0.007181104583631953,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
147,8.75,-86.25,86.25,1.0,0,-0.0073061142632347975,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
148,11.25,-86.25,86.25,1.0,0,-0.01109593133205462,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
149,13.75,-86.25,86.25,1.0,0,-0.011151430620689491,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
150,16.25,-86.25,86.25,1.0,0,-0.012909289437934785,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
151,18.75,-86.25,86.25,1.0,0,-0.011524404540909128,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
152,21.25,-86.25,86.25,1.0,0,-0.01508850209398591,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
153,23.75,-86.25,86.25,1.0,0,-0.019002227481681365,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
154,26.25,-86.25,86.25,1.0,0,-0.018400612281198474,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
155,28.75,-86.25,86.25,1.0,0,-0.015265044949792795,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
156,31.25,-86.25,86.25,1.0,0,-0.01937057613128178,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
157,33.75,-86.25,86.25,1.0,0,-0.02060243574624157,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
