grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,psl_trend,GMST_trend,GHG_forcing_index,aerosol_forcing_index,volcanic_forcing_index,solar_forcing_index,ENSO_detrended,AMV_index,IPO_index
51,128.75,-88.75,88.75,1.0,0,-112.75535635072606,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
52,131.25,-88.75,88.75,1.0,0,-114.23790767532033,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
53,133.75,-88.75,88.75,1.0,0,-115.64675321678419,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
54,136.25,-88.75,88.75,1.0,0,-116.90779649164303,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
55,138.75,-88.75,88.75,1.0,0,-118.09875083166774,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
56,141.25,-88.75,88.75,1.0,0,-119.0798967392441,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
57,143.75,-88.75,88.75,1.0,0,-119.87020261968436,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
58,146.25,-88.75,88.75,1.0,0,-120.3920769363785,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
59,148.75,-88.75,88.75,1.0,0,-120.84899155993784,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
60,151.25,-88.75,88.75,1.0,0,-121.14601827235226,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
61,153.75,-88.75,88.75,1.0,0,-121.24694845725405,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
62,156.25,-88.75,88.75,1.0,0,-121.2781756685291,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
63,158.75,-88.75,88.75,1.0,0,-121.28797199850933,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
64,161.25,-88.75,88.75,1.0,0,-121.16655742623027,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
65,163.75,-88.75,88.75,1.0,0,-120.99199206338638,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
66,166.25,-88.75,88.75,1.0,0,-120.8223768205521,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
67,168.75,-88.75,88.75,1.0,0,-120.6549782851655,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
68,171.25,-88.75,88.75,1.0,0,-120.54121631730557,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
69,173.75,-88.75,88.75,1.0,0,-120.53116683806918,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
70,176.25,-88.75,88.75,1.0,0,-120.51555873876337,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
71,178.75,-88.75,88.75,1.0,0,-120.49924829582083,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
72,181.25,-88.75,88.75,1.0,0,-120.65905685734803,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
73,183.75,-88.75,88.75,1.0,0,-121.00482018589427,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
74,186.25,-88.75,88.75,1.0,0,-121.34195142352618,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
75,188.75,-88.75,88.75,1.0,0,-121.6960042422654,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
76,191.25,-88.75,88.75,1.0,0,-122.22344150083346,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
77,193.75,-88.75,88.75,1.0,0,-122.84595051861716,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
78,196.25,-88.75,88.75,1.0,0,-123.47459196128986,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
79,198.75,-88.75,88.75,1.0,0,-124.07296960740366,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
80,201.25,-88.75,88.75,1.0,0,-124.61323584730876,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
81,203.75,-88.75,88.75,1.0,0,-125.0778053993578,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
82,206.25,-88.75,88.75,1.0,0,-125.5424851283081,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
83,208.75,-88.75,88.75,1.0,0,-125.87487042224329,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
84,211.25,-88.75,88.75,1.0,0,-126.05391656486196,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
85,213.75,-88.75,88.75,1.0,0,-126.13212647579445,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
86,216.25,-88.75,88.75,1.0,0,-126.17206576808073,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
87,218.75,-88.75,88.75,1.0,0,-126.05534238256696,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
88,221.25,-88.75,88.75,1.0,0,-125.8340216202779,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
89,223.75,-88.75,88.75,1.0,0,-125.5126715973568,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
90,226.25,-88.75,88.75,1.0,0,-125.18478211613878,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
91,228.75,-88.75,88.75,1.0,0,-124.82854560957114,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
92,231.25,-88.75,88.75,1.0,0,-124.44215281020135,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
93,233.75,-88.75,88.75,1.0,0,-123.99644042741886,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
94,236.25,-88.75,88.75,1.0,0,-123.58679342314113,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
95,238.75,-88.75,88.75,1.0,0,-123.18529410956087,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
96,241.25,-88.75,88.75,1.0,0,-122.78186248036845,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
97,243.75,-88.75,88.75,1.0,0,-122.4100974756889,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
98,246.25,-88.75,88.75,1.0,0,-122.04361592113499,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
99,248.75,-88.75,88.75,1.0,0,-121.66824552789376,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
100,251.25,-88.75,88.75,1.0,0,-121.25828975029206,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
101,253.75,-88.75,88.75,1.0,0,-120.83764052592453,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
102,256.25,-88.75,88.75,1.0,0,-120.40993643097588,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
103,258.75,-88.75,88.75,1.0,0,-119.98157597820469,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
104,261.25,-88.75,88.75,1.0,0,-119.42227878671852,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
105,263.75,-88.75,88.75,1.0,0,-118.69555284649957,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
106,266.25,-88.75,88.75,1.0,0,-117.97330680701107,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
107,268.75,-88.75,88.75,1.0,0,-117.23150342128402,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
108,271.25,-88.75,88.75,1.0,0,-116.41867958122442,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
109,273.75,-88.75,88.75,1.0,0,-115.47571646304773,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
110,276.25,-88.75,88.75,1.0,0,-114.52441563774727,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
111,278.75,-88.75,88.75,1.0,0,-113.55474435253659,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
112,281.25,-88.75,88.75,1.0,0,-112.60379466066942,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
113,283.75,-88.75,88.75,1.0,0,-111.64506271942754,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
114,286.25,-88.75,88.75,1.0,0,-110.67823269058377,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
115,288.75,-88.75,88.75,1.0,0,-109.74040931797113,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
116,291.25,-88.75,88.75,1.0,0,-108.82187547917688,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
117,293.75,-88.75,88.75,1.0,0,-107.94930023950735,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
118,296.25,-88.75,88.75,1.0,0,-107.04901427823827,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
119,298.75,-88.75,88.75,1.0,0,-106.15614667772616,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
120,301.25,-88.75,88.75,1.0,0,-105.25014480226675,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
121,303.75,-88.75,88.75,1.0,0,-104.3805342681909,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
122,306.25,-88.75,88.75,1.0,0,-103.52250282850878,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
123,308.75,-88.75,88.75,1.0,0,-102.64718555432697,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
124,311.25,-88.75,88.75,1.0,0,-101.79613356248117,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
125,313.75,-88.75,88.75,1.0,0,-100.93262470273201,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
126,316.25,-88.75,88.75,1.0,0,-100.10628921407573,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
127,318.75,-88.75,88.75,1.0,0,-99.28797173320679,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
128,321.25,-88.75,88.75,1.0,0,-98.51964992661387,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
129,323.75,-88.75,88.75,1.0,0,-97.7599417223522,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
130,326.25,-88.75,88.75,1.0,0,-97.03292800200585,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
131,328.75,-88.75,88.75,1.0,0,-96.31244328506725,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
132,331.25,-88.75,88.75,1.0,0,-95.61103244344906,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
133,333.75,-88.75,88.75,1.0,0,-94.96660776211357,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
134,336.25,-88.75,88.75,1.0,0,-94.33065433937723,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
135,338.75,-88.75,88.75,1.0,0,-93.71533073097523,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
136,341.25,-88.75,88.75,1.0,0,-93.09520978674516,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
137,343.75,-88.75,88.75,1.0,0,-92.50833943534006,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
138,346.25,-88.75,88.75,1.0,0,-91.91392965508275,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
139,348.75,-88.75,88.75,1.0,0,-91.32779192376628,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
140,351.25,-88.75,88.75,1.0,0,-90.73971901501147,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
141,353.75,-88.75,88.75,1.0,0,-90.13694963285543,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
142,356.25,-88.75,88.75,1.0,0,-89.54339863872981,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
143,358.75,-88.75,88.75,1.0,0,-88.93401364690264,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
144,1.25,-86.25,86.25,1.0,0,-84.87121082655591,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
145,3.75,-86.25,86.25,1.0,0,-83.65962894448344,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
146,6.25,-86.25,86.25,1.0,0,-82.49340082625284,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
147,8.75,-86.25,86.25,1.0,0,-81.397797585449,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
148,11.25,-86.25,86.25,1.0,0,-80.38728207635211,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
149,13.75,-86.25,86.25,1.0,0,-79.47940649779862,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
150,16.25,-86.25,86.25,1.0,0,-78.73030289735799,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
151,18.75,-86.25,86.25,1.0,0,-78.19021518098212,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
152,21.25,-86.25,86.25,1.0,0,-77.84803566789068,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
153,23.75,-86.25,86.25,1.0,0,-77.70298764952835,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
154,26.25,-86.25,86.25,1.0,0,-77.78114912977607,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
155,28.75,-86.25,86.25,1.0,0,-77.88043123299765,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
156,31.25,-86.25,86.25,1.0,0,-77.85628426991029,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
157,33.75,-86.25,86.25,1.0,0,-77.7152023766397,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
158,36.25,-86.25,86.25,1.0,0,-77.47032520244056,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
159,38.75,-86.25,86.25,1.0,0,-76.90603110600335,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
160,41.25,-86.25,86.25,1.0,0,-76.3025284249579,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
161,43.75,-86.25,86.25,1.0,0,-75.62664766504541,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
