grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,tos_trend_forced
105,208.75,-71.25,71.25,0.0,4,0.17911403299224096
106,211.25,-71.25,71.25,0.0,4,0.1905337962849088
107,213.75,-71.25,71.25,0.0,4,0.20241051705418917
108,216.25,-71.25,71.25,0.0,4,0.20972255778728247
109,218.75,-71.25,71.25,0.0,4,0.21829206106336324
110,221.25,-71.25,71.25,0.0,4,0.22865698060785708
111,223.75,-71.25,71.25,0.0,4,0.25439490535641524
112,226.25,-71.25,71.25,0.0,4,0.2934317319097002
113,228.75,-71.25,71.25,0.0,4,0.3497422031047392
114,231.25,-71.25,71.25,0.0,4,0.3966695985887188
115,233.75,-71.25,71.25,0.0,4,0.4310102650979716
116,236.25,-71.25,71.25,0.0,4,0.41551075484624417
117,238.75,-71.25,71.25,0.0,4,0.3795519028629772
118,241.25,-71.25,71.25,0.0,4,0.35325245241126135
119,243.75,-71.25,71.25,0.0,4,0.3424140006116758
120,246.25,-71.25,71.25,0.0,4,0.34085416366782734
121,248.75,-71.25,71.25,0.0,4,0.3190812153287371
122,251.25,-71.25,71.25,0.0,4,0.3079856259556961
123,253.75,-71.25,71.25,0.0,4,0.3446591454680024
124,256.25,-71.25,71.25,0.0,4,0.41199317370960437
125,258.75,-71.25,71.25,0.0,4,0.49753588565372714
126,261.25,-71.25,71.25,0.0,4,0.5306109338922597
127,263.75,-71.25,71.25,0.0,4,0.55753121377136
128,266.25,-71.25,71.25,0.0,4,0.6175910245891568
129,268.75,-71.25,71.25,0.0,4,0.6538114223020296
130,271.25,-71.25,71.25,0.0,4,0.6515884075964964
131,273.75,-71.25,71.25,0.0,4,0.5766266065523774
132,276.25,-71.25,71.25,0.0,4,0.4845174271249085
133,278.75,-71.25,71.25,0.0,4,0.45196418053554216
134,281.25,-71.25,71.25,0.0,4,0.48376119015245744
135,283.75,-71.25,71.25,0.0,4,0.5176394489761219
136,286.25,-71.25,71.25,0.0,0,0.6285044493788664
137,298.75,-71.25,71.25,0.0,4,0.10122489259949934
138,301.25,-71.25,71.25,0.0,4,0.09554673551811318
139,303.75,-71.25,71.25,0.0,4,0.14087833505897862
140,306.25,-71.25,71.25,0.0,4,0.16814498833871477
141,308.75,-71.25,71.25,0.0,4,0.2018440016776465
142,311.25,-71.25,71.25,0.0,4,0.20718302438385294
143,313.75,-71.25,71.25,0.0,4,0.18876464654940958
144,316.25,-71.25,71.25,0.0,4,0.1629019090238938
145,318.75,-71.25,71.25,0.0,4,0.13694971825546495
146,321.25,-71.25,71.25,0.0,4,0.11855189701105033
147,323.75,-71.25,71.25,0.0,4,0.09563177704526582
148,326.25,-71.25,71.25,0.0,4,0.07102952163334865
149,328.75,-71.25,71.25,0.0,4,0.042805894150773544
150,331.25,-71.25,71.25,0.0,4,0.021182530419451708
151,333.75,-71.25,71.25,0.0,4,0.003011191364373478
152,336.25,-71.25,71.25,0.0,4,-0.004235395753285961
153,338.75,-71.25,71.25,0.0,4,-0.007566318966494094
154,341.25,-71.25,71.25,0.0,4,-0.0026167355069962846
155,343.75,-71.25,71.25,0.0,4,0.028152999770980083
156,346.25,-71.25,71.25,0.0,4,0.0701410311016184
157,348.75,-71.25,71.25,0.0,4,0.10392847493609854
158,1.25,-68.75,68.75,0.0,4,0.027190257456121046
159,3.75,-68.75,68.75,0.0,4,0.03780471154599637
160,6.25,-68.75,68.75,0.0,4,0.059014545196146975
161,8.75,-68.75,68.75,0.0,4,0.06709527501230989
162,11.25,-68.75,68.75,0.0,4,0.08125523923220787
163,13.75,-68.75,68.75,0.0,4,0.10623948081092797
164,16.25,-68.75,68.75,0.0,4,0.11760865843163064
165,18.75,-68.75,68.75,0.0,4,0.11166230684857786
166,21.25,-68.75,68.75,0.0,4,0.10252645915545767
167,23.75,-68.75,68.75,0.0,4,0.08844437929462842
168,26.25,-68.75,68.75,0.0,4,0.06659799482171817
169,28.75,-68.75,68.75,0.0,4,0.055444417225060605
170,31.25,-68.75,68.75,0.0,4,0.05523357533479712
171,33.75,-68.75,68.75,0.0,4,0.07821529550454936
172,36.25,-68.75,68.75,0.0,4,0.058686766474345724
173,38.75,-68.75,68.75,0.0,4,0.015412808773678769
174,41.25,-68.75,68.75,0.0,4,0.012504997712884823
175,71.25,-68.75,68.75,0.0,4,0.017907985999289507
176,73.75,-68.75,68.75,0.0,4,0.03701142441756638
177,76.25,-68.75,68.75,0.0,4,-0.024453073935841695
178,78.75,-68.75,68.75,0.0,0,-0.007438806588034384
179,151.25,-68.75,68.75,0.0,4,0.08868619074457322
180,156.25,-68.75,68.75,0.0,4,0.12679054741759221
181,158.75,-68.75,68.75,0.0,4,0.11732969933919342
182,161.25,-68.75,68.75,0.0,4,0.10340484236409828
183,163.75,-68.75,68.75,0.0,4,0.09735680929321212
184,166.25,-68.75,68.75,0.0,4,0.08542643666050426
185,168.75,-68.75,68.75,0.0,4,0.07548383548617357
186,171.25,-68.75,68.75,0.0,4,0.06148834587773978
187,173.75,-68.75,68.75,0.0,4,0.049804704882162
188,176.25,-68.75,68.75,0.0,4,0.059136582019530336
189,178.75,-68.75,68.75,0.0,4,0.06149026982375297
190,181.25,-68.75,68.75,0.0,4,0.05092539804102663
191,183.75,-68.75,68.75,0.0,4,0.05106177859309872
192,186.25,-68.75,68.75,0.0,4,0.05414097532408937
193,188.75,-68.75,68.75,0.0,4,0.05769795971789993
194,191.25,-68.75,68.75,0.0,4,0.05738845857438971
195,193.75,-68.75,68.75,0.0,4,0.0530208538567958
196,196.25,-68.75,68.75,0.0,4,0.056199711441730645
197,198.75,-68.75,68.75,0.0,4,0.06816867980323282
198,201.25,-68.75,68.75,0.0,4,0.0731246746840435
199,203.75,-68.75,68.75,0.0,4,0.0703071500623099
200,206.25,-68.75,68.75,0.0,4,0.06699647698974434
201,208.75,-68.75,68.75,0.0,4,0.05555446555319163
202,211.25,-68.75,68.75,0.0,4,0.03952764673028377
203,213.75,-68.75,68.75,0.0,4,0.034613071379213996
204,216.25,-68.75,68.75,0.0,4,0.05619429297157072
205,218.75,-68.75,68.75,0.0,4,0.08824561488458046
206,221.25,-68.75,68.75,0.0,4,0.12008163557498505
207,223.75,-68.75,68.75,0.0,4,0.15537344335992426
208,226.25,-68.75,68.75,0.0,4,0.19448381434998255
209,228.75,-68.75,68.75,0.0,4,0.24782357514030595
210,231.25,-68.75,68.75,0.0,4,0.31465878307088163
211,233.75,-68.75,68.75,0.0,4,0.360859271053786
212,236.25,-68.75,68.75,0.0,4,0.3893815491787776
213,238.75,-68.75,68.75,0.0,4,0.40596915621303525
214,241.25,-68.75,68.75,0.0,4,0.4190111777589404
215,243.75,-68.75,68.75,0.0,4,0.42436928362678
216,246.25,-68.75,68.75,0.0,4,0.4318726316131531
217,248.75,-68.75,68.75,0.0,4,0.443099895062936
218,251.25,-68.75,68.75,0.0,4,0.4584531800540649
219,253.75,-68.75,68.75,0.0,4,0.4672274090997389
220,256.25,-68.75,68.75,0.0,4,0.4716443274830423
221,258.75,-68.75,68.75,0.0,4,0.4760603489618934
222,261.25,-68.75,68.75,0.0,4,0.4794926574453118
223,263.75,-68.75,68.75,0.0,4,0.4821692559283922
224,266.25,-68.75,68.75,0.0,4,0.48782998766994184
225,268.75,-68.75,68.75,0.0,4,0.5028657586180317
226,271.25,-68.75,68.75,0.0,4,0.5325915488546747
227,273.75,-68.75,68.75,0.0,4,0.5452378510247494
228,276.25,-68.75,68.75,0.0,4,0.5550860385500215
229,278.75,-68.75,68.75,0.0,4,0.5403917222377144
230,281.25,-68.75,68.75,0.0,4,0.5081283698897376
231,283.75,-68.75,68.75,0.0,4,0.5143060727525375
232,286.25,-68.75,68.75,0.0,4,0.45371843745729845
233,288.75,-68.75,68.75,0.0,4,0.39709226221468913
234,291.25,-68.75,68.75,0.0,4,0.3335660499381192
235,298.75,-68.75,68.75,0.0,4,0.11866732598713031
236,301.25,-68.75,68.75,0.0,4,0.14514297877155358
237,303.75,-68.75,68.75,0.0,4,0.1912632461627428
238,306.25,-68.75,68.75,0.0,4,0.2333368181603017
239,308.75,-68.75,68.75,0.0,4,0.21403199328140549
240,311.25,-68.75,68.75,0.0,4,0.18924529034246215
241,313.75,-68.75,68.75,0.0,4,0.1726519219300971
242,316.25,-68.75,68.75,0.0,4,0.15853562196135737
243,318.75,-68.75,68.75,0.0,4,0.14638795744569646
244,321.25,-68.75,68.75,0.0,4,0.12741238534078914
245,323.75,-68.75,68.75,0.0,4,0.10519317576656753
246,326.25,-68.75,68.75,0.0,4,0.07403576959038365
247,328.75,-68.75,68.75,0.0,4,0.048063152394713614
248,331.25,-68.75,68.75,0.0,4,0.014043172696491782
249,333.75,-68.75,68.75,0.0,4,-0.01513134714492209
250,336.25,-68.75,68.75,0.0,4,-0.04644682171556951
251,338.75,-68.75,68.75,0.0,4,-0.06383770034349008
252,341.25,-68.75,68.75,0.0,4,-0.08072439908306886
253,343.75,-68.75,68.75,0.0,4,-0.09251118674958737
254,346.25,-68.75,68.75,0.0,4,-0.09523375966145525
255,348.75,-68.75,68.75,0.0,4,-0.08504124581850081
256,351.25,-68.75,68.75,0.0,4,-0.05491747730052095
257,353.75,-68.75,68.75,0.0,4,-0.015259727125882194
258,356.25,-68.75,68.75,0.0,4,0.025451883029295706
259,358.75,-68.75,68.75,0.0,4,0.02914478338504207
260,1.25,-66.25,66.25,0.0,4,-0.13147255572362684
261,3.75,-66.25,66.25,0.0,4,-0.08293075436279124
262,6.25,-66.25,66.25,0.0,4,-0.03399395008644251
263,8.75,-66.25,66.25,0.0,4,0.007405226872219119
264,11.25,-66.25,66.25,0.0,4,0.010569615059671968
265,13.75,-66.25,66.25,0.0,4,0.021715828255297213
266,16.25,-66.25,66.25,0.0,4,0.03518346216824979
267,18.75,-66.25,66.25,0.0,4,0.04749057930128584
268,21.25,-66.25,66.25,0.0,4,0.06020872752072387
269,23.75,-66.25,66.25,0.0,4,0.06811233343711581
270,26.25,-66.25,66.25,0.0,4,0.06150437707766689
271,28.75,-66.25,66.25,0.0,4,0.02934557362960191
272,31.25,-66.25,66.25,0.0,4,0.014292217937776725
273,33.75,-66.25,66.25,0.0,4,0.05036870355157193
274,36.25,-66.25,66.25,0.0,4,0.04930146490606263
275,38.75,-66.25,66.25,0.0,4,0.02820082937087777
276,41.25,-66.25,66.25,0.0,4,0.012402137775003581
277,43.75,-66.25,66.25,0.0,4,-0.026353088032504364
278,46.25,-66.25,66.25,0.0,4,-0.053455801411639324
279,48.75,-66.25,66.25,0.0,4,-0.033759434195009895
280,51.25,-66.25,66.25,0.0,4,-0.014658667143285073
281,56.25,-66.25,66.25,0.0,4,-0.011004268948689023
282,58.75,-66.25,66.25,0.0,4,-0.02264880499465369
283,61.25,-66.25,66.25,0.0,4,-0.026881049883298085
284,63.75,-66.25,66.25,0.0,4,-0.010343094835026434
285,66.25,-66.25,66.25,0.0,4,-0.023148121784680013
286,68.75,-66.25,66.25,0.0,4,-0.04695247135742821
287,71.25,-66.25,66.25,0.0,4,-0.07182431600704378
288,73.75,-66.25,66.25,0.0,4,-0.11186250462896521
289,76.25,-66.25,66.25,0.0,4,-0.10474603175210814
290,78.75,-66.25,66.25,0.0,4,-0.04884852892237355
291,81.25,-66.25,66.25,0.0,4,-0.018810523399011306
292,83.75,-66.25,66.25,0.0,4,0.0006106640722141652
293,86.25,-66.25,66.25,0.0,4,0.01434018918933761
294,88.75,-66.25,66.25,0.0,4,0.029677071638458768
295,91.25,-66.25,66.25,0.0,4,0.03515059075802678
296,93.75,-66.25,66.25,0.0,4,0.058487188284482974
297,106.25,-66.25,66.25,0.0,4,0.12927012586457148
298,108.75,-66.25,66.25,0.0,4,0.10689424905723781
299,111.25,-66.25,66.25,0.0,4,0.11404631050202937
300,113.75,-66.25,66.25,0.0,4,0.14603722415317769
301,116.25,-66.25,66.25,0.0,4,0.1214362340025188
302,118.75,-66.25,66.25,0.0,4,0.07626166551574029
303,121.25,-66.25,66.25,0.0,4,0.09119373258929446
304,123.75,-66.25,66.25,0.0,4,0.09671745634444857
305,126.25,-66.25,66.25,0.0,4,0.09335470725449838
306,128.75,-66.25,66.25,0.0,4,0.0783730562256654
307,131.25,-66.25,66.25,0.0,4,0.061697090071541165
308,136.25,-66.25,66.25,0.0,4,0.0785922096811416
309,138.75,-66.25,66.25,0.0,4,0.07748748347939884
310,141.25,-66.25,66.25,0.0,4,0.0600600218621247
311,143.75,-66.25,66.25,0.0,4,0.0651948404573749
312,146.25,-66.25,66.25,0.0,4,0.06458287294625824
313,148.75,-66.25,66.25,0.0,4,0.03673133905779144
314,151.25,-66.25,66.25,0.0,4,0.03213160533722804
315,153.75,-66.25,66.25,0.0,4,0.0440260770714103
316,156.25,-66.25,66.25,0.0,4,0.014854125314714283
317,158.75,-66.25,66.25,0.0,4,-0.060934541305878206
318,161.25,-66.25,66.25,0.0,4,-0.1032566471352701
319,163.75,-66.25,66.25,0.0,4,-0.08185442599673413
320,166.25,-66.25,66.25,0.0,4,-0.042715249973770034
321,168.75,-66.25,66.25,0.0,4,0.028765095314951722
322,171.25,-66.25,66.25,0.0,4,0.0794244090323419
323,173.75,-66.25,66.25,0.0,4,0.05029556385820199
324,176.25,-66.25,66.25,0.0,4,0.04514893957890448
325,178.75,-66.25,66.25,0.0,4,0.07069788089463758
326,181.25,-66.25,66.25,0.0,4,0.09568612975562989
327,183.75,-66.25,66.25,0.0,4,0.09684006440352333
328,186.25,-66.25,66.25,0.0,4,0.06947820588778761
329,188.75,-66.25,66.25,0.0,4,0.03505203493803365
330,191.25,-66.25,66.25,0.0,4,0.03601440028191074
331,193.75,-66.25,66.25,0.0,4,0.03824188758384199
332,196.25,-66.25,66.25,0.0,4,0.028947613448670133
333,198.75,-66.25,66.25,0.0,4,0.030096089776425586
334,201.25,-66.25,66.25,0.0,4,0.03085322585475722
335,203.75,-66.25,66.25,0.0,4,0.03145823097144923
336,206.25,-66.25,66.25,0.0,4,0.03167026433395136
337,208.75,-66.25,66.25,0.0,4,-0.00550934337275041
338,211.25,-66.25,66.25,0.0,4,-0.07079493729968964
339,213.75,-66.25,66.25,0.0,4,-0.18054460819270415
340,216.25,-66.25,66.25,0.0,4,-0.2123040492792781
341,218.75,-66.25,66.25,0.0,4,-0.10716872816049296
342,221.25,-66.25,66.25,0.0,4,-0.011309162996585515
343,223.75,-66.25,66.25,0.0,4,0.05216813387396199
344,226.25,-66.25,66.25,0.0,4,0.0755649282605302
345,228.75,-66.25,66.25,0.0,4,0.09859004377875043
346,231.25,-66.25,66.25,0.0,4,0.15005239013278618
347,233.75,-66.25,66.25,0.0,4,0.2500690912690852
348,236.25,-66.25,66.25,0.0,4,0.3398092997757467
349,238.75,-66.25,66.25,0.0,4,0.4214640551691505
350,241.25,-66.25,66.25,0.0,4,0.4607559422126986
351,243.75,-66.25,66.25,0.0,4,0.4924729803006511
352,246.25,-66.25,66.25,0.0,4,0.5196854863207303
353,248.75,-66.25,66.25,0.0,4,0.5704792477668447
354,251.25,-66.25,66.25,0.0,4,0.6245855886803816
355,253.75,-66.25,66.25,0.0,4,0.6691295330962465
356,256.25,-66.25,66.25,0.0,4,0.6786251874776366
357,258.75,-66.25,66.25,0.0,4,0.6721842923339586
358,261.25,-66.25,66.25,0.0,4,0.6684566227744175
359,263.75,-66.25,66.25,0.0,4,0.6817269474118485
360,266.25,-66.25,66.25,0.0,4,0.703150187846328
361,268.75,-66.25,66.25,0.0,4,0.7297536233572891
362,271.25,-66.25,66.25,0.0,4,0.7456578299911703
363,273.75,-66.25,66.25,0.0,4,0.7404347534306532
364,276.25,-66.25,66.25,0.0,4,0.6957198877234276
365,278.75,-66.25,66.25,0.0,4,0.6069930405066122
366,281.25,-66.25,66.25,0.0,4,0.5569835716772567
367,283.75,-66.25,66.25,0.0,4,0.5423538258904026
368,286.25,-66.25,66.25,0.0,4,0.572388166345151
369,288.75,-66.25,66.25,0.0,4,0.5987268703894225
370,291.25,-66.25,66.25,0.0,4,0.4875555723883567
371,293.75,-66.25,66.25,0.0,4,0.35827173860907846
372,298.75,-66.25,66.25,0.0,4,0.31559454499205297
373,301.25,-66.25,66.25,0.0,4,0.26180042096979594
374,303.75,-66.25,66.25,0.0,4,0.27087865886388435
375,306.25,-66.25,66.25,0.0,4,0.2329096761829375
376,308.75,-66.25,66.25,0.0,4,0.18319714404394968
377,311.25,-66.25,66.25,0.0,4,0.14327891656663722
378,313.75,-66.25,66.25,0.0,4,0.13052511726753685
379,316.25,-66.25,66.25,0.0,4,0.1274583316853988
380,318.75,-66.25,66.25,0.0,4,0.1223931967517685
381,321.25,-66.25,66.25,0.0,4,0.11146458647555914
382,323.75,-66.25,66.25,0.0,4,0.08818254977523612
383,326.25,-66.25,66.25,0.0,4,0.07318465594953646
384,328.75,-66.25,66.25,0.0,4,0.05584183196969198
385,331.25,-66.25,66.25,0.0,4,0.0443492630481361
386,333.75,-66.25,66.25,0.0,4,0.03510925071849775
387,336.25,-66.25,66.25,0.0,4,0.022921827990387857
388,338.75,-66.25,66.25,0.0,4,0.007518098589609343
389,341.25,-66.25,66.25,0.0,4,-0.01564796266648778
390,343.75,-66.25,66.25,0.0,4,-0.05685300801878324
391,346.25,-66.25,66.25,0.0,4,-0.08983348505803034
392,348.75,-66.25,66.25,0.0,4,-0.12871959918042766
393,351.25,-66.25,66.25,0.0,4,-0.1626536835106185
394,353.75,-66.25,66.25,0.0,4,-0.18914860854642465
395,356.25,-66.25,66.25,0.0,4,-0.1932225731112504
396,358.75,-66.25,66.25,0.0,4,-0.16633154685951665
397,1.25,-63.75,63.75,0.0,4,-0.07376486545483539
398,3.75,-63.75,63.75,0.0,4,-0.04714312373907934
399,6.25,-63.75,63.75,0.0,4,-0.02310539415989403
400,8.75,-63.75,63.75,0.0,4,0.007024449669145083
401,11.25,-63.75,63.75,0.0,4,0.017928661098555954
402,13.75,-63.75,63.75,0.0,4,0.02521503736669516
403,16.25,-63.75,63.75,0.0,4,0.02635717148884615
404,18.75,-63.75,63.75,0.0,4,0.03326924450814426
405,21.25,-63.75,63.75,0.0,4,0.0506455954249956
406,23.75,-63.75,63.75,0.0,4,0.07738022486501359
407,26.25,-63.75,63.75,0.0,4,0.08334318839079279
408,28.75,-63.75,63.75,0.0,4,0.07810250803755067
409,31.25,-63.75,63.75,0.0,4,0.061871479357175324
410,33.75,-63.75,63.75,0.0,4,0.038098476508897056
411,36.25,-63.75,63.75,0.0,4,0.03987300056163639
412,38.75,-63.75,63.75,0.0,4,0.07714724231865323
413,41.25,-63.75,63.75,0.0,4,0.0797698911833926
414,43.75,-63.75,63.75,0.0,4,0.06960762291299023
415,46.25,-63.75,63.75,0.0,4,0.037732396986934154
416,48.75,-63.75,63.75,0.0,4,-0.008092683301413797
417,51.25,-63.75,63.75,0.0,4,-0.023833724463985937
418,53.75,-63.75,63.75,0.0,4,-0.0286400294742014
419,56.25,-63.75,63.75,0.0,4,-0.017161962540475056
420,58.75,-63.75,63.75,0.0,4,-0.01122291505785766
421,61.25,-63.75,63.75,0.0,4,-0.02045586574264718
422,63.75,-63.75,63.75,0.0,4,-0.03754761799794235
423,66.25,-63.75,63.75,0.0,4,-0.047932745065409205
424,68.75,-63.75,63.75,0.0,4,-0.08475804389729875
425,71.25,-63.75,63.75,0.0,4,-0.16022276733393798
426,73.75,-63.75,63.75,0.0,4,-0.24198039121018125
427,76.25,-63.75,63.75,0.0,4,-0.30816720320808316
428,78.75,-63.75,63.75,0.0,4,-0.3545848994702185
429,81.25,-63.75,63.75,0.0,4,-0.3846149528076638
430,83.75,-63.75,63.75,0.0,4,-0.39539868373534093
431,86.25,-63.75,63.75,0.0,4,-0.29740685044261717
432,88.75,-63.75,63.75,0.0,4,-0.14363576384203464
433,91.25,-63.75,63.75,0.0,4,-0.06878018328653006
434,93.75,-63.75,63.75,0.0,4,-0.025286794454323417
435,96.25,-63.75,63.75,0.0,4,-0.004342453474387145
436,98.75,-63.75,63.75,0.0,4,-0.004430597641381268
437,101.25,-63.75,63.75,0.0,4,-0.008897901587951314
438,103.75,-63.75,63.75,0.0,4,0.04539705743013788
439,106.25,-63.75,63.75,0.0,4,0.04184972394217386
440,108.75,-63.75,63.75,0.0,4,-0.007497747717851545
441,111.25,-63.75,63.75,0.0,4,0.047442265316995726
442,113.75,-63.75,63.75,0.0,4,0.10127906542106688
443,116.25,-63.75,63.75,0.0,4,0.08321935352348457
444,118.75,-63.75,63.75,0.0,4,0.024498538817047198
445,121.25,-63.75,63.75,0.0,4,0.02534429182679805
446,123.75,-63.75,63.75,0.0,4,0.07596604004964401
447,126.25,-63.75,63.75,0.0,4,0.12440950218022306
448,128.75,-63.75,63.75,0.0,4,0.18561316602593966
449,131.25,-63.75,63.75,0.0,4,0.22430211744820747
450,133.75,-63.75,63.75,0.0,4,0.20128962457890798
451,136.25,-63.75,63.75,0.0,4,0.1238380250458296
452,138.75,-63.75,63.75,0.0,4,0.1251594051577716
453,141.25,-63.75,63.75,0.0,4,0.12569250321079634
454,143.75,-63.75,63.75,0.0,4,0.09591928504666607
455,146.25,-63.75,63.75,0.0,4,0.07538562541954208
456,148.75,-63.75,63.75,0.0,4,0.011812107633694554
457,151.25,-63.75,63.75,0.0,4,-0.007835934466410819
458,153.75,-63.75,63.75,0.0,4,0.07701342192867197
459,156.25,-63.75,63.75,0.0,4,0.07297506121350053
460,158.75,-63.75,63.75,0.0,4,-0.04404437770992692
