grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,pr_trend,GMST_trend,GHG_forcing_index,aerosol_forcing_index,volcanic_forcing_index,solar_forcing_index,ENSO_detrended,AMV_index,IPO_index
47,118.75,-88.75,88.75,1.0,0,0.011873202897423654,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
48,121.25,-88.75,88.75,1.0,0,0.012483869740039177,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
49,123.75,-88.75,88.75,1.0,0,0.01352948776097567,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
50,126.25,-88.75,88.75,1.0,0,0.01429547304309486,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
51,128.75,-88.75,88.75,1.0,0,0.015011480888243545,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
52,131.25,-88.75,88.75,1.0,0,0.015853420870889,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
53,133.75,-88.75,88.75,1.0,0,0.016506829247554693,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
54,136.25,-88.75,88.75,1.0,0,0.017075910371830268,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
55,138.75,-88.75,88.75,1.0,0,0.017524696374030285,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
56,141.25,-88.75,88.75,1.0,0,0.017900381904215605,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
57,143.75,-88.75,88.75,1.0,0,0.01899355249002971,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
58,146.25,-88.75,88.75,1.0,0,0.01920339882171868,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
59,148.75,-88.75,88.75,1.0,0,0.019211035492881105,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
60,151.25,-88.75,88.75,1.0,0,0.0191489393591461,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
61,153.75,-88.75,88.75,1.0,0,0.01926938168725034,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
62,156.25,-88.75,88.75,1.0,0,0.019272456900843386,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
63,158.75,-88.75,88.75,1.0,0,0.01945999670297715,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
64,161.25,-88.75,88.75,1.0,0,0.019578942890837208,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
65,163.75,-88.75,88.75,1.0,0,0.019059032638640536,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
66,166.25,-88.75,88.75,1.0,0,0.018497121285595084,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
67,168.75,-88.75,88.75,1.0,0,0.018086573247620464,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
68,171.25,-88.75,88.75,1.0,0,0.017264416909878625,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
69,173.75,-88.75,88.75,1.0,0,0.01565128857223128,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
70,176.25,-88.75,88.75,1.0,0,0.013818493448127512,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
71,178.75,-88.75,88.75,1.0,0,0.012092774058898368,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
72,181.25,-88.75,88.75,1.0,0,0.010252136285548476,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
73,183.75,-88.75,88.75,1.0,0,0.008182072204382471,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
74,186.25,-88.75,88.75,1.0,0,0.006407310519997914,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
75,188.75,-88.75,88.75,1.0,0,0.0058218547595398264,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
76,191.25,-88.75,88.75,1.0,0,0.003733430570223972,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
77,193.75,-88.75,88.75,1.0,0,0.0028567741845592375,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
78,196.25,-88.75,88.75,1.0,0,0.0014303127818665808,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
79,198.75,-88.75,88.75,1.0,0,-0.00020127634912808556,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
80,201.25,-88.75,88.75,1.0,0,-0.0011440689652381796,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
81,203.75,-88.75,88.75,1.0,0,-0.00191314829380647,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
82,206.25,-88.75,88.75,1.0,0,-0.002537397100558346,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
83,208.75,-88.75,88.75,1.0,0,-0.0023873139658979817,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
84,211.25,-88.75,88.75,1.0,0,-0.0018923646392834156,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
85,213.75,-88.75,88.75,1.0,0,-0.0015117892218588873,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
86,216.25,-88.75,88.75,1.0,0,-0.00019455948245066665,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
87,218.75,-88.75,88.75,1.0,0,0.00203125939232133,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
88,221.25,-88.75,88.75,1.0,0,0.004584792659405949,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
89,223.75,-88.75,88.75,1.0,0,0.006372191081400232,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
90,226.25,-88.75,88.75,1.0,0,0.008145883044026343,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
91,228.75,-88.75,88.75,1.0,0,0.0104479988549839,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
92,231.25,-88.75,88.75,1.0,0,0.012738603180422603,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
93,233.75,-88.75,88.75,1.0,0,0.014445086509036477,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
94,236.25,-88.75,88.75,1.0,0,0.016192594831615854,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
95,238.75,-88.75,88.75,1.0,0,0.017293748006413794,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
96,241.25,-88.75,88.75,1.0,0,0.020681890370378538,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
97,243.75,-88.75,88.75,1.0,0,0.024118136500761403,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
98,246.25,-88.75,88.75,1.0,0,0.02784535105717746,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
99,248.75,-88.75,88.75,1.0,0,0.0315594188983728,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
100,251.25,-88.75,88.75,1.0,0,0.03520807766666071,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
101,253.75,-88.75,88.75,1.0,0,0.03898832685014798,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
102,256.25,-88.75,88.75,1.0,0,0.042414132031491775,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
103,258.75,-88.75,88.75,1.0,0,0.04642075388845211,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
104,261.25,-88.75,88.75,1.0,0,0.049768681401226075,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
105,263.75,-88.75,88.75,1.0,0,0.052200753840917165,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
106,266.25,-88.75,88.75,1.0,0,0.05491369398464708,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
107,268.75,-88.75,88.75,1.0,0,0.05675214591419301,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
108,271.25,-88.75,88.75,1.0,0,0.05824541396980682,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
109,273.75,-88.75,88.75,1.0,0,0.05971036360407283,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
110,276.25,-88.75,88.75,1.0,0,0.06061643200910102,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
111,278.75,-88.75,88.75,1.0,0,0.06086738020131003,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
112,281.25,-88.75,88.75,1.0,0,0.06054264916450467,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
113,283.75,-88.75,88.75,1.0,0,0.06025951859218315,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
114,286.25,-88.75,88.75,1.0,0,0.059846075868054384,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
115,288.75,-88.75,88.75,1.0,0,0.05948908865361294,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
116,291.25,-88.75,88.75,1.0,0,0.058379025272906324,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
117,293.75,-88.75,88.75,1.0,0,0.057339026617114715,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
118,296.25,-88.75,88.75,1.0,0,0.05612698865967861,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
119,298.75,-88.75,88.75,1.0,0,0.054242959823540556,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
120,301.25,-88.75,88.75,1.0,0,0.05425710452126579,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
121,303.75,-88.75,88.75,1.0,0,0.05322746441342867,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
122,306.25,-88.75,88.75,1.0,0,0.05272966012084733,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
123,308.75,-88.75,88.75,1.0,0,0.05234724216016315,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
124,311.25,-88.75,88.75,1.0,0,0.05074401101486895,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
125,313.75,-88.75,88.75,1.0,0,0.04905097439758299,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
126,316.25,-88.75,88.75,1.0,0,0.04835228623214112,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
127,318.75,-88.75,88.75,1.0,0,0.04809139697410848,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
128,321.25,-88.75,88.75,1.0,0,0.04716472466888939,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
129,323.75,-88.75,88.75,1.0,0,0.04657989342123683,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
130,326.25,-88.75,88.75,1.0,0,0.04625845431649396,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
131,328.75,-88.75,88.75,1.0,0,0.045918397040645764,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
132,331.25,-88.75,88.75,1.0,0,0.044648008516512995,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
133,333.75,-88.75,88.75,1.0,0,0.04460327421290293,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
134,336.25,-88.75,88.75,1.0,0,0.04411674798867286,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
135,338.75,-88.75,88.75,1.0,0,0.0433564292563418,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
136,341.25,-88.75,88.75,1.0,0,0.04276237783249387,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
137,343.75,-88.75,88.75,1.0,0,0.04221607419269608,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
138,346.25,-88.75,88.75,1.0,0,0.0418454558249154,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
139,348.75,-88.75,88.75,1.0,0,0.0412647933348457,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
140,351.25,-88.75,88.75,1.0,0,0.04111277961041303,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
141,353.75,-88.75,88.75,1.0,0,0.040260528808884026,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
142,356.25,-88.75,88.75,1.0,0,0.03903717927160545,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
143,358.75,-88.75,88.75,1.0,0,0.037510910802238624,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
144,1.25,-86.25,86.25,1.0,0,0.019421386785456577,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
145,3.75,-86.25,86.25,1.0,0,0.019007978031665252,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
146,6.25,-86.25,86.25,1.0,0,0.019374559764249125,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
147,8.75,-86.25,86.25,1.0,0,0.019068018778127683,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
148,11.25,-86.25,86.25,1.0,0,0.01855532728378702,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
149,13.75,-86.25,86.25,1.0,0,0.018819494439557927,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
150,16.25,-86.25,86.25,1.0,0,0.019455255892266196,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
151,18.75,-86.25,86.25,1.0,0,0.01938390235493114,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
152,21.25,-86.25,86.25,1.0,0,0.01919549663615274,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
153,23.75,-86.25,86.25,1.0,0,0.01885957480742225,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
154,26.25,-86.25,86.25,1.0,0,0.01826131122096465,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
155,28.75,-86.25,86.25,1.0,0,0.01754651686998937,1.7158006506630457,1.2,-0.1,0.0,0.0,-2.669151489201896e-17,-0.013886033788162782,-0.05378805845689602
