grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,psl_trend,GMST_trend,GHG_forcing_index,aerosol_forcing_index,volcanic_forcing_index,solar_forcing_index,ENSO_detrended,AMV_index,IPO_index
12,31.25,-88.75,88.75,1.0,0,-340.032126378195,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
13,33.75,-88.75,88.75,1.0,0,-340.7603042390793,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
14,36.25,-88.75,88.75,1.0,0,-341.49952194748016,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
15,38.75,-88.75,88.75,1.0,0,-342.2128349088488,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
16,41.25,-88.75,88.75,1.0,0,-343.0314681209849,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
17,43.75,-88.75,88.75,1.0,0,-343.8878882673084,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
18,46.25,-88.75,88.75,1.0,0,-344.6799511743799,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
19,48.75,-88.75,88.75,1.0,0,-345.58226751491634,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
20,51.25,-88.75,88.75,1.0,0,-346.5173968114576,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
21,53.75,-88.75,88.75,1.0,0,-347.3686397012289,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
22,56.25,-88.75,88.75,1.0,0,-348.3369968142576,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
23,58.75,-88.75,88.75,1.0,0,-349.3311649269238,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
24,61.25,-88.75,88.75,1.0,0,-350.2344255962025,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
25,63.75,-88.75,88.75,1.0,0,-351.2464312524523,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
26,66.25,-88.75,88.75,1.0,0,-352.26102566946713,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
27,68.75,-88.75,88.75,1.0,0,-353.18594193691706,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
28,71.25,-88.75,88.75,1.0,0,-354.20328889981664,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
29,73.75,-88.75,88.75,1.0,0,-355.2180984180157,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
30,76.25,-88.75,88.75,1.0,0,-356.1289043594213,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
31,78.75,-88.75,88.75,1.0,0,-357.1293630576854,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
32,81.25,-88.75,88.75,1.0,0,-358.10924498706635,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
33,83.75,-88.75,88.75,1.0,0,-358.9698185102384,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
34,86.25,-88.75,88.75,1.0,0,-359.90753589708714,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
35,88.75,-88.75,88.75,1.0,0,-360.82732469948076,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
36,91.25,-88.75,88.75,1.0,0,-361.6232528428734,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
37,93.75,-88.75,88.75,1.0,0,-362.46741458813966,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
38,96.25,-88.75,88.75,1.0,0,-363.27872900377014,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
39,98.75,-88.75,88.75,1.0,0,-363.969428935186,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
40,101.25,-88.75,88.75,1.0,0,-364.6837882634422,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
41,103.75,-88.75,88.75,1.0,0,-365.3464556663158,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
42,106.25,-88.75,88.75,1.0,0,-365.9129850226259,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
43,108.75,-88.75,88.75,1.0,0,-366.4858478085681,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
44,111.25,-88.75,88.75,1.0,0,-367.008562911511,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
45,113.75,-88.75,88.75,1.0,0,-367.4309547912095,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
46,116.25,-88.75,88.75,1.0,0,-367.8591142583105,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
47,118.75,-88.75,88.75,1.0,0,-368.242631165757,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
48,121.25,-88.75,88.75,1.0,0,-368.54205644512996,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
49,123.75,-88.75,88.75,1.0,0,-368.83467561962436,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
50,126.25,-88.75,88.75,1.0,0,-369.0794706235699,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
51,128.75,-88.75,88.75,1.0,0,-369.2685837268703,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
52,131.25,-88.75,88.75,1.0,0,-369.45330388730275,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
53,133.75,-88.75,88.75,1.0,0,-369.606610390766,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
54,136.25,-88.75,88.75,1.0,0,-369.7186241522289,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
55,138.75,-88.75,88.75,1.0,0,-369.8241161240395,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
56,141.25,-88.75,88.75,1.0,0,-369.91209275365276,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
57,143.75,-88.75,88.75,1.0,0,-369.98272494551486,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
58,146.25,-88.75,88.75,1.0,0,-370.04867557566917,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
59,148.75,-88.75,88.75,1.0,0,-370.1033879843642,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
60,151.25,-88.75,88.75,1.0,0,-370.12773846729925,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
61,153.75,-88.75,88.75,1.0,0,-370.16293501187494,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
62,156.25,-88.75,88.75,1.0,0,-370.1872041428889,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
63,158.75,-88.75,88.75,1.0,0,-370.19455118664223,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
64,161.25,-88.75,88.75,1.0,0,-370.1786273568978,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
65,163.75,-88.75,88.75,1.0,0,-370.16570816530793,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
66,166.25,-88.75,88.75,1.0,0,-370.12867213966274,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
67,168.75,-88.75,88.75,1.0,0,-370.0661247161744,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
68,171.25,-88.75,88.75,1.0,0,-369.9759073413034,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
69,173.75,-88.75,88.75,1.0,0,-369.8790736543482,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
70,176.25,-88.75,88.75,1.0,0,-369.72863528809177,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
71,178.75,-88.75,88.75,1.0,0,-369.54462391714185,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
72,181.25,-88.75,88.75,1.0,0,-369.33952864776006,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
73,183.75,-88.75,88.75,1.0,0,-369.07543565591067,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
74,186.25,-88.75,88.75,1.0,0,-368.7598682581376,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
75,188.75,-88.75,88.75,1.0,0,-368.4402297472042,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
76,191.25,-88.75,88.75,1.0,0,-368.02726233795215,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
77,193.75,-88.75,88.75,1.0,0,-367.5568171230986,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
78,196.25,-88.75,88.75,1.0,0,-367.0881205889208,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
79,198.75,-88.75,88.75,1.0,0,-366.5093375520921,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
80,201.25,-88.75,88.75,1.0,0,-365.8656325528671,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
81,203.75,-88.75,88.75,1.0,0,-365.2182963643285,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
82,206.25,-88.75,88.75,1.0,0,-364.4474273091049,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
83,208.75,-88.75,88.75,1.0,0,-363.5948393259556,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
84,211.25,-88.75,88.75,1.0,0,-362.7739115904954,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
85,213.75,-88.75,88.75,1.0,0,-361.79061421783575,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
86,216.25,-88.75,88.75,1.0,0,-360.7387505809475,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
87,218.75,-88.75,88.75,1.0,0,-359.72856269550186,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
88,221.25,-88.75,88.75,1.0,0,-358.54998199823825,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
89,223.75,-88.75,88.75,1.0,0,-357.319694380324,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
90,226.25,-88.75,88.75,1.0,0,-356.165119440241,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
91,228.75,-88.75,88.75,1.0,0,-354.8357070513085,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
92,231.25,-88.75,88.75,1.0,0,-353.4609523870989,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
93,233.75,-88.75,88.75,1.0,0,-352.1873774189226,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
94,236.25,-88.75,88.75,1.0,0,-350.76794021825896,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
95,238.75,-88.75,88.75,1.0,0,-349.304995784391,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
96,241.25,-88.75,88.75,1.0,0,-347.981119034736,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
97,243.75,-88.75,88.75,1.0,0,-346.5224922192247,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
98,246.25,-88.75,88.75,1.0,0,-345.07987865899366,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
99,248.75,-88.75,88.75,1.0,0,-343.78482986142365,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
100,251.25,-88.75,88.75,1.0,0,-342.3853103485786,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
101,253.75,-88.75,88.75,1.0,0,-341.0281063551716,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
102,256.25,-88.75,88.75,1.0,0,-339.8481416397344,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
103,258.75,-88.75,88.75,1.0,0,-338.6069273814689,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
104,261.25,-88.75,88.75,1.0,0,-337.43929622785123,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
105,263.75,-88.75,88.75,1.0,0,-336.44923551611333,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
106,266.25,-88.75,88.75,1.0,0,-335.44562248823985,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
107,268.75,-88.75,88.75,1.0,0,-334.5374628366849,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
108,271.25,-88.75,88.75,1.0,0,-333.78376210799547,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
109,273.75,-88.75,88.75,1.0,0,-333.047823565966,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
110,276.25,-88.75,88.75,1.0,0,-332.3976325176234,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
111,278.75,-88.75,88.75,1.0,0,-331.90023203030904,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
112,281.25,-88.75,88.75,1.0,0,-331.4365520137361,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
113,283.75,-88.75,88.75,1.0,0,-331.04890862310185,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
114,286.25,-88.75,88.75,1.0,0,-330.7672584385871,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
115,288.75,-88.75,88.75,1.0,0,-330.5330212339843,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
116,291.25,-88.75,88.75,1.0,0,-330.35537715591255,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
117,293.75,-88.75,88.75,1.0,0,-330.2588397921203,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
118,296.25,-88.75,88.75,1.0,0,-330.2092304792741,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
119,298.75,-88.75,88.75,1.0,0,-330.21038029296255,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
120,301.25,-88.75,88.75,1.0,0,-330.24127602921686,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
121,303.75,-88.75,88.75,1.0,0,-330.3192276669316,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
122,306.25,-88.75,88.75,1.0,0,-330.4303430678295,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
123,308.75,-88.75,88.75,1.0,0,-330.5490239728903,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
124,311.25,-88.75,88.75,1.0,0,-330.7059324079326,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
125,313.75,-88.75,88.75,1.0,0,-330.89022999239376,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
126,316.25,-88.75,88.75,1.0,0,-331.06562670899007,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
127,318.75,-88.75,88.75,1.0,0,-331.2646860913527,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
128,321.25,-88.75,88.75,1.0,0,-331.47448471125404,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
129,323.75,-88.75,88.75,1.0,0,-331.6646345252419,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
130,326.25,-88.75,88.75,1.0,0,-331.87443326506855,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
131,328.75,-88.75,88.75,1.0,0,-332.0915677497724,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
132,331.25,-88.75,88.75,1.0,0,-332.2651457907549,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
133,333.75,-88.75,88.75,1.0,0,-332.46503797465897,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
134,336.25,-88.75,88.75,1.0,0,-332.6572550708364,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
135,338.75,-88.75,88.75,1.0,0,-332.82226713772206,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
136,341.25,-88.75,88.75,1.0,0,-333.010452973076,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
137,343.75,-88.75,88.75,1.0,0,-333.1890106367112,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
138,346.25,-88.75,88.75,1.0,0,-333.3519436401563,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
139,348.75,-88.75,88.75,1.0,0,-333.5434033853227,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
140,351.25,-88.75,88.75,1.0,0,-333.7283101640485,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
141,353.75,-88.75,88.75,1.0,0,-333.9102173898251,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
142,356.25,-88.75,88.75,1.0,0,-334.1214460740022,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
143,358.75,-88.75,88.75,1.0,0,-334.35410560973804,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
144,1.25,-86.25,86.25,1.0,0,-300.75025507774166,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
145,3.75,-86.25,86.25,1.0,0,-300.8469712951294,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
146,6.25,-86.25,86.25,1.0,0,-301.10354722994725,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
147,8.75,-86.25,86.25,1.0,0,-301.48708041064214,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
148,11.25,-86.25,86.25,1.0,0,-302.06824618747834,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
149,13.75,-86.25,86.25,1.0,0,-302.81116465112524,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
150,16.25,-86.25,86.25,1.0,0,-303.62866553409265,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
151,18.75,-86.25,86.25,1.0,0,-304.6631901880134,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
152,21.25,-86.25,86.25,1.0,0,-305.8102376762903,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
153,23.75,-86.25,86.25,1.0,0,-306.9416379134555,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
154,26.25,-86.25,86.25,1.0,0,-308.23922865883145,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
155,28.75,-86.25,86.25,1.0,0,-309.57804437846335,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
156,31.25,-86.25,86.25,1.0,0,-310.80262817638913,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
157,33.75,-86.25,86.25,1.0,0,-312.1066711116517,0.8201975651949048,1.2,-0.1,0.0,0.0,2.001863616901422e-17,-0.0180617111891349,-0.026760523287092084
