grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,pr_trend,GMST_trend,GHG_forcing_index,aerosol_forcing_index,volcanic_forcing_index,solar_forcing_index,ENSO_detrended,AMV_index,IPO_index
39,98.75,-88.75,88.75,1.0,0,0.00764582021441578,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
40,101.25,-88.75,88.75,1.0,0,0.0074831915502673405,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
41,103.75,-88.75,88.75,1.0,0,0.006794445498498152,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
42,106.25,-88.75,88.75,1.0,0,0.0061618951298234295,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
43,108.75,-88.75,88.75,1.0,0,0.0057203740105041066,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
44,111.25,-88.75,88.75,1.0,0,0.005321259172947296,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
45,113.75,-88.75,88.75,1.0,0,0.004966914565859256,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
46,116.25,-88.75,88.75,1.0,0,0.0048140012059612975,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
47,118.75,-88.75,88.75,1.0,0,0.004670942719219734,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
48,121.25,-88.75,88.75,1.0,0,0.004523443499863139,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
49,123.75,-88.75,88.75,1.0,0,0.004348903684718484,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
50,126.25,-88.75,88.75,1.0,0,0.0037109861552277433,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
51,128.75,-88.75,88.75,1.0,0,0.0033142704861452124,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
52,131.25,-88.75,88.75,1.0,0,0.0029470324486262534,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
53,133.75,-88.75,88.75,1.0,0,0.0025908448221318935,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
54,136.25,-88.75,88.75,1.0,0,0.0022466320358932057,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
55,138.75,-88.75,88.75,1.0,0,0.0019267210721742771,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
56,141.25,-88.75,88.75,1.0,0,0.0016210326441158066,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
57,143.75,-88.75,88.75,1.0,0,0.0013492193495757423,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
58,146.25,-88.75,88.75,1.0,0,0.001183140604208776,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
59,148.75,-88.75,88.75,1.0,0,0.001018471744324999,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
60,151.25,-88.75,88.75,1.0,0,0.0009118069392965919,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
61,153.75,-88.75,88.75,1.0,0,0.0008214719810919875,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
62,156.25,-88.75,88.75,1.0,0,0.0007320682975100983,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
63,158.75,-88.75,88.75,1.0,0,0.0006435965317497144,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
64,161.25,-88.75,88.75,1.0,0,0.0005560517363690581,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
65,163.75,-88.75,88.75,1.0,0,0.00046944106317103104,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
66,166.25,-88.75,88.75,1.0,0,0.0003837600757325858,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
67,168.75,-88.75,88.75,1.0,0,0.00029900957002572767,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
68,171.25,-88.75,88.75,1.0,0,0.002378901002196914,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
69,173.75,-88.75,88.75,1.0,0,0.002449154645909684,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
70,176.25,-88.75,88.75,1.0,0,0.0025201785514027252,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
71,178.75,-88.75,88.75,1.0,0,0.0025919721482830236,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
72,181.25,-88.75,88.75,1.0,0,0.0026645362629259,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
73,183.75,-88.75,88.75,1.0,0,0.002737874730309479,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
74,186.25,-88.75,88.75,1.0,0,0.0028119843338993617,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
75,188.75,-88.75,88.75,1.0,0,0.0028868638588606115,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
76,191.25,-88.75,88.75,1.0,0,0.0031825449285469484,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
77,193.75,-88.75,88.75,1.0,0,0.004294426844384702,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
78,196.25,-88.75,88.75,1.0,0,0.005299661849119236,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
79,198.75,-88.75,88.75,1.0,0,0.0056451892380494665,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
80,201.25,-88.75,88.75,1.0,0,0.005859664341677198,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
81,203.75,-88.75,88.75,1.0,0,0.006059588770247065,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
82,206.25,-88.75,88.75,1.0,0,0.006186273848851814,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
83,208.75,-88.75,88.75,1.0,0,0.006311492025617513,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
84,211.25,-88.75,88.75,1.0,0,0.006440593649495322,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
85,213.75,-88.75,88.75,1.0,0,0.006574860569224773,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
86,216.25,-88.75,88.75,1.0,0,0.0067985541465695725,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
87,218.75,-88.75,88.75,1.0,0,0.006864610122891707,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
88,221.25,-88.75,88.75,1.0,0,0.00691600620754374,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
89,223.75,-88.75,88.75,1.0,0,0.006965856525862527,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
90,226.25,-88.75,88.75,1.0,0,0.007023368767986269,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
91,228.75,-88.75,88.75,1.0,0,0.0072119202620431885,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
92,231.25,-88.75,88.75,1.0,0,0.007430621343753155,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
93,233.75,-88.75,88.75,1.0,0,0.00767455912489712,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
94,236.25,-88.75,88.75,1.0,0,0.008023954747180342,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
95,238.75,-88.75,88.75,1.0,0,0.008405300851407917,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
96,241.25,-88.75,88.75,1.0,0,0.008486572119546893,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
97,243.75,-88.75,88.75,1.0,0,0.008486872423895517,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
98,246.25,-88.75,88.75,1.0,0,0.008487172610468509,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
99,248.75,-88.75,88.75,1.0,0,0.00848746618893073,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
100,251.25,-88.75,88.75,1.0,0,0.00848775835565271,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
101,253.75,-88.75,88.75,1.0,0,0.0084880485291341,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
102,256.25,-88.75,88.75,1.0,0,0.008488332756269793,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
103,258.75,-88.75,88.75,1.0,0,0.008488617148907555,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
104,261.25,-88.75,88.75,1.0,0,0.011671150288269466,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
105,263.75,-88.75,88.75,1.0,0,0.011658940170278112,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
106,266.25,-88.75,88.75,1.0,0,0.011646594200650902,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
107,268.75,-88.75,88.75,1.0,0,0.01163411538907167,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
108,271.25,-88.75,88.75,1.0,0,0.011621502459385395,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
109,273.75,-88.75,88.75,1.0,0,0.011608757077855272,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
110,276.25,-88.75,88.75,1.0,0,0.011595874090675397,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
111,278.75,-88.75,88.75,1.0,0,0.011582858919687208,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
112,281.25,-88.75,88.75,1.0,0,0.011681245006332318,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
113,283.75,-88.75,88.75,1.0,0,0.012192860852958117,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
114,286.25,-88.75,88.75,1.0,0,0.01265474793699733,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
115,288.75,-88.75,88.75,1.0,0,0.012868258480289812,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
116,291.25,-88.75,88.75,1.0,0,0.013024561576023816,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
117,293.75,-88.75,88.75,1.0,0,0.013145398829634565,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
118,296.25,-88.75,88.75,1.0,0,0.013121355348904764,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
119,298.75,-88.75,88.75,1.0,0,0.013086242271138821,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
120,301.25,-88.75,88.75,1.0,0,0.01305003753551282,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
121,303.75,-88.75,88.75,1.0,0,0.013018483838321904,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
122,306.25,-88.75,88.75,1.0,0,0.012921390575975182,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
123,308.75,-88.75,88.75,1.0,0,0.012865998393005174,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
124,311.25,-88.75,88.75,1.0,0,0.012823859768604869,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
125,313.75,-88.75,88.75,1.0,0,0.012782989594627061,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
126,316.25,-88.75,88.75,1.0,0,0.012740963619196305,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
127,318.75,-88.75,88.75,1.0,0,0.0126652942086154,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
128,321.25,-88.75,88.75,1.0,0,0.012582552651135033,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
129,323.75,-88.75,88.75,1.0,0,0.012436864235736079,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
130,326.25,-88.75,88.75,1.0,0,0.011977131207490317,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
131,328.75,-88.75,88.75,1.0,0,0.01146761403085157,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
132,331.25,-88.75,88.75,1.0,0,0.01133486961016514,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
133,333.75,-88.75,88.75,1.0,0,0.011304013365774128,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
134,336.25,-88.75,88.75,1.0,0,0.011273477241861887,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
135,338.75,-88.75,88.75,1.0,0,0.011243260734040994,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
136,341.25,-88.75,88.75,1.0,0,0.011213359133670737,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
137,343.75,-88.75,88.75,1.0,0,0.01118377674712232,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
138,346.25,-88.75,88.75,1.0,0,0.011154511289597636,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
139,348.75,-88.75,88.75,1.0,0,0.011125565505366428,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
140,351.25,-88.75,88.75,1.0,0,0.011380836256481943,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
141,353.75,-88.75,88.75,1.0,0,0.0114024944418325,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
142,356.25,-88.75,88.75,1.0,0,0.0114243870933566,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
143,358.75,-88.75,88.75,1.0,0,0.01144651847626954,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
144,1.25,-86.25,86.25,1.0,0,0.0074826122040383206,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
145,3.75,-86.25,86.25,1.0,0,0.007413619377411806,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
146,6.25,-86.25,86.25,1.0,0,0.008407212709835422,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
147,8.75,-86.25,86.25,1.0,0,0.009778906672424537,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
148,11.25,-86.25,86.25,1.0,0,0.009889367366819618,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
149,13.75,-86.25,86.25,1.0,0,0.010255785532320542,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
150,16.25,-86.25,86.25,1.0,0,0.011058340465198966,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
151,18.75,-86.25,86.25,1.0,0,0.011207853551909914,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
152,21.25,-86.25,86.25,1.0,0,0.011264557249227525,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
153,23.75,-86.25,86.25,1.0,0,0.011008906264633314,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
154,26.25,-86.25,86.25,1.0,0,0.01046576868512724,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
155,28.75,-86.25,86.25,1.0,0,0.010320011628115244,1.1639537084675782,1.2,-0.1,0.0,0.0,7.006522659154977e-17,-0.0025988925882629564,-0.08952120365097305
