grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,tas_trend,GMST_trend,GHG_forcing_index,aerosol_forcing_index,volcanic_forcing_index,solar_forcing_index,ENSO_detrended,AMV_index,IPO_index
19,48.75,-88.75,88.75,1.0,0,1.1465958038478976,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
20,51.25,-88.75,88.75,1.0,0,1.1559487644461945,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
21,53.75,-88.75,88.75,1.0,0,1.1665101050072573,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
22,56.25,-88.75,88.75,1.0,0,1.177619802034647,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
23,58.75,-88.75,88.75,1.0,0,1.1891148762185704,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
24,61.25,-88.75,88.75,1.0,0,1.2012690686639536,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
25,63.75,-88.75,88.75,1.0,0,1.213686407100055,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
26,66.25,-88.75,88.75,1.0,0,1.2268621234320436,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
27,68.75,-88.75,88.75,1.0,0,1.2396535930235701,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
28,71.25,-88.75,88.75,1.0,0,1.2526691699233345,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
29,73.75,-88.75,88.75,1.0,0,1.2650192690612365,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
30,76.25,-88.75,88.75,1.0,0,1.2775094758514711,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
31,78.75,-88.75,88.75,1.0,0,1.2898904488545764,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
32,81.25,-88.75,88.75,1.0,0,1.3023819548544204,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
33,83.75,-88.75,88.75,1.0,0,1.315294130866349,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
34,86.25,-88.75,88.75,1.0,0,1.3280114342557827,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
35,88.75,-88.75,88.75,1.0,0,1.341081783282819,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
36,91.25,-88.75,88.75,1.0,0,1.3528395214719338,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
37,93.75,-88.75,88.75,1.0,0,1.3640165401945736,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
38,96.25,-88.75,88.75,1.0,0,1.3749039809591364,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
39,98.75,-88.75,88.75,1.0,0,1.3858430200237013,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
40,101.25,-88.75,88.75,1.0,0,1.3943097385834051,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
41,103.75,-88.75,88.75,1.0,0,1.4014663911363376,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
42,106.25,-88.75,88.75,1.0,0,1.4086867962295313,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
43,108.75,-88.75,88.75,1.0,0,1.4154303708174971,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
44,111.25,-88.75,88.75,1.0,0,1.4214688223462935,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
45,113.75,-88.75,88.75,1.0,0,1.4271381764757582,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
46,116.25,-88.75,88.75,1.0,0,1.4330871664678588,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
47,118.75,-88.75,88.75,1.0,0,1.4390909259863756,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
48,121.25,-88.75,88.75,1.0,0,1.445623603888972,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
49,123.75,-88.75,88.75,1.0,0,1.4524970121099057,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
50,126.25,-88.75,88.75,1.0,0,1.459459117049454,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
51,128.75,-88.75,88.75,1.0,0,1.4668476455574069,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
52,131.25,-88.75,88.75,1.0,0,1.4743174252275506,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
53,133.75,-88.75,88.75,1.0,0,1.4820632238733689,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
54,136.25,-88.75,88.75,1.0,0,1.4896297035711707,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
55,138.75,-88.75,88.75,1.0,0,1.497483097595394,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
56,141.25,-88.75,88.75,1.0,0,1.5050256714193242,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
57,143.75,-88.75,88.75,1.0,0,1.5125226208761906,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
58,146.25,-88.75,88.75,1.0,0,1.519335575456394,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
59,148.75,-88.75,88.75,1.0,0,1.525995207831935,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
60,151.25,-88.75,88.75,1.0,0,1.5322802112717575,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
61,153.75,-88.75,88.75,1.0,0,1.5378729071248352,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
62,156.25,-88.75,88.75,1.0,0,1.5432591631207626,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
63,158.75,-88.75,88.75,1.0,0,1.54831719920404,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
64,161.25,-88.75,88.75,1.0,0,1.5526469232781062,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
65,163.75,-88.75,88.75,1.0,0,1.5561533183699774,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
66,166.25,-88.75,88.75,1.0,0,1.5595473268577156,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
67,168.75,-88.75,88.75,1.0,0,1.5629070100882148,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
68,171.25,-88.75,88.75,1.0,0,1.5656036186218465,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
69,173.75,-88.75,88.75,1.0,0,1.5668976336965557,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
70,176.25,-88.75,88.75,1.0,0,1.567679730526749,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
71,178.75,-88.75,88.75,1.0,0,1.5684740785238693,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
72,181.25,-88.75,88.75,1.0,0,1.5693767080058572,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
73,183.75,-88.75,88.75,1.0,0,1.5704402863297038,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
74,186.25,-88.75,88.75,1.0,0,1.571475590689935,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
75,188.75,-88.75,88.75,1.0,0,1.572411404772744,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
76,191.25,-88.75,88.75,1.0,0,1.5737860362192793,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
77,193.75,-88.75,88.75,1.0,0,1.5755337212635259,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
78,196.25,-88.75,88.75,1.0,0,1.5772991016715117,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
79,198.75,-88.75,88.75,1.0,0,1.5792199548505028,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
80,201.25,-88.75,88.75,1.0,0,1.5810214096294848,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
81,203.75,-88.75,88.75,1.0,0,1.5820742187690964,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
82,206.25,-88.75,88.75,1.0,0,1.583090480126506,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
83,208.75,-88.75,88.75,1.0,0,1.5839947167301147,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
84,211.25,-88.75,88.75,1.0,0,1.5843768118743893,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
85,213.75,-88.75,88.75,1.0,0,1.5842518417820186,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
86,216.25,-88.75,88.75,1.0,0,1.5839999284041322,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
87,218.75,-88.75,88.75,1.0,0,1.5832279665613602,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
88,221.25,-88.75,88.75,1.0,0,1.5820742394787088,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
89,223.75,-88.75,88.75,1.0,0,1.58053196007579,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
90,226.25,-88.75,88.75,1.0,0,1.5788476199717414,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
91,228.75,-88.75,88.75,1.0,0,1.5769106217619615,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
92,231.25,-88.75,88.75,1.0,0,1.5749518532958102,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
93,233.75,-88.75,88.75,1.0,0,1.5727698268128754,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
94,236.25,-88.75,88.75,1.0,0,1.5704377169064614,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
95,238.75,-88.75,88.75,1.0,0,1.5680652351745945,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
96,241.25,-88.75,88.75,1.0,0,1.5649378718119382,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
97,243.75,-88.75,88.75,1.0,0,1.560935311301153,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
98,246.25,-88.75,88.75,1.0,0,1.5561133670178409,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
99,248.75,-88.75,88.75,1.0,0,1.5512551779278367,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
100,251.25,-88.75,88.75,1.0,0,1.545730176502316,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
101,253.75,-88.75,88.75,1.0,0,1.5390544665183863,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
102,256.25,-88.75,88.75,1.0,0,1.531832670269474,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
103,258.75,-88.75,88.75,1.0,0,1.524613923635638,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
104,261.25,-88.75,88.75,1.0,0,1.516050713828043,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
105,263.75,-88.75,88.75,1.0,0,1.506402282661949,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
106,266.25,-88.75,88.75,1.0,0,1.4969139193752428,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
107,268.75,-88.75,88.75,1.0,0,1.4871716612795167,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
108,271.25,-88.75,88.75,1.0,0,1.4774972576086542,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
109,273.75,-88.75,88.75,1.0,0,1.467187530224031,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
110,276.25,-88.75,88.75,1.0,0,1.4566933445800958,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
111,278.75,-88.75,88.75,1.0,0,1.4459784798630184,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
112,281.25,-88.75,88.75,1.0,0,1.4354987684854632,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
113,283.75,-88.75,88.75,1.0,0,1.4250047953583596,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
114,286.25,-88.75,88.75,1.0,0,1.4144184704220375,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
115,288.75,-88.75,88.75,1.0,0,1.4039807302031695,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
116,291.25,-88.75,88.75,1.0,0,1.3928225614767669,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
117,293.75,-88.75,88.75,1.0,0,1.3816440786599362,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
118,296.25,-88.75,88.75,1.0,0,1.370101259234396,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
119,298.75,-88.75,88.75,1.0,0,1.358533916921716,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
120,301.25,-88.75,88.75,1.0,0,1.346262554884812,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
121,303.75,-88.75,88.75,1.0,0,1.3337174826533476,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
122,306.25,-88.75,88.75,1.0,0,1.3210259469604306,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
123,308.75,-88.75,88.75,1.0,0,1.307764938289103,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
124,311.25,-88.75,88.75,1.0,0,1.2944020743628324,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
125,313.75,-88.75,88.75,1.0,0,1.2803877407583715,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
126,316.25,-88.75,88.75,1.0,0,1.2667877607478968,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
127,318.75,-88.75,88.75,1.0,0,1.2528146488311038,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
128,321.25,-88.75,88.75,1.0,0,1.2394852719731126,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
129,323.75,-88.75,88.75,1.0,0,1.2262189659950884,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
130,326.25,-88.75,88.75,1.0,0,1.2134442874030837,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
131,328.75,-88.75,88.75,1.0,0,1.2007629155052666,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
132,331.25,-88.75,88.75,1.0,0,1.1884236233314784,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
133,333.75,-88.75,88.75,1.0,0,1.1772846651077515,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
134,336.25,-88.75,88.75,1.0,0,1.1663805827614073,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
135,338.75,-88.75,88.75,1.0,0,1.1558273976902051,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
136,341.25,-88.75,88.75,1.0,0,1.1457393728721486,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
137,343.75,-88.75,88.75,1.0,0,1.1369861845932268,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
138,346.25,-88.75,88.75,1.0,0,1.1284511690527943,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
139,348.75,-88.75,88.75,1.0,0,1.1204759226561687,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
140,351.25,-88.75,88.75,1.0,0,1.113310312296,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
141,353.75,-88.75,88.75,1.0,0,1.1071051674115473,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
142,356.25,-88.75,88.75,1.0,0,1.1010365401157578,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
143,358.75,-88.75,88.75,1.0,0,1.094809347754958,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
144,1.25,-86.25,86.25,1.0,0,0.846512704186766,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
145,3.75,-86.25,86.25,1.0,0,0.8383937405011902,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
146,6.25,-86.25,86.25,1.0,0,0.8308735846970045,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
147,8.75,-86.25,86.25,1.0,0,0.825894170490274,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
148,11.25,-86.25,86.25,1.0,0,0.8229858322145361,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
149,13.75,-86.25,86.25,1.0,0,0.8207419432940535,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
150,16.25,-86.25,86.25,1.0,0,0.8195543234386916,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
151,18.75,-86.25,86.25,1.0,0,0.8205441186630513,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
152,21.25,-86.25,86.25,1.0,0,0.8236560558151508,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
153,23.75,-86.25,86.25,1.0,0,0.8279548226766592,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
154,26.25,-86.25,86.25,1.0,0,0.8333765902259225,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
155,28.75,-86.25,86.25,1.0,0,0.8388720292820353,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
156,31.25,-86.25,86.25,1.0,0,0.8429598791998884,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
157,33.75,-86.25,86.25,1.0,0,0.8450414586417204,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
158,36.25,-86.25,86.25,1.0,0,0.846162114487461,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
159,38.75,-86.25,86.25,1.0,0,0.8447069160777212,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
160,41.25,-86.25,86.25,1.0,0,0.8426280772576369,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
161,43.75,-86.25,86.25,1.0,0,0.8395158739884708,1.710534675156125,1.2,-0.1,0.0,0.0,2.552376111549313e-16,0.03920988834810359,-0.04837002195948048
