grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,pr_trend_forced
284,351.25,-86.25,86.25,1.0,0,0.00011090782196251032
285,353.75,-86.25,86.25,1.0,0,-0.00019132926139629576
286,356.25,-86.25,86.25,1.0,0,0.0005602905142866889
287,358.75,-86.25,86.25,1.0,0,0.0012847670111317629
288,1.25,-83.75,83.75,1.0,0,0.0023975434538136575
289,3.75,-83.75,83.75,1.0,0,0.0024879449343329705
290,6.25,-83.75,83.75,1.0,0,0.0024362455754728934
291,8.75,-83.75,83.75,1.0,0,0.0020751400754189754
292,11.25,-83.75,83.75,1.0,0,0.001995720613729928
293,13.75,-83.75,83.75,1.0,0,0.0022443272178975736
294,16.25,-83.75,83.75,1.0,0,0.0022762595960528365
295,18.75,-83.75,83.75,1.0,0,0.0026919638012360037
296,21.25,-83.75,83.75,1.0,0,0.0028610936162905046
297,23.75,-83.75,83.75,1.0,0,0.0036198055348519325
298,26.25,-83.75,83.75,1.0,0,0.004442774000635239
299,28.75,-83.75,83.75,1.0,0,0.00524950598508278
300,31.25,-83.75,83.75,1.0,0,0.005505011709670389
301,33.75,-83.75,83.75,1.0,0,0.006258326530437893
302,36.25,-83.75,83.75,1.0,0,0.007365687845415693
303,38.75,-83.75,83.75,1.0,0,0.007786569357836207
304,41.25,-83.75,83.75,1.0,0,0.007811485464915632
305,43.75,-83.75,83.75,1.0,0,0.008019111883275703
306,46.25,-83.75,83.75,1.0,0,0.00835906019162494
307,48.75,-83.75,83.75,1.0,0,0.008144617010375376
308,51.25,-83.75,83.75,1.0,0,0.008087436030054638
309,53.75,-83.75,83.75,1.0,0,0.008303603893852632
310,56.25,-83.75,83.75,1.0,0,0.007707369863201039
311,58.75,-83.75,83.75,1.0,0,0.006527718273286604
312,61.25,-83.75,83.75,1.0,0,0.006299407215856114
313,63.75,-83.75,83.75,1.0,0,0.005633503995355577
314,66.25,-83.75,83.75,1.0,0,0.00512686692316374
315,68.75,-83.75,83.75,1.0,0,0.004867799433223633
316,71.25,-83.75,83.75,1.0,0,0.004078269546962737
317,73.75,-83.75,83.75,1.0,0,0.0038699068632000967
318,76.25,-83.75,83.75,1.0,0,0.003843071169025677
319,78.75,-83.75,83.75,1.0,0,0.0038598472163101833
320,81.25,-83.75,83.75,1.0,0,0.004047232448083113
321,83.75,-83.75,83.75,1.0,0,0.004262259351640311
322,86.25,-83.75,83.75,1.0,0,0.004500543377606053
323,88.75,-83.75,83.75,1.0,0,0.004666629751454956
324,91.25,-83.75,83.75,1.0,0,0.0051236900883617365
325,93.75,-83.75,83.75,1.0,0,0.005296887176288911
326,96.25,-83.75,83.75,1.0,0,0.005578316049796837
327,98.75,-83.75,83.75,1.0,0,0.005663147733906263
328,101.25,-83.75,83.75,1.0,0,0.005327690099691177
329,103.75,-83.75,83.75,1.0,0,0.004964922934427417
330,106.25,-83.75,83.75,1.0,0,0.004729586791310821
331,108.75,-83.75,83.75,1.0,0,0.004376263623539011
332,111.25,-83.75,83.75,1.0,0,0.003940847802667424
333,113.75,-83.75,83.75,1.0,0,0.003286533910775104
334,116.25,-83.75,83.75,1.0,0,0.002404434031293754
335,118.75,-83.75,83.75,1.0,0,0.001964838907091713
336,121.25,-83.75,83.75,1.0,0,0.0018546427271417187
337,123.75,-83.75,83.75,1.0,0,0.001225958966931662
338,126.25,-83.75,83.75,1.0,0,0.0006803455636735433
339,128.75,-83.75,83.75,1.0,0,0.0004206870837421077
340,131.25,-83.75,83.75,1.0,0,0.00011926011347964691
341,133.75,-83.75,83.75,1.0,0,0.000202393690959056
342,136.25,-83.75,83.75,1.0,0,0.0001801712433146662
343,138.75,-83.75,83.75,1.0,0,0.00017339157029877523
344,141.25,-83.75,83.75,1.0,0,-0.0008218899181436564
345,143.75,-83.75,83.75,1.0,0,-0.0007740482111720623
346,146.25,-83.75,83.75,1.0,0,-0.0021069764202612507
347,148.75,-83.75,83.75,1.0,0,-0.0021413821258682406
348,151.25,-83.75,83.75,1.0,0,-0.0027421080345880564
349,153.75,-83.75,83.75,1.0,0,-0.004111902546496296
350,156.25,-83.75,83.75,1.0,0,-0.005200285573762108
351,158.75,-83.75,83.75,1.0,0,-0.006614254095990379
352,161.25,-83.75,83.75,1.0,0,-0.007634654411686703
353,163.75,-83.75,83.75,1.0,0,-0.008920742754305981
354,166.25,-83.75,83.75,1.0,0,-0.010496070138094801
355,168.75,-83.75,83.75,1.0,0,-0.012432035874800155
356,171.25,-83.75,83.75,1.0,0,-0.015669583982088734
357,173.75,-83.75,83.75,1.0,0,-0.0180542013137433
358,176.25,-83.75,83.75,1.0,0,-0.020314367494227305
359,178.75,-83.75,83.75,1.0,0,-0.022718977309616483
360,181.25,-83.75,83.75,1.0,0,-0.022794899452976372
361,183.75,-83.75,83.75,1.0,0,-0.023487550058042754
362,186.25,-83.75,83.75,1.0,0,-0.02502791427658981
363,188.75,-83.75,83.75,1.0,0,-0.025288625041749415
364,191.25,-83.75,83.75,1.0,0,-0.024628825220462707
365,193.75,-83.75,83.75,1.0,0,-0.023469588879568976
366,196.25,-83.75,83.75,1.0,0,-0.022730093431695353
367,198.75,-83.75,83.75,1.0,0,-0.02187860004194186
368,201.25,-83.75,83.75,1.0,0,-0.020403523934167025
369,203.75,-83.75,83.75,1.0,0,-0.019273132325679204
370,206.25,-83.75,83.75,1.0,0,-0.018459147289287752
371,208.75,-83.75,83.75,1.0,0,-0.018067345279276663
372,211.25,-83.75,83.75,1.0,0,-0.01721286366576221
373,213.75,-83.75,83.75,1.0,0,-0.016606665594239647
374,216.25,-83.75,83.75,1.0,0,-0.015498488771163579
375,218.75,-83.75,83.75,1.0,0,-0.014216282557050309
376,221.25,-83.75,83.75,1.0,0,-0.013946295046946281
377,223.75,-83.75,83.75,1.0,0,-0.014120528838534806
378,226.25,-83.75,83.75,1.0,0,-0.015023862561974407
379,228.75,-83.75,83.75,1.0,0,-0.015783409034955127
380,231.25,-83.75,83.75,1.0,0,-0.016036519667614248
381,233.75,-83.75,83.75,1.0,0,-0.01645656112140237
382,236.25,-83.75,83.75,1.0,0,-0.016405309892756757
383,238.75,-83.75,83.75,1.0,0,-0.015820787454781285
384,241.25,-83.75,83.75,1.0,0,-0.015870527286454585
385,243.75,-83.75,83.75,1.0,0,-0.014833500614871351
386,246.25,-83.75,83.75,1.0,0,-0.011757930685143683
387,248.75,-83.75,83.75,1.0,0,-0.008892356511251894
388,251.25,-83.75,83.75,1.0,0,-0.00661105056620123
389,253.75,-83.75,83.75,1.0,0,-0.0035754296423262167
390,256.25,-83.75,83.75,1.0,0,-0.002505042221675066
391,258.75,-83.75,83.75,1.0,0,-0.0014595139619493344
392,261.25,-83.75,83.75,1.0,0,0.0003852897297570047
393,263.75,-83.75,83.75,1.0,0,0.0018498333952182153
394,266.25,-83.75,83.75,1.0,0,0.004455824347706072
395,268.75,-83.75,83.75,1.0,0,0.005735933937584722
396,271.25,-83.75,83.75,1.0,0,0.006878266796098562
397,273.75,-83.75,83.75,1.0,0,0.007988386879834561
398,276.25,-83.75,83.75,1.0,0,0.008668769864977303
399,278.75,-83.75,83.75,1.0,0,0.0075858845118001355
400,281.25,-83.75,83.75,1.0,0,0.006055597640311845
401,283.75,-83.75,83.75,1.0,0,0.004115941642139457
402,286.25,-83.75,83.75,1.0,0,0.0027408468208061825
403,288.75,-83.75,83.75,1.0,0,0.0029988479763001312
404,291.25,-83.75,83.75,1.0,0,0.0022496271146615066
405,293.75,-83.75,83.75,1.0,0,0.0026310157853553662
406,296.25,-83.75,83.75,1.0,0,0.0027960745697081057
407,298.75,-83.75,83.75,1.0,0,0.0025765392874684237
408,301.25,-83.75,83.75,1.0,0,0.0016619195705874278
409,303.75,-83.75,83.75,1.0,0,0.001010739864811333
410,306.25,-83.75,83.75,1.0,0,0.0006006728011252992
411,308.75,-83.75,83.75,1.0,0,0.00013622593217219706
412,311.25,-83.75,83.75,1.0,0,-0.0003443670710147648
413,313.75,-83.75,83.75,1.0,0,-0.0012656889917492561
414,316.25,-83.75,83.75,1.0,0,-0.002163377756656099
415,318.75,-83.75,83.75,1.0,0,-0.0032237528259811557
416,321.25,-83.75,83.75,1.0,0,-0.004787407037406958
417,323.75,-83.75,83.75,1.0,0,-0.005456682455627569
418,326.25,-83.75,83.75,1.0,0,-0.006051958653576179
419,328.75,-83.75,83.75,1.0,0,-0.006113452618928122
420,331.25,-83.75,83.75,1.0,0,-0.005654361215770531
421,333.75,-83.75,83.75,1.0,0,-0.00587932562507573
422,336.25,-83.75,83.75,1.0,0,-0.005617947969045431
423,338.75,-83.75,83.75,1.0,0,-0.004920211165272811
424,341.25,-83.75,83.75,1.0,0,-0.0036117526880585222
425,343.75,-83.75,83.75,1.0,0,-0.0028257389487015136
426,346.25,-83.75,83.75,1.0,0,-0.0023933453813862796
427,348.75,-83.75,83.75,1.0,0,-0.0008730469836916097
428,351.25,-83.75,83.75,1.0,0,0.00030046073404099894
429,353.75,-83.75,83.75,1.0,0,0.0008243061653937571
430,356.25,-83.75,83.75,1.0,0,0.001739746660236291
431,358.75,-83.75,83.75,1.0,0,0.0021180398183201095
432,1.25,-81.25,81.25,1.0,0,0.002854150334606531
433,3.75,-81.25,81.25,1.0,0,0.002775044613293552
434,6.25,-81.25,81.25,1.0,0,0.002950841276656225
435,8.75,-81.25,81.25,1.0,0,0.003430747436106561
436,11.25,-81.25,81.25,1.0,0,0.0027150965388407773
437,13.75,-81.25,81.25,1.0,0,0.003196277064452269
438,16.25,-81.25,81.25,1.0,0,0.003904604399754418
439,18.75,-81.25,81.25,1.0,0,0.0036211796180400948
440,21.25,-81.25,81.25,1.0,0,0.003925783209438083
441,23.75,-81.25,81.25,1.0,0,0.0043022531111739535
442,26.25,-81.25,81.25,1.0,0,0.00458305142269682
443,28.75,-81.25,81.25,1.0,0,0.004636568023543932
444,31.25,-81.25,81.25,1.0,0,0.004758788832789578
445,33.75,-81.25,81.25,1.0,0,0.004738033250024764
446,36.25,-81.25,81.25,1.0,0,0.005591377890363547
447,38.75,-81.25,81.25,1.0,0,0.005805234161552742
448,41.25,-81.25,81.25,1.0,0,0.006196911959272421
449,43.75,-81.25,81.25,1.0,0,0.0066158260098409475
450,46.25,-81.25,81.25,1.0,0,0.006508179822791502
451,48.75,-81.25,81.25,1.0,0,0.007004235106939227
452,51.25,-81.25,81.25,1.0,0,0.0067655899897468815
