Distance_from_water_m,Pct_Impervious,Pct_Canopy,NDVI,Albedo,Elevation_m,POINT_X,POINT_Y,Pct_Impervious_sign_violation,Pct_Canopy_sign_violation,NDVI_sign_violation,Albedo_sign_violation
2.9162113116385417,0.23214307493489095,0.11375925132959663,-0.26744578768499316,0.24431739608562558,-1.035520286071708,351774.9,251428.01,0,1,0,1
3.090358055007043,0.23140500165019207,0.10412778198000772,-0.21966153742342032,0.2069460705033082,-1.0606145292972915,351676.47,251428.01,0,1,0,1
3.0591467321574966,0.22579911573555922,0.09483524290541379,-0.21505295251644996,0.20220128479489857,-0.9817467046576293,351479.62,251428.01,0,1,0,1
1.395010245383808,0.17351456655019692,0.1510627488541011,-0.5264691031582618,0.47170926400204705,-0.7656024221999197,352365.36,251428.11,0,1,0,1
2.8311541949903853,0.2118500734539528,0.08047577146801332,-0.23056657353126386,0.21933656118640088,-0.8310439664952336,351285.9,251431.48,0,1,0,1
1.0077217152097218,0.16715531552008006,0.1505863322879259,-0.5671847719678966,0.5176681652521233,-0.7278817043093893,352446.64,251446.43,0,1,0,1
2.76611210913784,0.21371312137608878,0.07428730271020023,-0.22390444693473788,0.21261643000623381,-0.7720036530324923,351212.34,251456.56,0,1,0,1
2.876023394761382,0.23131522720665298,0.08565637353230837,-0.22392827780278735,0.19430002192151785,-0.7976981373237151,351282.77,251526.44,0,1,0,1
1.2476838143470348,0.1788718144309308,0.1464392610615355,-0.5185968002714962,0.46721844722901995,-0.7445766421388549,352365.45,251526.44,0,1,0,1
3.09148391550333,0.2354567122723601,0.09711975590740707,-0.19717985958675643,0.18926488068256142,-1.0297132760573002,351578.05,251526.44,0,1,0,1
2.208883173660203,0.18847977749506906,0.1464256463470226,-0.44189775123498354,0.3787858200422899,-0.869631205990375,352070.17,251526.44,0,1,0,1
2.6275734590688726,0.22958435570455693,0.12933420678105056,-0.3377186478771381,0.2945914479285232,-0.9828599781740006,351873.32,251526.44,0,1,0,1
3.0275904163514293,0.23090506202795447,0.0937004185542818,-0.22124099910633477,0.19504889447831614,-0.9272940974739899,351381.2,251526.44,0,1,0,1
1.6242109501157667,0.17044074691678557,0.16552191243993575,-0.5430478839145412,0.4706219652003085,-0.78792358312576,352267.02,251526.44,0,1,0,1
1.930973539772657,0.16045625846104894,0.16349554291606572,-0.5181178942438174,0.44070955234892245,-0.825427621185741,352168.6,251526.44,0,1,0,1
2.387443398813023,0.22836162016190698,0.12718161240517434,-0.3581990205840657,0.32015915180641125,-0.9413794580436194,351971.75,251526.44,0,1,0,1
2.9148282105024803,0.23451898251532777,0.10903110450911524,-0.25213075181655353,0.23098243354742765,-1.027342329687726,351774.9,251526.44,0,1,0,1
3.0179525606699196,0.24675331381341992,0.10362237907736627,-0.2125874234063787,0.20159705411171303,-1.0528307307566043,351676.47,251526.44,0,1,0,1
3.0386872581787943,0.22928498520887386,0.09804295104065841,-0.2246709176406838,0.2032740620410855,-0.9726026786397994,351479.62,251526.44,0,1,0,1
0.8560731498224168,0.17147762539965555,0.1489445042584282,-0.559873572971567,0.5138272690277332,-0.7089685127850409,352463.86,251526.45,0,1,0,1
2.7213211923551217,0.23126357580884038,0.08568419968657137,-0.2410615100153033,0.2015392668448932,-0.6924875791011826,351186.78,251528.89,0,1,0,1
0.7186216785432513,0.20052863252355263,0.14631756308515953,-0.5239639970748555,0.48327282490800555,-0.6951984016572921,352546.15,251543.68,0,1,0,1
2.669775117709697,0.2301449894277292,0.0802041248529457,-0.23292023059000155,0.19305285972580494,-0.5943779137386727,351113.04,251554.13,0,1,0,1
0.6409472106461385,0.20905436981003797,0.14463701771252596,-0.5087763994794541,0.46996813683662125,-0.6729681774955056,352611.77,251575.4,0,1,0,1
0.6756508918096317,0.20091821255362058,0.14458910434240202,-0.5193085656206087,0.4809301358019522,-0.6841200272168214,352562.3,251624.86,0,1,0,1
0.8069645210417965,0.1812255219155796,0.14984821480150617,-0.5500931976393234,0.5011566691832952,-0.703304098760428,352463.87,251624.86,0,1,0,1
3.076333043356053,0.24136211172452438,0.10099382485042296,-0.20136026103813287,0.18638756338329399,-1.022605618817014,351578.05,251624.86,0,1,0,1
1.072465926432836,0.18261466165894447,0.1407794430562943,-0.5147840414902419,0.4702450888211551,-0.7255389185897385,352365.45,251624.86,0,1,0,1
2.130825472238095,0.18220946814672634,0.15309922694607447,-0.46161238930203474,0.3942976443669586,-0.8713787719305293,352070.17,251624.86,0,1,0,1
2.5779030438112676,0.2298207191590631,0.13165986732414092,-0.34422427045561854,0.3004287399227865,-0.9725401458164978,351873.32,251624.86,0,1,0,1
3.0334796841843232,0.25449802272543853,0.10065658219416385,-0.20962818148226692,0.16510555707053765,-0.8681245259390002,351381.2,251624.86,0,1,0,1
2.7039883890070024,0.24053026420521917,0.09224056292977467,-0.2435045425043293,0.19267749290723457,-0.6838660493458417,351184.35,251624.86,0,1,0,1
1.3867644262023797,0.18422015485409982,0.1559373220491551,-0.5310380531399519,0.4674876643554071,-0.7645215765021696,352267.02,251624.86,0,1,0,1
1.7455670123693854,0.16467765690317082,0.16640756500074516,-0.5292553681753633,0.455015668616509,-0.8063747768175215,352168.6,251624.86,0,1,0,1
2.3354425711270217,0.22531019382038764,0.12796890734935307,-0.36648885898133954,0.3265194284292038,-0.9279809182954117,351971.75,251624.86,0,1,0,1
2.85669753442928,0.231075794699092,0.1067871644119267,-0.25591523847175845,0.23560314944629857,-1.0107327677349316,351774.9,251624.86,0,1,0,1
3.04064317492534,0.24749800437133174,0.09506770444202783,-0.19145099820848321,0.1891564312798238,-1.0483309328614,351676.47,251624.86,0,1,0,1
3.043786552887228,0.23604001295935673,0.10319822476751295,-0.22887887419998487,0.19906030329324043,-0.9705752735807256,351479.62,251624.86,0,1,0,1
2.8762798532288008,0.24932323460767192,0.09306155983145481,-0.22018407301199616,0.17548268331846523,-0.7835047117028062,351282.77,251624.86,0,1,0,1
2.638197206275164,0.24311333815054614,0.08711044802325074,-0.24187992875437214,0.18189056335596335,-0.5249212742574386,351088.03,251626.99,0,1,0,1
0.5917541535976043,0.21930729021061574,0.14387740365531232,-0.48958147952330944,0.45166056519205316,-0.6569963740091485,352622.0,251634.23,0,1,0,1
2.601165813382771,0.24101755049322127,0.07733227582914703,-0.22794723171257947,0.1669493884152023,-0.4150178658992969,351014.01,251651.59,0,1,0,1
2.6187641520498115,0.24910221938613653,0.08787337865084788,-0.2437666157276992,0.17288084503307086,-0.44931366422177477,351085.92,251723.29,0,1,0,1
0.578814836320581,0.2201218149431284,0.14428148205940844,-0.4910957452334365,0.4522587134866981,-0.6560134635369614,352562.3,251723.29,0,1,0,1
2.7269215544515077,0.2527963170707199,0.09218651458125082,-0.2338846364922822,0.17276307121686907,-0.6159606308652947,351184.35,251723.29,0,1,0,1
3.041099613154613,0.26057699904151344,0.10296836716984559,-0.18874478351817503,0.17270855808815522,-1.0199464541820957,351578.05,251723.29,0,1,0,1
0.925781210790425,0.19051254129496398,0.13936117860472064,-0.5073176541813196,0.4640203088899831,-0.7078716716726634,352365.45,251723.29,0,1,0,1
3.0116956440067075,0.25318354974857993,0.09963080101074917,-0.21366090563961593,0.16605591442521772,-0.8537010826548652,351381.2,251723.29,0,1,0,1
0.6934658800211588,0.19978982344081836,0.14513627138325258,-0.5195832882825084,0.47718300741470593,-0.6817970630577568,352463.87,251723.29,0,1,0,1
1.0750957277811692,0.19229940621683683,0.14375120279373277,-0.5259565490294965,0.47698260908234186,-0.732324723451495,352267.02,251723.29,0,1,0,1
2.292545514515627,0.2294953660351038,0.13350062326489298,-0.37416623038856156,0.32432367120760547,-0.9135346749449239,351971.75,251723.29,0,1,0,1
2.731970276534511,0.23894015348684516,0.11377577054163046,-0.2728394488182402,0.24606986497883793,-0.9958856943379103,351774.9,251723.29,0,1,0,1
3.0780540536152845,0.25229139833398206,0.10211724096451325,-0.1975221629232764,0.1873550056557316,-1.0607362908058684,351676.47,251723.29,0,1,0,1
3.0523015717172433,0.25447775156530805,0.1066359689599703,-0.21811939446120876,0.17975183434841913,-0.954638647620683,351479.62,251723.29,0,1,0,1
2.9165038412468887,0.2556404724165713,0.0862727778603416,-0.201686574332947,0.15813202643583496,-0.7594278060487744,351282.77,251723.29,0,1,0,1
2.5633404505452937,0.24709452090980788,0.07421682155860077,-0.2240373370837152,0.15855078782710486,-0.3443143176744934,350989.58,251725.38,0,1,0,1
0.5112885244238473,0.23026030902763495,0.14042323662353057,-0.4557253767950653,0.42207634740291883,-0.6228458519124249,352630.96,251727.42,0,1,0,1
2.5473960835691747,0.24019960342881141,0.07204548327805527,-0.22172480331167688,0.15255373866303995,-0.27553569077606643,350917.82,251750.31,0,1,0,1
2.6400263431088744,0.24620402640932082,0.08772163212407968,-0.24478902329031382,0.17027155732873042,-0.43357268180253783,351085.92,251821.71,0,1,0,1
0.5141900342546166,0.23314490523746995,0.14549669582998825,-0.46674229093234765,0.4269253471300507,-0.62739453368776,352562.3,251821.71,0,1,0,1
2.817247652827512,0.24625414185285543,0.08301857044238403,-0.21853373827113698,0.15884691997481437,-0.5855878447555884,351184.35,251821.71,0,1,0,1
3.024707092715123,0.26242868343671355,0.1130242519431306,-0.20374251620866934,0.17655567535232924,-1.0161093521831785,351578.05,251821.71,0,1,0,1
0.8295519044360087,0.19634185772767343,0.13455593744368738,-0.49289430494954795,0.45335234148095277,-0.6877367556264348,352365.45,251821.71,0,1,0,1
3.0130242289124047,0.25189884845946464,0.09900165729104549,-0.21414422192801152,0.16766005608739004,-0.853383146712959,351381.2,251821.71,0,1,0,1
0.6511982162592564,0.23238070980393985,0.12956609619582643,-0.43633460703982774,0.40641607254500645,-0.6518723597500996,352463.87,251821.71,0,1,0,1
0.9892589962254891,0.19912707060532475,0.1489288362269136,-0.5309010011940956,0.4763381649416254,-0.7283298149362097,352267.02,251821.71,0,1,0,1
3.04097907967725,0.25375724788561027,0.106603106773556,-0.2043285558372233,0.18930833454140034,-1.0527628805289844,351676.47,251821.71,0,1,0,1
3.0058280615336015,0.26164583323310864,0.10552625738288546,-0.2114872772627846,0.1758477963054893,-0.9428346161806265,351479.62,251821.71,0,1,0,1
2.9431636242969352,0.2526767703574375,0.08805191637744181,-0.20645010133638753,0.15622584714844462,-0.7335914179118312,351282.77,251821.71,0,1,0,1
2.573740825050332,0.24727449810354418,0.08071985651866154,-0.22946954379470197,0.15650193491103753,-0.3280706009939156,350987.5,251821.71,0,1,0,1
2.488366205687026,0.24296336347994107,0.08110430596764617,-0.23634131648069046,0.159176434977288,-0.22344281675410005,350891.82,251824.51,0,1,0,1
0.48962719904536994,0.2258160411233462,0.14529449811368012,-0.45988684130119295,0.42309720746386714,-0.6182709540355666,352641.33,251824.73,0,1,0,1
2.4366532330757247,0.25170909447700707,0.07578886073134283,-0.216250092034731,0.14096610094958062,-0.12701656753153368,350817.73,251850.01,0,1,0,1
2.565890968294841,0.24227060776258047,0.0792412552425179,-0.23616817007985147,0.16152486952351058,-0.29427707492649857,350987.5,251920.14,0,1,0,1
2.64014119997163,0.2517755297073314,0.08392957234165577,-0.2299287408668107,0.15779583249604065,-0.39800892993352,351085.92,251920.14,0,1,0,1
0.47795103670945077,0.22779459852739392,0.1489466411489224,-0.4654014808979583,0.42464264634505244,-0.6174888058813199,352562.3,251920.14,0,1,0,1
2.8103787945350645,0.25542975786642064,0.08559171842476765,-0.21223079474818918,0.14579472956025102,-0.5425436047901574,351184.35,251920.14,0,1,0,1
2.948167378791055,0.27278938804998454,0.11508905005539427,-0.2181845844359651,0.18237334098755997,-0.9880342786443028,351578.05,251920.14,0,1,0,1
0.6246045255627766,0.23244311981656451,0.13087890723911122,-0.4407727638251455,0.40641235729001474,-0.6489590297942582,352365.45,251920.14,0,1,0,1
3.027595148287483,0.2563330527671266,0.10511091121324112,-0.2198413491972655,0.16720101979668378,-0.8616151393606989,351381.2,251920.14,0,1,0,1
0.586274437213128,0.24837116052258346,0.13071720282122806,-0.4052147803201144,0.37496674024461046,-0.6297951758440006,352463.87,251920.14,0,1,0,1
2.958153163258407,0.26388369830205827,0.10754751553512021,-0.2104806919023463,0.18728282879050717,-1.0327942919937736,351676.47,251920.14,0,1,0,1
2.970088894629799,0.2730141713864622,0.10984549205315908,-0.20928563573676373,0.16848956805367443,-0.9294949617563573,351479.62,251920.14,0,1,0,1
2.931022613203428,0.2530764554111582,0.08388739182967475,-0.19695023797870814,0.15030477097983547,-0.7259801076218622,351282.77,251920.14,0,1,0,1
2.4424365872994462,0.2502225794171471,0.08240707217562337,-0.24482909291196198,0.1512982216466559,-0.15829813221669475,350889.07,251920.14,0,1,0,1
2.3416102817987716,0.26737137078081297,0.08148693005491991,-0.2289375853456398,0.1319797141245027,-0.021301494646823738,350792.69,251922.22,0,1,0,1
0.4613692282326511,0.22833409012546035,0.1387626313552974,-0.4403705447557263,0.41187295168835086,-0.6313995343591038,352652.09,251922.35,0,1,0,1
2.2655532034876575,0.28052940860260156,0.0863403669365479,-0.22944566715721904,0.12207790026513099,0.018399856425974304,350717.12,251946.22,0,1,0,1
2.373095723039107,0.2686962314788177,0.092286271624622,-0.26442425227989075,0.14452242476953475,-0.1054461906651335,350889.07,252018.56,0,1,0,1
2.3060036548784124,0.27723512871419387,0.08700662131281134,-0.23926240341068605,0.12693917710542635,0.003711838075335816,350790.65,252018.56,0,1,0,1
2.5077327792217448,0.24987380111301638,0.09538530101557852,-0.2698422071490232,0.16317260902792352,-0.2380027141275245,350987.5,252018.56,0,1,0,1
0.44416171844669605,0.23271275149484286,0.143266375090329,-0.4445231716624649,0.4123881209747437,-0.6238951200659721,352562.3,252018.56,0,1,0,1
2.582506115093271,0.27394801910724853,0.09265733784931895,-0.2426253222190905,0.1433629421162197,-0.3299657739983408,351085.92,252018.56,0,1,0,1
2.919388073786908,0.27748548582878474,0.1184751685599732,-0.23229377510897342,0.18284660241014689,-0.9513091030211466,351578.05,252018.56,0,1,0,1
0.5633165913823432,0.24362751433904462,0.1334021321640969,-0.4256738409313144,0.3873697544224025,-0.6259147430913939,352365.45,252018.56,0,1,0,1
2.914821718136376,0.29160858108228815,0.10300477298491661,-0.1991021547746491,0.13945973899462144,-0.806629699782204,351381.2,252018.56,0,1,0,1
0.5104784769754944,0.24801046311606018,0.13343480214000752,-0.3943195162767371,0.36325332624389384,-0.6066963073883536,352463.87,252018.56,0,1,0,1
2.8486275306386495,0.270030438552473,0.11079671672811608,-0.22751563500436411,0.19775042003137872,-1.0097600464552658,351676.47,252018.56,0,1,0,1
2.965137747383268,0.2761798649433602,0.11038177510474134,-0.21893808433697437,0.1638535469534439,-0.8969408415423503,351479.62,252018.56,0,1,0,1
2.9516322966733712,0.2879509939217688,0.09247627419732041,-0.1872113472426944,0.11869642646883727,-0.68245139126968,351282.77,252018.56,0,1,0,1
2.75090679298508,0.2817353866915875,0.09971692341615057,-0.24120231464938058,0.14220549565727325,-0.47271500746630357,351184.35,252018.56,0,1,0,1
0.3946952683354295,0.22481927497639886,0.15034160609401892,-0.4791669866280448,0.4478087877043181,-0.6648607923103197,352660.2,252019.0,0,1,0,1
2.2205970549082057,0.281554163651327,0.08814155312325567,-0.23748102521574055,0.1218630724428798,0.022746184828636218,350693.49,252019.85,0,1,0,1
2.1520431803594384,0.2720287866747886,0.09346408786065363,-0.2747356819382012,0.14803840316873657,-0.020645142158441154,350614.34,252043.15,0,1,0,1
0.5089488965731088,0.24035105106665589,0.14115157891201335,-0.46606423428643506,0.42557108488053197,-0.6913091792080919,352714.88,252045.39,0,1,0,1
2.1604955809447555,0.28514685641340853,0.0928635693997929,-0.2718368972067484,0.13654237476570896,-0.04843496947539472,350692.22,252116.99,0,1,0,1
0.4657561469263591,0.24258443959698106,0.14098884910781903,-0.4613397883870408,0.41932679531184525,-0.6833785609279102,352660.72,252116.99,0,1,0,1
2.226986141554726,0.2797600215736238,0.09967221686893835,-0.2771975769396836,0.1457956216538911,-0.010047667516523306,350790.65,252116.99,0,1,0,1
2.3103935219524896,0.2820547272739795,0.09595443596151831,-0.26407246313750143,0.14199882778492923,-0.03929713778899846,350889.07,252116.99,0,1,0,1
2.4180127921246726,0.2641975595545367,0.10009807939965398,-0.28852444538465727,0.16391844791594345,-0.16687552276829676,350987.5,252116.99,0,1,0,1
2.5417089391447654,0.27287388374749777,0.10402151612711763,-0.27450837394127925,0.15379831392877963,-0.30215771737089714,351085.92,252116.99,0,1,0,1
2.930606084101681,0.3028081236020699,0.10608612698119901,-0.20951509687064984,0.11125304522443613,-0.6185467427927005,351282.77,252116.99,0,1,0,1
2.845809700079699,0.28509809203990577,0.1254831185196177,-0.24750012891539486,0.18989483386662465,-0.9452401127565869,351578.05,252116.99,0,1,0,1
0.4101237706621619,0.22705923819553253,0.1489874978530922,-0.46676938995768236,0.4271170904632461,-0.644012850774904,352562.3,252116.99,0,1,0,1
0.46960820226515987,0.25023921468706034,0.1332222528973518,-0.40331786217600174,0.3654696776283085,-0.5985353007866712,352365.45,252116.99,0,1,0,1
1.0909696003690685,0.22698161275965184,0.14124129118957773,-0.46290313834212266,0.41016580939611685,-0.7355678675652135,352070.17,252116.99,0,1,0,1
2.9258777583686078,0.3054683104405671,0.10254841287233263,-0.19055997107130174,0.12254152849668049,-0.7707050233718804,351381.2,252116.99,0,1,0,1
2.7710848415022884,0.3019065883712688,0.10639396458871997,-0.234899380333482,0.11446464415707294,-0.4311416438760206,351184.35,252116.99,0,1,0,1
0.4529722457037191,0.2511020029674087,0.1301458887343025,-0.3909390623613698,0.359642084593494,-0.6053637313675886,352463.87,252116.99,0,1,0,1
1.4747840420006941,0.22905449629337926,0.13497414123378337,-0.4197099439886362,0.3715346747715532,-0.801847005942437,351971.75,252116.99,0,1,0,1
2.7079977400683175,0.27215302199138547,0.10995106453277703,-0.2395173528387754,0.2089573141927228,-0.9708875661911789,351676.47,252116.99,0,1,0,1
2.9127569605682293,0.29251444141567085,0.11827857870456304,-0.21997142966275562,0.1540840744965662,-0.8584282906136799,351479.62,252116.99,0,1,0,1
2.1201361190649615,0.28199091323833647,0.08584116911301587,-0.2722651672239269,0.13997119804014274,-0.028968283573032938,350594.03,252117.23,0,1,0,1
0.565193050240566,0.2285539028278091,0.1533494447109578,-0.5071314995092552,0.4518396865136047,-0.7272588408949854,352723.54,252123.93,0,1,0,1
2.1055280545130146,0.2720146820881779,0.08394127579167654,-0.2838579435541416,0.15555755128614868,-0.004153046203221544,350513.72,252136.3,0,1,0,1
0.5510694370610612,0.2360155337392946,0.1550985955143251,-0.492613514412128,0.4331085954243263,-0.7216003762822356,352660.72,252215.41,0,1,0,1
2.1363638001710537,0.29319006590599495,0.09334474022078543,-0.27655993410150603,0.13080286343104497,-0.04559355862283454,350692.22,252215.41,0,1,0,1
2.725467982622707,0.3005738597049592,0.10638351612219421,-0.24434625386992526,0.12162453712121299,-0.38430693040009767,351184.35,252215.41,0,1,0,1
2.862778070089335,0.3087916645406832,0.11032446060003354,-0.2274571050012526,0.11667968520577099,-0.5445902032470282,351282.77,252215.41,0,1,0,1
2.130579190218884,0.27732544805458925,0.09190495691025613,-0.2861927799457873,0.13775252189172732,0.02814915795334416,350593.8,252215.41,0,1,0,1
2.1667701513293967,0.29578978025964364,0.11267149180740166,-0.3105927634664438,0.15592276435106683,-0.08640175708269004,350790.65,252215.41,0,1,0,1
2.911208773687845,0.3168113325781361,0.1024077119325364,-0.18225245075160812,0.11095424596611148,-0.7583504178822037,351381.2,252215.41,0,1,0,1
2.6507161884254895,0.2883512921297835,0.1317787265306467,-0.27189347183763046,0.20717510256579957,-0.9185011169246411,351578.05,252215.41,0,1,0,1
0.48729831232723614,0.22307899015158064,0.15029594810610486,-0.4907416377549608,0.4341429313264892,-0.661549239455646,352562.3,252215.41,0,1,0,1
0.40603825386655795,0.25561741601105453,0.13202926366276194,-0.3901272473571221,0.35470009927835616,-0.602027000067973,352365.45,252215.41,0,1,0,1
0.9168707583870108,0.23677708735213976,0.13993153669422342,-0.4538868294311825,0.4017171650810435,-0.7068540443022079,352070.17,252215.41,0,1,0,1
2.4894012077960395,0.27914150494627,0.11116559435972118,-0.2923876125585505,0.16011544402163802,-0.27996714013325297,351085.92,252215.41,0,1,0,1
0.3735045061139216,0.24160465166934075,0.13289278920280234,-0.41090904064305445,0.3773097638491188,-0.5949959041172806,352463.87,252215.41,0,1,0,1
0.5432291212690079,0.2616977682669914,0.13011613972972064,-0.4062301405082361,0.36320141541866363,-0.6169216067517249,352168.6,252215.41,0,1,0,1
1.2472777085582418,0.2409865994942545,0.1343894163135021,-0.4221203244252576,0.37378641193791995,-0.7794836381237992,351971.75,252215.41,0,1,0,1
2.6272341874472707,0.28175469612209025,0.12906255105746256,-0.2637636682239084,0.21618982381922675,-0.9678561101216944,351676.47,252215.41,0,1,0,1
2.8692112147835953,0.3001122613109455,0.11535627970939055,-0.216337833171395,0.148457426521185,-0.8536630190738411,351479.62,252215.41,0,1,0,1
2.2982182655895977,0.27711350377847377,0.11514055268252554,-0.3393691466703578,0.17995126355799243,-0.13787755830766635,350987.5,252215.41,0,1,0,1
2.198633140003372,0.2953710281796671,0.11633015308031269,-0.32686731385818013,0.16843577169711077,-0.0773780842731816,350889.07,252215.41,0,1,0,1
2.0799806588454364,0.2640564401170149,0.09302880980654615,-0.3150450594332953,0.1577870728823647,0.094283930583966,350495.45,252215.49,0,1,0,1
0.8455737267958352,0.2259157052476055,0.1437652706452916,-0.4751302798298225,0.40991457754885335,-0.7501627928643475,352734.03,252219.16,0,1,0,1
2.10995293963064,0.25519434475329805,0.07736464601777104,-0.2720022221169125,0.11156943436035818,0.20542783908326345,350408.15,252233.2,0,1,0,1
2.110919488687692,0.28035865722311515,0.0684615290381575,-0.2068857594827992,0.03529109366195393,0.31399606918518874,350336.96,252257.79,0,1,0,1
2.0425764173267673,0.2546865015139639,0.09448038535089465,-0.345869573746868,0.15733801809849687,0.22422137309603274,350495.37,252313.84,0,1,0,1
2.082290866485011,0.29091256852994274,0.12675281008441153,-0.37406688164331414,0.18868106403496468,-0.05785762722762777,350790.65,252313.84,0,1,0,1
0.8177829469367836,0.23206019511242137,0.14525357326945215,-0.4632248037069876,0.39383150988722354,-0.7445410032594386,352660.72,252313.84,0,1,0,1
2.71615174235236,0.3386184259120044,0.11155035552784343,-0.23429890902273742,0.11373512786131432,-0.480324010699514,351282.77,252313.84,0,1,0,1
2.0623547712127963,0.29314286203486506,0.1219093010582768,-0.35038808188464987,0.16581847706279032,-0.013365932113303836,350692.22,252313.84,0,1,0,1
2.575075645955882,0.29853203327300526,0.13583466535061617,-0.2788036306704804,0.20501215990615626,-0.8944551595898902,351578.05,252313.84,0,1,0,1
0.5199501409406418,0.23033797767076747,0.14249111664667272,-0.4627795866042798,0.40984433821813926,-0.6803430123828049,352562.3,252313.84,0,1,0,1
0.3684524602411461,0.24394921480066928,0.13528008762158286,-0.4033100061118489,0.3682642449726854,-0.5887167889343288,352365.45,252313.84,0,1,0,1
0.7074254457118043,0.2652925066307843,0.13021184425545612,-0.3954119779498681,0.35016812211128745,-0.6477874706973066,352070.17,252313.84,0,1,0,1
